formula,band_gap,rA,rB,rX,chi_A,chi_B,chi_X,EA_A,EA_B,EA_X,tolerance_factor,octahedral_factor,a,b,c,volume,density
SrSiS3,,1.44,1.1,1.0,0.95,1.9,2.58,0.5,1.38952128,2.07710426,0.8215907362357979,1.1,2.8903712088359748,2.9698484809835,3.049325753131025,26.175304148104672,13.443101990471641
SrSiSe3,,1.44,1.1,1.15,0.95,1.9,2.55,0.5,1.38952128,2.020604712,0.8139584725658479,0.9565217391304349,3.0931834380385443,3.1819805153394642,3.270777592640384,32.192463053024966,18.18735278295188
SrZnI3,,1.44,1.35,1.4,0.95,1.65,2.66,0.5,-0.62,3.059046537,0.7302484576617435,0.9642857142857144,3.7317242020471095,3.8890872965260117,4.046450391004913,58.726139333132565,15.092441803889479
SrZnBr3,,1.44,1.35,1.15,0.95,1.65,2.96,0.5,-0.62,3.3635883,0.7325626253092632,1.173913043478261,3.393703820042827,3.5355339059327378,3.6773639918226486,44.12305382574193,14.780867620310485
SrZnCl3,,1.44,1.35,1.0,0.95,1.65,3.16,0.5,-0.62,3.61272528,0.734187466423479,1.35,3.1908915908402578,3.323401871576774,3.45591215231329,36.64861814284632,11.753075484171433
SrZnF3,,1.44,1.35,0.5,0.95,1.65,3.98,0.5,-0.62,3.401189824,0.7415065705415687,2.7,2.514850826831692,2.616295090390226,2.71773935394876,17.88161576156304,19.50391740926973
SrZnO3,,1.44,1.35,0.6,0.95,1.65,3.44,0.5,-0.62,1.461112979,0.7397424787797727,2.2500000000000004,2.6500589796334055,2.7577164466275357,2.8653739136216663,20.940471283932446,15.941442639647436
SrZnS3,,1.44,1.35,1.0,0.95,1.65,2.58,0.5,-0.62,2.07710426,0.734187466423479,1.35,3.1908915908402578,3.323401871576774,3.45591215231329,36.64861814284632,11.292536603339942
SrZnSe3,,1.44,1.35,1.15,0.95,1.65,2.55,0.5,-0.62,2.020604712,0.7325626253092632,1.173913043478261,3.393703820042827,3.5355339059327378,3.6773639918226486,44.12305382574193,14.674284867043779
SrMgI3,,1.44,1.5,1.4,0.95,1.31,2.66,0.5,-0.42,3.059046537,0.6924769857137224,1.0714285714285714,3.9120364312496796,4.1012193308819755,4.290402230514272,68.83572581037141,11.884300447142358
SrMgBr3,,1.44,1.5,1.15,0.95,1.31,2.96,0.5,-0.42,3.3635883,0.6910968163294936,1.3043478260869565,3.5740160492453965,3.747665940288702,3.9213158313320076,52.5229599457832,11.11743559350111
SrMgCl3,,1.44,1.5,1.0,0.95,1.31,3.16,0.5,-0.42,3.61272528,0.6901362184380704,1.5,3.371203820042827,3.5355339059327378,3.6998639918226486,44.09869893321252,8.219688810946044
SrMgF3,,1.44,1.5,0.5,0.95,1.31,3.98,0.5,-0.42,3.401189824,0.6858935777509511,3.0,2.6951630560342617,2.8284271247461903,2.9616911934581185,22.577186078164576,12.424274786142124
SrMgO3,,1.44,1.5,0.6,0.95,1.31,3.44,0.5,-0.42,1.461112979,0.6869037302955032,2.5,2.830371208835975,2.9698484809835,3.109325753131025,26.13628843885793,10.160774327862272
SrMgS3,,1.44,1.5,1.0,0.95,1.31,2.58,0.5,-0.42,2.07710426,0.6901362184380704,1.5,3.371203820042827,3.5355339059327378,3.6998639918226486,44.09869893321252,7.836953855225717
SrMgSe3,,1.44,1.5,1.15,0.95,1.31,2.55,0.5,-0.42,2.020604712,0.6910968163294936,1.3043478260869565,3.5740160492453965,3.747665940288702,3.9213158313320076,52.5229599457832,11.027898435577471
SrMnI3,,1.44,1.4,1.4,0.95,1.55,2.66,0.5,-0.52,3.059046537,0.7172083066320696,1.0,3.791828278447966,3.9597979746446663,4.127767670841366,61.97791121972711,14.02004338133958
SrMnBr3,,1.44,1.4,1.15,0.95,1.55,2.96,0.5,-0.52,3.3635883,0.7181986522639835,1.2173913043478262,3.4538078964436836,3.6062445840513924,3.758681271659101,46.81541271311643,13.559405856893228
SrMnCl3,,1.44,1.4,1.0,0.95,1.55,3.16,0.5,-0.52,3.61272528,0.7188918942063233,1.4,3.2509956672411136,3.394112549695428,3.537229432149742,39.03065685890327,10.590294205159866
SrMnF3,,1.44,1.4,0.5,0.95,1.55,3.98,0.5,-0.52,3.401189824,0.7219932397378432,2.8,2.5749549032325487,2.6870057685088806,2.7990566337852125,19.36644522605675,17.110714786467412
SrMnO3,,1.44,1.4,0.6,0.95,1.55,3.44,0.5,-0.52,1.461112979,0.7212489168102785,2.3333333333333335,2.7101630560342618,2.8284271247461903,2.946691193458119,22.587857513262477,14.009008396089726
SrMnS3,,1.44,1.4,1.0,0.95,1.55,2.58,0.5,-0.52,2.07710426,0.7188918942063233,1.4,3.2509956672411136,3.394112549695428,3.537229432149742,39.03065685890327,10.157861985416758
SrMnSe3,,1.44,1.4,1.15,0.95,1.55,2.55,0.5,-0.52,2.020604712,0.7181986522639835,1.2173913043478262,3.4538078964436836,3.6062445840513924,3.758681271659101,46.81541271311643,13.458952688016966
SrFeI3,,1.44,1.4,1.4,0.95,1.83,2.66,0.5,0.15323635,3.059046537,0.7172083066320696,1.0,3.791828278447966,3.9597979746446663,4.127767670841366,61.97791121972711,14.044343480883365
SrFeBr3,,1.44,1.4,1.15,0.95,1.83,2.96,0.5,0.15323635,3.3635883,0.7181986522639835,1.2173913043478262,3.4538078964436836,3.6062445840513924,3.758681271659101,46.81541271311643,13.591576232521115
SrFeCl3,,1.44,1.4,1.0,0.95,1.83,3.16,0.5,0.15323635,3.61272528,0.7188918942063233,1.4,3.2509956672411136,3.394112549695428,3.537229432149742,39.03065685890327,10.628881037495276
SrFeF3,,1.44,1.4,0.5,0.95,1.83,3.98,0.5,0.15323635,3.401189824,0.7219932397378432,2.8,2.5749549032325487,2.6870057685088806,2.7990566337852125,19.36644522605675,17.188481738253124
SrFeO3,,1.44,1.4,0.6,0.95,1.83,3.44,0.5,0.15323635,1.461112979,0.7212489168102785,2.3333333333333335,2.7101630560342618,2.8284271247461903,2.946691193458119,22.587857513262477,14.075684459159062
SrFeS3,,1.44,1.4,1.0,0.95,1.83,2.58,0.5,0.15323635,2.07710426,0.7188918942063233,1.4,3.2509956672411136,3.394112549695428,3.537229432149742,39.03065685890327,10.196448817752168
SrFeSe3,,1.44,1.4,1.15,0.95,1.83,2.55,0.5,0.15323635,2.020604712,0.7181986522639835,1.2173913043478262,3.4538078964436836,3.6062445840513924,3.758681271659101,46.81541271311643,13.491123063644853
SrCoI3,,1.44,1.35,1.4,0.95,1.88,2.66,0.5,0.66225547,3.059046537,0.7302484576617435,0.9642857142857144,3.7317242020471095,3.8890872965260117,4.046450391004913,58.726139333132565,14.909327799334664
SrCoBr3,,1.44,1.35,1.15,0.95,1.88,2.96,0.5,0.66225547,3.3635883,0.7325626253092632,1.173913043478261,3.393703820042827,3.5355339059327378,3.6773639918226486,44.12305382574193,14.537149708404307
SrCoCl3,,1.44,1.35,1.0,0.95,1.88,3.16,0.5,0.66225547,3.61272528,0.734187466423479,1.35,3.1908915908402578,3.323401871576774,3.45591215231329,36.64861814284632,11.45965163655406
SrCoF3,,1.44,1.35,0.5,0.95,1.88,3.98,0.5,0.66225547,3.401189824,0.7415065705415687,2.7,2.514850826831692,2.616295090390226,2.71773935394876,17.88161576156304,18.902541186409106
SrCoO3,,1.44,1.35,0.6,0.95,1.88,3.44,0.5,0.66225547,1.461112979,0.7397424787797727,2.2500000000000004,2.6500589796334055,2.7577164466275357,2.8653739136216663,20.940471283932446,15.427911764457203
SrCoS3,,1.44,1.35,1.0,0.95,1.88,2.58,0.5,0.66225547,2.07710426,0.734187466423479,1.35,3.1908915908402578,3.323401871576774,3.45591215231329,36.64861814284632,10.999112755722571
SrCoSe3,,1.44,1.35,1.15,0.95,1.88,2.55,0.5,0.66225547,2.020604712,0.7325626253092632,1.173913043478261,3.393703820042827,3.5355339059327378,3.6773639918226486,44.12305382574193,14.430566955137602
SrNiI3,,1.44,1.35,1.4,0.95,1.91,2.66,0.5,1.1571612,3.059046537,0.7302484576617435,0.9642857142857144,3.7317242020471095,3.8890872965260117,4.046450391004913,58.726139333132565,14.902547202525122
SrNiBr3,,1.44,1.35,1.15,0.95,1.91,2.96,0.5,1.1571612,3.3635883,0.7325626253092632,1.173913043478261,3.393703820042827,3.5355339059327378,3.6773639918226486,44.12305382574193,14.528124986893152
SrNiCl3,,1.44,1.35,1.0,0.95,1.91,3.16,0.5,1.1571612,3.61272528,0.734187466423479,1.35,3.1908915908402578,3.323401871576774,3.45591215231329,36.64861814284632,11.448786335400087
SrNiF3,,1.44,1.35,0.5,0.95,1.91,3.98,0.5,1.1571612,3.401189824,0.7415065705415687,2.7,2.514850826831692,2.616295090390226,2.71773935394876,17.88161576156304,18.880272601829912
SrNiO3,,1.44,1.35,0.6,0.95,1.91,3.44,0.5,1.1571612,1.461112979,0.7397424787797727,2.2500000000000004,2.6500589796334055,2.7577164466275357,2.8653739136216663,20.940471283932446,15.408896038039213
SrNiS3,,1.44,1.35,1.0,0.95,1.91,2.58,0.5,1.1571612,2.07710426,0.734187466423479,1.35,3.1908915908402578,3.323401871576774,3.45591215231329,36.64861814284632,10.988247454568596
SrNiSe3,,1.44,1.35,1.15,0.95,1.91,2.55,0.5,1.1571612,2.020604712,0.7325626253092632,1.173913043478261,3.393703820042827,3.5355339059327378,3.6773639918226486,44.12305382574193,14.421542233626447
SrCuI3,,1.44,1.35,1.4,0.95,1.9,2.66,0.5,1.235784,3.059046537,0.7302484576617435,0.9642857142857144,3.7317242020471095,3.8890872965260117,4.046450391004913,58.726139333132565,15.039762424185236
SrCuBr3,,1.44,1.35,1.15,0.95,1.9,2.96,0.5,1.235784,3.3635883,0.7325626253092632,1.173913043478261,3.393703820042827,3.5355339059327378,3.6773639918226486,44.12305382574193,14.710753330290757
SrCuCl3,,1.44,1.35,1.0,0.95,1.9,3.16,0.5,1.235784,3.61272528,0.734187466423479,1.35,3.1908915908402578,3.323401871576774,3.45591215231329,36.64861814284632,11.668661480335434
SrCuF3,,1.44,1.35,0.5,0.95,1.9,3.98,0.5,1.235784,3.401189824,0.7415065705415687,2.7,2.514850826831692,2.616295090390226,2.71773935394876,17.88161576156304,19.33090974409307
SrCuO3,,1.44,1.35,0.6,0.95,1.9,3.44,0.5,1.235784,1.461112979,0.7397424787797727,2.2500000000000004,2.6500589796334055,2.7577164466275357,2.8653739136216663,20.940471283932446,15.793706872359907
SrCuS3,,1.44,1.35,1.0,0.95,1.9,2.58,0.5,1.235784,2.07710426,0.734187466423479,1.35,3.1908915908402578,3.323401871576774,3.45591215231329,36.64861814284632,11.208122599503945
SrCuSe3,,1.44,1.35,1.15,0.95,1.9,2.55,0.5,1.235784,2.020604712,0.7325626253092632,1.173913043478261,3.393703820042827,3.5355339059327378,3.6773639918226486,44.12305382574193,14.604170577024052
SrCdI3,,1.44,1.55,1.4,0.95,1.69,2.66,0.5,-0.72,3.059046537,0.6807400876507779,1.1071428571428572,3.9721405076505363,4.171930009000631,4.371719510350726,72.44591569569285,13.311603733063569
SrCdBr3,,1.44,1.55,1.15,0.95,1.69,2.96,0.5,-0.72,3.3635883,0.6782987271382066,1.347826086956522,3.6341201256462536,3.818376618407357,4.0026331111684605,55.54229547234713,13.147232986315265
SrCdCl3,,1.44,1.55,1.0,0.95,1.69,3.16,0.5,-0.72,3.61272528,0.6766041357235985,1.55,3.4313078964436836,3.6062445840513924,3.781181271659101,46.78884947273643,10.87405359876392
SrCdF3,,1.44,1.55,0.5,0.95,1.69,3.98,0.5,-0.72,3.401189824,0.6691644660984889,3.1,2.7552671324351183,2.899137802864845,3.043008473294572,24.30724464705035,17.559046478647257
SrCdO3,,1.44,1.55,0.6,0.95,1.69,3.44,0.5,-0.72,1.461112979,0.6709292249397939,2.5833333333333335,2.8904752852368314,3.0405591591021546,3.1906430329674778,28.041480316394995,14.687947952118991
SrCdS3,,1.44,1.55,1.0,0.95,1.69,2.58,0.5,-0.72,2.07710426,0.6766041357235985,1.55,3.4313078964436836,3.6062445840513924,3.781181271659101,46.78884947273643,10.51332419905167
SrCdSe3,,1.44,1.55,1.15,0.95,1.69,2.55,0.5,-0.72,2.020604712,0.6782987271382066,1.347826086956522,3.6341201256462536,3.818376618407357,4.0026331111684605,55.54229547234713,13.06256315912701
SrHgI3,,1.44,1.5,1.4,0.95,2.0,2.66,0.5,-0.52,3.059046537,0.6924769857137224,1.0714285714285714,3.9120364312496796,4.1012193308819755,4.290402230514272,68.83572581037141,16.136960941732074
SrHgBr3,,1.44,1.5,1.15,0.95,2.0,2.96,0.5,-0.52,3.3635883,0.6910968163294936,1.3043478260869565,3.5740160492453965,3.747665940288702,3.9213158313320076,52.5229599457832,16.690902360651165
SrHgCl3,,1.44,1.5,1.0,0.95,2.0,3.16,0.5,-0.52,3.61272528,0.6901362184380704,1.5,3.371203820042827,3.5355339059327378,3.6998639918226486,44.09869893321252,14.857865874027276
SrHgF3,,1.44,1.5,0.5,0.95,2.0,3.98,0.5,-0.52,3.401189824,0.6858935777509511,3.0,2.6951630560342617,2.8284271247461903,2.9616911934581185,22.577186078164576,25.390238336989295
SrHgO3,,1.44,1.5,0.6,0.95,2.0,3.44,0.5,-0.52,1.461112979,0.6869037302955032,2.5,2.830371208835975,2.9698484809835,3.109325753131025,26.13628843885793,21.36110112464473
SrHgS3,,1.44,1.5,1.0,0.95,2.0,2.58,0.5,-0.52,2.07710426,0.6901362184380704,1.5,3.371203820042827,3.5355339059327378,3.6998639918226486,44.09869893321252,14.475130918306947
SrHgSe3,,1.44,1.5,1.15,0.95,2.0,2.55,0.5,-0.52,2.020604712,0.6910968163294936,1.3043478260869565,3.5740160492453965,3.747665940288702,3.9213158313320076,52.5229599457832,16.601365202727525
SrInI3,,1.44,1.55,1.4,0.95,1.78,2.66,0.5,0.299,3.059046537,0.6807400876507779,1.1071428571428572,3.9721405076505363,4.171930009000631,4.371719510350726,72.44591569569285,13.366776076755148
SrInBr3,,1.44,1.55,1.15,0.95,1.78,2.96,0.5,0.299,3.3635883,0.6782987271382066,1.347826086956522,3.6341201256462536,3.818376618407357,4.0026331111684605,55.54229547234713,13.21919635991771
SrInCl3,,1.44,1.55,1.0,0.95,1.78,3.16,0.5,0.299,3.61272528,0.6766041357235985,1.55,3.4313078964436836,3.6062445840513924,3.781181271659101,46.78884947273643,10.959480169514352
SrInF3,,1.44,1.55,0.5,0.95,1.78,3.98,0.5,0.299,3.401189824,0.6691644660984889,3.1,2.7552671324351183,2.899137802864845,3.043008473294572,24.30724464705035,17.723483502170573
SrInO3,,1.44,1.55,0.6,0.95,1.78,3.44,0.5,0.299,1.461112979,0.6709292249397939,2.5833333333333335,2.8904752852368314,3.0405591591021546,3.1906430329674778,28.041480316394995,14.830487180245157
SrInS3,,1.44,1.55,1.0,0.95,1.78,2.58,0.5,0.299,2.07710426,0.6766041357235985,1.55,3.4313078964436836,3.6062445840513924,3.781181271659101,46.78884947273643,10.5987507698021
SrInSe3,,1.44,1.55,1.15,0.95,1.78,2.55,0.5,0.299,2.020604712,0.6782987271382066,1.347826086956522,3.6341201256462536,3.818376618407357,4.0026331111684605,55.54229547234713,13.134526532729456
SrTlI3,,1.44,1.9,1.4,0.95,1.62,2.66,0.5,0.32005319,3.059046537,0.6085403813847864,1.3571428571428572,4.392869042456531,4.666904755831213,4.940940469205896,101.2947216989395,11.02820038534963
SrTlBr3,,1.44,1.9,1.15,0.95,1.62,2.96,0.5,0.32005319,3.3635883,0.6004611682862813,1.6521739130434783,4.054848660452249,4.31335136523794,4.571854070023631,79.96166827527529,11.042224171514212
SrTlCl3,,1.44,1.9,1.0,0.95,1.62,3.16,0.5,0.32005319,3.61272528,0.5949450158948882,1.9,3.852036431249679,4.1012193308819755,4.350402230514272,68.72785575297492,9.625087481599975
SrTlF3,,1.44,1.9,0.5,0.95,1.62,3.98,0.5,0.32005319,3.401189824,0.5715779814591259,3.8,3.175995667241114,3.394112549695428,3.612229432149742,38.93870175478951,14.883372569252584
SrTlO3,,1.44,1.9,0.6,0.95,1.62,3.44,0.5,0.32005319,1.461112979,0.5769991334482227,3.1666666666666665,3.3112038200428273,3.5355339059327378,3.759863991822648,44.01625166029972,12.827057033367325
SrTlS3,,1.44,1.9,1.0,0.95,1.62,2.58,0.5,0.32005319,2.07710426,0.5949450158948882,1.9,3.852036431249679,4.1012193308819755,4.350402230514272,68.72785575297492,9.379508547140107
SrTlSe3,,1.44,1.9,1.15,0.95,1.62,2.55,0.5,0.32005319,2.020604712,0.6004611682862813,1.6521739130434783,4.054848660452249,4.31335136523794,4.571854070023631,79.96166827527529,10.983411534650598
SrSbI3,,1.44,1.45,1.4,0.95,2.05,2.66,0.5,1.04740119,3.059046537,0.7046257047613316,1.0357142857142858,3.851932354848823,4.030508652763321,4.20908495067782,65.34708218192813,14.99525352489899
SrSbBr3,,1.44,1.45,1.15,0.95,2.05,2.96,0.5,1.04740119,3.3635883,0.7043871397204454,1.2608695652173914,3.51391197284454,3.676955262170047,3.8399985514955537,49.614690222918234,15.030875702931596
SrSbCl3,,1.44,1.45,1.0,0.95,2.05,3.16,0.5,1.04740119,3.61272528,0.7042206310592555,1.45,3.3110997436419707,3.464823227814083,3.618546711986196,41.51332592548008,12.629901071830298
SrSbF3,,1.44,1.45,0.5,0.95,2.05,3.98,0.5,1.04740119,3.401189824,0.703480592565078,2.9,2.6350589796334054,2.7577164466275357,2.880373913621666,20.930944134711993,21.13314995677914
SrSbO3,,1.44,1.45,0.6,0.95,2.05,3.44,0.5,1.04740119,1.461112979,0.7036574798149058,2.4166666666666665,2.770267132435118,2.899137802864845,3.028008473294572,24.31910536802569,17.57451762842972
SrSbS3,,1.44,1.45,1.0,0.95,2.05,2.58,0.5,1.04740119,2.07710426,0.7042206310592555,1.45,3.3110997436419707,3.464823227814083,3.618546711986196,41.51332592548008,12.223330092337479
SrSbSe3,,1.44,1.45,1.15,0.95,2.05,2.55,0.5,1.04740119,2.020604712,0.7043871397204454,1.2608695652173914,3.51391197284454,3.676955262170047,3.8399985514955537,49.614690222918234,14.93609013562979
SrBiI3,,1.44,1.6,1.4,0.95,2.02,2.66,0.5,0.94236213,3.059046537,0.6693944195232648,1.142857142857143,4.0322445840513925,4.242640687119286,4.453036790187179,76.1797254285282,14.764195133606368
SrBiBr3,,1.44,1.6,1.15,0.95,2.02,2.96,0.5,0.94236213,3.3635883,0.665966023008421,1.3913043478260871,3.69422420204711,3.8890872965260117,4.0839503910049135,58.67477039324584,15.178389328705071
SrBiCl3,,1.44,1.6,1.0,0.95,2.02,3.16,0.5,0.94236213,3.61272528,0.6635925177289138,1.6,3.4914119728445403,3.6769552621700474,3.862498551495555,49.58585113468767,13.494685506250905
SrBiF3,,1.44,1.6,0.5,0.95,2.02,3.98,0.5,0.94236213,3.401189824,0.6532319788104295,3.2,2.815371208835975,2.9698484809835,3.124325753131025,26.123193432005138,22.477077685202786
SrBiO3,,1.44,1.6,0.6,0.95,2.02,3.44,0.5,0.94236213,1.461112979,0.6556808334638894,2.666666666666667,2.950579361637688,3.1112698372208096,3.271960312803931,30.036754591272746,19.051086603916733
SrBiS3,,1.44,1.6,1.0,0.95,2.02,2.58,0.5,0.94236213,2.07710426,0.6635925177289138,1.6,3.4914119728445403,3.6769552621700474,3.862498551495555,49.58585113468767,13.154303861138432
SrBiSe3,,1.44,1.6,1.15,0.95,2.02,2.55,0.5,0.94236213,2.020604712,0.665966023008421,1.3913043478260871,3.69422420204711,3.8890872965260117,4.0839503910049135,58.67477039324584,15.098239776729594
CaPbI3,,1.34,1.8,1.4,1.0,2.33,2.66,0.5,0.3567212,3.059046537,0.6054601813909812,1.2857142857142858,4.25766088965482,4.525483399593905,4.79330590953299,92.35729209180755,11.29124318556057
CaPbBr3,,1.34,1.8,1.15,1.0,2.33,2.96,0.5,0.3567212,3.3635883,0.5968460627642383,1.565217391304348,3.9196405076505365,4.171930009000631,4.424219510350726,72.34689849290814,11.17787823893292
CaPbCl3,,1.34,1.8,1.0,1.0,2.33,3.16,0.5,0.3567212,3.61272528,0.5909392385630432,1.8,3.7168282784479665,3.9597979746446663,4.202767670841367,61.855868446699546,9.493711670146668
CaPbF3,,1.34,1.8,0.5,1.0,2.33,3.98,0.5,0.3567212,3.401189824,0.5656854249492381,3.6,3.0407875144394008,3.2526911934581184,3.464594872476836,34.267416683831314,14.744892103648654
CaPbO3,,1.34,1.8,0.6,1.0,2.33,3.44,0.5,0.3567212,1.461112979,0.5715779814591259,3.0,3.175995667241114,3.394112549695428,3.612229432149742,38.93870175478951,12.592333705006574
CaPbS3,,1.34,1.8,1.0,1.0,2.33,2.58,0.5,0.3567212,2.07710426,0.5909392385630432,1.8,3.7168282784479665,3.9597979746446663,4.202767670841367,61.855868446699546,9.220849708826526
CaPbSe3,,1.34,1.8,1.15,1.0,2.33,2.55,0.5,0.3567212,2.020604712,0.5968460627642383,1.565217391304348,3.9196405076505365,4.171930009000631,4.424219510350726,72.34689849290814,11.112875361722592
CaSnI3,,1.34,1.45,1.4,1.0,1.96,2.66,0.5,1.1120702,3.059046537,0.679814940509172,1.0357142857142858,3.836932354848823,4.030508652763321,4.2240849506778195,65.32458271806357,13.714348733557971
CaSnBr3,,1.34,1.45,1.15,1.0,1.96,2.96,0.5,1.1120702,3.3635883,0.6771907250594245,1.2608695652173914,3.4989119728445397,3.676955262170047,3.854998551495554,49.59587782156484,13.342646903038855
CaSnCl3,,1.34,1.45,1.0,1.0,1.96,3.16,0.5,1.1120702,3.61272528,0.675359129786335,1.45,3.296099743641971,3.464823227814083,3.6335467119861953,41.49656759929522,10.61044970495814
CaSnF3,,1.34,1.45,0.5,1.0,1.96,3.98,0.5,1.1120702,3.401189824,0.6672187063503833,2.9,2.6200589796334053,2.7577164466275357,2.895373913621666,20.92017601309056,17.128193603671104
CaSnO3,,1.34,1.45,0.6,1.0,1.96,3.44,0.5,1.1120702,1.461112979,0.6691644660984889,2.4166666666666665,2.7552671324351183,2.899137802864845,3.043008473294572,24.30724464705035,14.126841393309983
CaSnS3,,1.34,1.45,1.0,1.0,1.96,2.58,0.5,1.1120702,2.07710426,0.675359129786335,1.45,3.296099743641971,3.464823227814083,3.6335467119861953,41.49656759929522,10.20371453238898
CaSnSe3,,1.34,1.45,1.15,1.0,1.96,2.55,0.5,1.1120702,2.020604712,0.6771907250594245,1.2608695652173914,3.4989119728445397,3.676955262170047,3.854998551495554,49.59587782156484,13.247825382262429
CaGeI3,,1.34,1.25,1.4,1.0,2.01,2.66,0.5,1.232676413,3.059046537,0.7311217284721284,0.8928571428571429,3.5965160492453965,3.747665940288702,3.8988158313320076,52.550347870099834,15.592309442227169
CaGeBr3,,1.34,1.25,1.15,1.0,2.01,2.96,0.5,1.232676413,3.3635883,0.7336232854810432,1.0869565217391306,3.258495667241114,3.394112549695428,3.5297294321497423,39.03775226217453,14.991576838404736
CaGeCl3,,1.34,1.25,1.0,1.0,2.01,3.16,0.5,1.232676413,3.61272528,0.7353910524340093,1.25,3.0556834380385447,3.1819805153394642,3.308277592640384,32.16679710019097,11.309625242612661
CaGeF3,,1.34,1.25,0.5,1.0,2.01,3.98,0.5,1.232676413,3.401189824,0.7434722727904272,2.5,2.379642674029979,2.4748737341529163,2.5701047942758537,15.136157103625832,18.61912505686028
CaGeO3,,1.34,1.25,0.6,1.0,2.01,3.44,0.5,1.232676413,1.461112979,0.7415065705415687,2.0833333333333335,2.514850826831692,2.616295090390226,2.71773935394876,17.88161576156304,14.924924593701105
CaGeS3,,1.34,1.25,1.0,1.0,2.01,2.58,0.5,1.232676413,2.07710426,0.7353910524340093,1.25,3.0556834380385447,3.1819805153394642,3.308277592640384,32.16679710019097,10.784919175951556
CaGeSe3,,1.34,1.25,1.15,1.0,2.01,2.55,0.5,1.232676413,2.020604712,0.7336232854810432,1.0869565217391306,3.258495667241114,3.394112549695428,3.5297294321497423,39.03775226217453,14.87110994964282
CaTiI3,,1.34,1.4,1.4,1.0,1.54,2.66,0.5,0.075545,3.059046537,0.6919544930182644,1.0,3.7768282784479665,3.9597979746446663,4.1427676708413665,61.95706648329879,12.561017388525148
CaTiBr3,,1.34,1.4,1.15,1.0,1.54,2.96,0.5,0.075545,3.3635883,0.6904689745703936,1.2173913043478262,3.4388078964436835,3.6062445840513924,3.773681271659101,46.79810958871213,11.626537301833261
CaTiCl3,,1.34,1.4,1.0,1.0,1.54,3.16,0.5,0.075545,3.61272528,0.6894291116568838,1.4,3.235995667241114,3.394112549695428,3.5522294321497423,39.01532053937525,8.270005734904334
CaTiF3,,1.34,1.4,0.5,1.0,1.54,3.98,0.5,0.075545,3.401189824,0.6847770933596039,2.8,2.5599549032325486,2.6870057685088806,2.8140566337852126,19.35680821011792,12.434100887476427
CaTiO3,,1.34,1.4,0.6,1.0,1.54,3.44,0.5,0.075545,1.461112979,0.6858935777509511,2.3333333333333335,2.6951630560342617,2.8284271247461903,2.9616911934581185,22.577186078164576,9.998777979893507
CaTiS3,,1.34,1.4,1.0,1.0,1.54,2.58,0.5,0.075545,2.07710426,0.6894291116568838,1.4,3.235995667241114,3.394112549695428,3.5522294321497423,39.01532053937525,7.837403532738822
CaTiSe3,,1.34,1.4,1.15,1.0,1.54,2.55,0.5,0.075545,2.020604712,0.6904689745703936,1.2173913043478262,3.4388078964436835,3.6062445840513924,3.773681271659101,46.79810958871213,11.526046991420873
CaZrI3,,1.34,1.55,1.4,1.0,1.33,2.66,0.5,0.433289,3.059046537,0.6567703662546237,1.1071428571428572,3.957140507650536,4.171930009000631,4.3867195103507255,72.41997177695585,11.740428003042101
CaZrBr3,,1.34,1.55,1.15,1.0,1.33,2.96,0.5,0.433289,3.3635883,0.6521095870942605,1.347826086956522,3.6191201256462535,3.818376618407357,4.01763311116846,55.52032951709552,11.096793685089773
CaZrCl3,,1.34,1.55,1.0,1.0,1.33,3.16,0.5,0.433289,3.61272528,0.6488744580300083,1.55,3.4163078964436835,3.6062445840513924,3.7961812716591012,46.769112133237904,8.438359887534777
CaZrF3,,1.34,1.55,0.5,1.0,1.33,3.98,0.5,0.433289,3.401189824,0.6346714523820719,3.1,2.740267132435118,2.899137802864845,3.0580084732945716,24.294079314063712,12.87071542382323
CaZrO3,,1.34,1.55,0.6,1.0,1.33,3.44,0.5,0.433289,1.461112979,0.6380405374427451,2.5833333333333335,2.8754752852368317,3.0405591591021546,3.205643032967478,28.02710602366476,10.623356758485071
CaZrS3,,1.34,1.55,1.0,1.0,1.33,2.58,0.5,0.433289,2.07710426,0.6488744580300083,1.55,3.4163078964436835,3.6062445840513924,3.7961812716591012,46.769112133237904,8.077478254044621
CaZrSe3,,1.34,1.55,1.15,1.0,1.33,2.55,0.5,0.433289,2.020604712,0.6521095870942605,1.347826086956522,3.6191201256462535,3.818376618407357,4.01763311116846,55.52032951709552,11.012090359295668
CaHfI3,,1.34,1.55,1.4,1.0,1.3,2.66,0.5,0.17807,3.059046537,0.6567703662546237,1.1071428571428572,3.957140507650536,4.171930009000631,4.3867195103507255,72.41997177695585,13.74142283660282
CaHfBr3,,1.34,1.55,1.15,1.0,1.3,2.96,0.5,0.17807,3.3635883,0.6521095870942605,1.347826086956522,3.6191201256462535,3.818376618407357,4.01763311116846,55.52032951709552,13.706864457952909
CaHfCl3,,1.34,1.55,1.0,1.0,1.3,3.16,0.5,0.17807,3.61272528,0.6488744580300083,1.55,3.4163078964436835,3.6062445840513924,3.7961812716591012,46.769112133237904,11.5368148883368
CaHfF3,,1.34,1.55,0.5,1.0,1.3,3.98,0.5,0.17807,3.401189824,0.6346714523820719,3.1,2.740267132435118,2.899137802864845,3.0580084732945716,24.294079314063712,18.835625124616573
