formula,band_gap,rA,rB,rX,chi_A,chi_B,chi_X,EA_A,EA_B,EA_X,tolerance_factor,octahedral_factor,a,b,c,volume,density
LuGaO3,3.9739999999999993,1.001,0.76,1.26,1.27,1.81,3.44,0.23887,0.30116615,1.461112979,0.7915890598960886,0.6031746031746031,5.208062,5.538213,7.584194,218.7536126207889,8.887079570664806
LuGaO3,2.8917,1.001,0.76,1.26,1.27,1.81,3.44,0.23887,0.30116615,1.461112979,0.7915890598960886,0.6031746031746031,5.902617442166949,5.902615851562425,11.574137250001703,349.22964111405213,8.350153593190138
LuGeO3,0.0,1.001,0.77,1.26,1.27,2.01,3.44,0.23887,1.232676413,1.461112979,0.7876896063990635,0.6111111111111112,3.876011,3.876011,3.876011,58.23110114881499,8.429584418052782
LuMgSe3,0.0,1.001,0.86,1.0133333333333334,1.27,1.31,2.55,0.23887,-0.42,2.020604712,0.7604433549608137,0.8486842105263157,8.15340639707491,11.84292776,7.273740432112786,534.2821821273964,5.422209156157342
LuMgSe3,0.0,1.001,0.86,1.0133333333333334,1.27,1.31,2.55,0.23887,-0.42,2.020604712,0.7604433549608137,0.8486842105263157,7.310461666897105,7.310461666897105,6.857014549522408,282.05813354481273,5.135447972186602
LuMnO3,0.0,1.001,0.8775,1.26,1.27,1.55,3.44,0.23887,-0.52,1.461112979,0.7480748074807481,0.6964285714285714,6.0056756965349285,6.005585934006154,11.312372590212648,353.34289219579927,7.836057358160109
LuMnO3,0.448199999999999,1.001,0.8775,1.26,1.27,1.55,3.44,0.23887,-0.52,1.461112979,0.7480748074807481,0.6964285714285714,5.241762,5.774885,7.443986,225.3337197434038,8.19174681149193
LuNiGe3,0.0,1.001,0.74,0.77,1.27,1.91,2.01,0.23887,1.1571612,1.232676413,0.8294538063077831,0.961038961038961,10.958205597650602,10.958205597650602,4.046065,177.8704346684173,8.431608066947634
LuNiO3,0.099499999999999,1.001,0.74,1.26,1.27,1.91,3.44,0.23887,1.1571612,1.461112979,0.7995049504950495,0.5873015873015873,5.524087,5.135201,8.978869308187528,209.4798371692059,8.93078999991922
LuNiO3,0.0,1.001,0.74,1.26,1.27,1.91,3.44,0.23887,1.1571612,1.461112979,0.7995049504950495,0.5873015873015873,5.05126451004446,5.467334950359395,7.271698800522524,200.82217848352903,9.315805899042624
LuNpO3,0.049299999999999,1.001,1.0,1.26,1.27,1.36,3.44,0.23887,0.48,1.461112979,0.7075265048628758,0.7936507936507936,4.198436,4.198436,4.198436,74.00526393698391,10.320754811804411
LuPdO3,0.0,1.001,0.84625,1.26,1.27,2.2,3.44,0.23887,0.5621412,1.461112979,0.759173840232688,0.6716269841269841,3.963751,3.963751,3.963751,62.275768249188445,8.782822082118303
LuReO3,0.0,1.001,0.7125,1.26,1.27,1.9,3.44,0.23887,0.06039664,1.461112979,0.8106514073460578,0.5654761904761905,3.956277,3.956277,3.956277,61.92415282345703,10.972236067625172
LuRh3C,0.0,1.001,0.3,0.745,1.27,2.55,2.28,0.23887,1.262122611,1.142892,1.1816219215906554,0.4026845637583892,4.11552588,4.11552588,4.11552588,69.7069388222414,11.808287641005988
LuRhO3,1.0887,1.001,0.745,1.26,1.27,2.28,3.44,0.23887,1.142892,1.461112979,0.7975111725636406,0.5912698412698413,5.15042715,5.66071551,7.48237152,218.14931123596665,9.922030465179358
LuRhO3,0.0,1.001,0.745,1.26,1.27,2.28,3.44,0.23887,1.142892,1.461112979,0.7975111725636406,0.5912698412698413,3.924034,3.924034,3.924034,60.42244361076046,8.955629658015384
LuRu3C,0.0,1.001,0.3,0.6609999999999999,1.27,2.55,2.2,0.23887,1.262122611,1.046272,1.2230894562624095,0.4538577912254161,4.1024656,4.10244827,4.10244827,69.04483166261245,11.78909132249454
LuScO3,3.0848,1.001,0.885,1.26,1.27,1.36,3.44,0.23887,0.17938023,1.461112979,0.7454591613007456,0.7023809523809523,6.109015092296628,6.109015092296628,12.114255,391.5342710979174,6.817693970880811
LuScO3,4.606299999999999,1.001,0.885,1.26,1.27,1.36,3.44,0.23887,0.17938023,1.461112979,0.7454591613007456,0.7023809523809523,5.379162,5.689607,7.942178,243.07288147061357,7.321153565980165
LuSeO3,1.7049999999999992,1.0133333333333334,1.001,1.26,2.55,1.27,3.44,2.020604712,0.23887,1.461112979,0.7110712966791719,0.7944444444444444,12.428271,5.857039,8.658127517178123,606.401787175432,6.614209923441077
LuSiO3,0.0,1.001,0.54,1.26,1.27,1.9,3.44,0.23887,1.38952128,1.461112979,0.8883388338833884,0.4285714285714286,3.680431999999999,3.680431999999999,3.680431999999999,49.85358501080958,8.362076567951654
LuTiO3,0.0,1.001,0.8516666666666667,1.26,1.27,1.54,3.44,0.23887,0.075545,1.461112979,0.7572264724499286,0.6759259259259259,5.264573,5.647997,7.620271,226.5833669216115,7.939284417974274
LuTlO3,1.0776,1.3325,1.001,1.26,1.62,1.27,3.44,0.32005319,0.23887,1.461112979,0.8109027873786305,0.7944444444444444,5.6952,5.8075600000000005,8.425783,278.6845902675024,10.18540535193216
LuUO3,0.0,1.001,0.99125,1.26,1.27,1.38,3.44,0.23887,0.314979,1.461112979,0.7102764690683395,0.7867063492063492,4.192118,4.192118,4.192118,73.67166685696586,10.390680186641085
LuVO3,0.261099999999999,1.001,0.7775000000000001,1.26,1.27,1.63,3.44,0.23887,0.527662,1.461112979,0.7847901354552633,0.6170634920634921,5.159872116222104,5.550832089786813,7.51450894403818,215.19981862324127,8.4541479423787
LuVO3,1.572499999999999,1.001,0.7775000000000001,1.26,1.27,1.63,3.44,0.23887,0.527662,1.461112979,0.7847901354552633,0.6170634920634921,5.241979,5.658672,7.593422,225.24094157379776,8.077266464533315
LuVO3,0.0,1.001,0.7775000000000001,1.26,1.27,1.63,3.44,0.23887,0.527662,1.461112979,0.7847901354552633,0.6170634920634921,3.853611,3.853611,3.853611,57.22734779374253,7.947822037687013
Mg3AsN,2.281799999999999,0.6599999999999999,0.63,0.86,2.18,3.04,1.31,0.8044863,-0.07,-0.42,0.7214527780678357,0.7325581395348837,4.20628578,4.20628578,4.20628578,74.42114156493827,3.611166352278549
Mg3BiSb,0.1607,1.035,0.8300000000000001,0.86,2.02,2.05,1.31,0.94236213,1.04740119,-0.42,0.7929998409815624,0.9651162790697676,4.66434,4.664340925012236,7.360345,138.67855834589432,4.83337560715199
Mg3SbN,1.623399999999999,0.8300000000000001,0.63,0.86,2.05,3.04,1.31,1.04740119,-0.07,-0.42,0.8021415756148962,0.7325581395348837,4.34531858,4.34531858,4.34531858,82.0474083873499,4.223462046461523
Mg3ZnC,0.0,0.88,0.3,0.86,1.65,2.55,1.31,-0.62,1.262122611,-0.42,1.060820367751061,0.3488372093023256,4.406931,4.406931,4.406931,85.58718692460187,2.916752511512133
MgAgF3,0.0,1.086666666666667,0.86,0.705,1.93,1.31,3.98,1.304473,-0.42,3.401189824,0.8096428081877105,1.2198581560283688,4.399469,4.399469,4.399469,85.15316324173547,3.688900357296797
MgAgF3,2.375099999999999,1.086666666666667,0.86,0.705,1.93,1.31,3.98,1.304473,-0.42,3.401189824,0.8096428081877105,1.2198581560283688,3.9882169999999992,3.9882169999999992,3.9882169999999992,63.436080433127024,4.951780314335952
MgAgF3,2.1901,1.086666666666667,0.86,0.705,1.93,1.31,3.98,1.304473,-0.42,3.401189824,0.8096428081877105,1.2198581560283688,5.526014784944826,5.526014784944826,5.526013837286113,118.96793829688532,5.280776296610234
MgAlO3,0.0,0.86,0.675,1.26,1.31,1.61,3.44,-0.42,0.432835,1.461112979,0.7748283133961237,0.5357142857142857,3.674304,3.674304,3.674304,49.60497747034924,3.323581534958173
MgBO3,0.0,0.86,0.41,1.26,1.31,2.04,3.44,-0.42,0.27972325,1.461112979,0.8977801116296404,0.3253968253968253,3.357238,3.357238,3.357238,37.83958725006121,3.647354163171599
MgBO3,0.188799999999999,0.86,0.41,1.26,1.31,2.04,3.44,-0.42,0.27972325,1.461112979,0.8977801116296404,0.3253968253968253,3.2204416147368677,10.434268,12.484543675067384,417.8595139301743,2.642311523145424
MgBeO3,0.0,0.86,0.59,1.26,1.31,1.57,3.44,-0.42,-0.52,1.461112979,0.8104285332008105,0.4682539682539682,3.490528,3.490528,3.490528,42.52784519741567,3.175034331029491
MgBiO3,0.0,1.035,0.86,1.26,2.02,1.31,3.44,0.94236213,-0.42,1.461112979,0.7655920578580769,0.6825396825396826,3.935588,3.935588,3.935588,60.95774362961122,7.662396584623495
MgBiO3,0.0,1.035,0.86,1.26,2.02,1.31,3.44,0.94236213,-0.42,1.461112979,0.7655920578580769,0.6825396825396826,5.651679,5.70683,8.292801,267.46913094087574,6.98521590062872
MgCO3,4.8023,0.86,0.3,1.26,1.31,2.55,3.44,-0.42,1.262122611,1.461112979,0.9610851195009612,0.238095238095238,9.525298168162555,7.142288,8.243413120815674,546.6588860031457,3.073357706338463
MgCO3,4.9603,0.86,0.3,1.26,1.31,2.55,3.44,-0.42,1.262122611,1.461112979,0.9610851195009612,0.238095238095238,5.63954672253827,5.63954672253827,5.639547315774251,92.55709187868769,3.025300863741853
MgCO3,5.4366,0.86,0.3,1.26,1.31,2.55,3.44,-0.42,1.262122611,1.461112979,0.9610851195009612,0.238095238095238,5.162860567148603,5.162860567148603,3.646814,90.76659996550488,3.084978947238792
MgCo3C,0.0,0.86,0.3,0.7683333333333334,1.31,2.55,1.88,-0.42,1.262122611,0.66225547,1.077921476123543,0.3904555314533622,3.76239029,3.76239029,3.76239029,53.258819353494175,6.644650796392003
MgCoO3,0.0,0.86,0.7683333333333334,1.26,1.31,1.88,3.44,-0.42,0.66225547,1.461112979,0.7391747509062446,0.6097883597883599,3.657883479999999,3.65787367,3.657875439999999,48.94265017651288,4.45262281611853
MgCoO3,0.164399999999999,0.86,0.7683333333333334,1.26,1.31,1.88,3.44,-0.42,0.66225547,1.461112979,0.7391747509062446,0.6097883597883599,6.382678415778756,6.382678415778756,4.96192623844823,200.25535230021825,4.352905594863571
MgCoO3,0.0,0.86,0.7683333333333334,1.26,1.31,1.88,3.44,-0.42,0.66225547,1.461112979,0.7391747509062446,0.6097883597883599,4.927362,5.145678,7.191459,182.3366975439391,4.780675833063921
MgCoO3,0.0,0.86,0.7683333333333334,1.26,1.31,1.88,3.44,-0.42,0.66225547,1.461112979,0.7391747509062446,0.6097883597883599,5.356343431157117,5.356343431157117,5.356344352400152,95.380426271781,4.569557284977725
MgCrO3,0.229299999999999,0.94,0.86,1.26,1.66,1.31,3.44,0.67592827,-0.42,1.461112979,0.7339008833497905,0.6825396825396826,5.023085,5.228711,7.370666,193.5850866746384,4.264870753147212
MgCrO3,0.9534,0.94,0.86,1.26,1.66,1.31,3.44,0.67592827,-0.42,1.461112979,0.7339008833497905,0.6825396825396826,5.262659205060214,5.244500241935832,3.054912,75.77346345087477,2.72395947342236
MgCuO3,0.0,0.86,0.82,1.26,1.31,1.9,3.44,-0.42,1.235784,1.461112979,0.7208138396257209,0.6507936507936507,3.731181,3.731181,3.731181,51.9444260137228,4.342774019810358
MgFeO3,0.0,0.86,0.8525,1.26,1.31,1.83,3.44,-0.42,0.15323635,1.461112979,0.7097243959391715,0.6765873015873016,3.765865,3.765865,3.765865,53.40651528572358,3.9844406862350312
MgFeO3,0.2,0.86,0.8525,1.26,1.31,1.83,3.44,-0.42,0.15323635,1.461112979,0.7097243959391715,0.6765873015873016,4.9928741676483295,5.40624239386369,7.771013136186877,208.42994947102036,4.083771894673067
MgFeO3,0.229499999999999,0.86,0.8525,1.26,1.31,1.83,3.44,-0.42,0.15323635,1.461112979,0.7097243959391715,0.6765873015873016,5.08213865420553,5.474779822415327,7.49991851409927,207.60205016957303,4.100057629308676
MgFeO3,0.0,0.86,0.8525,1.26,1.31,1.83,3.44,-0.42,0.15323635,1.461112979,0.7097243959391715,0.6765873015873016,4.95391641,5.18178631,7.25737841,186.29789248800395,4.568921088104576
MgFeO3,0.1129,0.86,0.8525,1.26,1.31,1.83,3.44,-0.42,0.15323635,1.461112979,0.7097243959391715,0.6765873015873016,6.497502189002863,6.497502189002863,5.361173624170178,224.71514966344785,3.787819249982385
MgFeO3,0.0,0.86,0.8525,1.26,1.31,1.83,3.44,-0.42,0.15323635,1.461112979,0.7097243959391715,0.6765873015873016,5.506430095537217,5.506430095537217,5.506429910624124,104.72919564011151,4.063720553067422
MgGeO3,1.5499,0.86,0.77,1.26,1.31,2.01,3.44,-0.42,1.232676413,1.461112979,0.7385678750844824,0.6111111111111112,3.718173,3.718173,3.718173,51.40303697478925,4.682288444475782
MgGeO3,2.4744,0.86,0.77,1.26,1.31,2.01,3.44,-0.42,1.232676413,1.461112979,0.7385678750844824,0.6111111111111112,4.881366293869084,4.881366293869084,6.93351539,91.20375853022864,5.2779370042791545
MgGeO3,3.633899999999999,0.86,0.77,1.26,1.31,2.01,3.44,-0.42,1.232676413,1.461112979,0.7385678750844824,0.6111111111111112,5.470433038838516,5.470433038838516,5.470433593643926,101.02990576537422,4.764605969186327
MgGeO3,3.048999999999999,0.86,0.77,1.26,1.31,2.01,3.44,-0.42,1.232676413,1.461112979,0.7385678750844824,0.6111111111111112,5.33724565,8.92147031,18.81824604,896.0510826234963,4.297680803345858
MgGeO3,2.5261,0.86,0.77,1.26,1.31,2.01,3.44,-0.42,1.232676413,1.461112979,0.7385678750844824,0.6111111111111112,6.553720038829468,6.553720038829468,5.168550133802203,217.50525204727657,4.426262699821197
MgHgO3,0.0,1.245,0.86,1.26,2.0,1.31,3.44,-0.52,-0.42,1.461112979,0.8356462330869205,0.6825396825396826,3.973459,3.973459,3.973459,62.73446640003655,7.223299178475568
MgInBr3,2.2355,0.94,0.86,0.8825000000000001,1.78,1.31,2.96,0.299,-0.42,3.3635883,0.7396824945868229,0.9745042492917846,3.95662123,9.5483782,15.45483301,583.8730184385521,4.30963786597113
MgInO3,0.0,0.94,0.86,1.26,1.78,1.31,3.44,0.299,-0.42,1.461112979,0.7339008833497905,0.6825396825396826,3.883706,3.883706,3.883706,58.57860673893487,5.304360757056846
MgInS3,0.0,0.94,0.86,0.88,1.78,1.31,2.58,0.299,-0.42,2.07710426,0.739729145328326,0.9772727272727272,6.809266423751168,6.809266423751168,6.516233002289129,226.58847478864655,3.449025661509575
MgInSe3,0.0,0.94,0.86,1.0133333333333334,1.78,1.31,2.55,0.299,-0.42,2.020604712,0.7374148701092783,0.8486842105263157,7.0293765019296695,10.553355,8.510194729265011,594.8880359468758,4.198219718202949
MgInSe3,0.0,0.94,0.86,1.0133333333333334,1.78,1.31,2.55,0.299,-0.42,2.020604712,0.7374148701092783,0.8486842105263157,6.589908,6.589908228109099,30.146029,1133.7556581207348,3.304244611367453
MgInSe3,0.0,0.94,0.86,1.0133333333333334,1.78,1.31,2.55,0.299,-0.42,2.020604712,0.7374148701092783,0.8486842105263157,6.566839407820478,6.566839407820478,8.02703332022784,288.03260275391074,4.335395817620319
MgIrO3,0.0,0.86,0.765,1.26,1.31,2.2,3.44,-0.42,1.56405712,1.461112979,0.7403914994674072,0.6071428571428571,3.9213679999999993,3.9213679999999993,3.9213679999999993,60.29937371610635,7.284422688581256
MgMnO3,0.6265000000000001,0.8775,0.86,1.26,1.55,1.31,3.44,-0.52,-0.42,1.461112979,0.7130514264364443,0.6825396825396826,5.008101,5.227589,7.304405,191.23146819271156,4.419545803881976
MgMnO3,0.0,0.8775,0.86,1.26,1.55,1.31,3.44,-0.52,-0.42,1.461112979,0.7130514264364443,0.6825396825396826,5.381283556522161,5.381250292429531,5.381132296497097,96.25948702724264,4.389989282729596
MgMnO3,0.0,0.8775,0.86,1.26,1.55,1.31,3.44,-0.52,-0.42,1.461112979,0.7130514264364443,0.6825396825396826,3.73567,3.73567,3.73567,52.132135357475256,4.05295230583769
MgMoO3,0.0,0.86,0.775,1.26,1.31,2.16,3.44,-0.42,0.747238,1.461112979,0.7367532120007368,0.6150793650793651,4.002462,4.002462,4.002462,64.1182487522513,4.357174622302637
MgMoO3,0.067899999999999,0.86,0.775,1.26,1.31,2.16,3.44,-0.42,0.747238,1.461112979,0.7367532120007368,0.6150793650793651,5.279528,5.403173,7.850493,223.9447580855496,4.990059310663976
MgNi3B,0.0,0.86,0.41,0.74,1.31,2.04,1.91,-0.42,0.27972325,1.1571612,0.9839493266096796,0.5540540540540541,3.862388,3.862388,3.862388,57.6192627834772,6.086498227777272
MgNi3C,0.0,0.86,0.3,0.74,1.31,2.55,1.91,-0.42,1.262122611,1.1571612,1.088020890001088,0.4054054054054054,3.78357767,3.78360493,3.7835918,54.164247253077946,6.511522035702708
MgOsO3,0.0,0.86,0.673,1.26,1.31,2.2,3.44,-0.42,1.07766124,1.461112979,0.7756299981487322,0.5341269841269841,3.916779,3.916779,3.916779,60.0879244515128,7.25514550317498
MgPS3,2.7986,0.86,0.55,0.88,1.31,2.19,2.58,-0.42,0.74660911,2.07710426,0.8605256130008605,0.625,6.090788278909172,6.088793440948576,7.080204606687772,218.3408527787415,2.303994842602907
MgPSe3,2.0382,0.86,0.55,1.0133333333333334,1.31,2.19,2.55,-0.42,0.74660911,2.020604712,0.8474499597385874,0.5427631578947368,7.910538789456937,7.910538605178698,7.910539208579264,249.71224882379616,3.88560064823108
MgPbO3,0.0,1.1225,0.86,1.26,2.33,1.31,3.44,0.3567212,-0.42,1.461112979,0.7947812975367619,0.6825396825396826,3.980508,3.980508,3.980508,63.06893585101525,7.359026699548187
MgReO3,0.0,0.86,0.7125,1.26,1.31,1.9,3.44,-0.42,0.06039664,1.461112979,0.7600977370958171,0.5654761904761905,3.922568,3.922568,3.922568,60.35474831531324,7.112386319166634
MgRhO3,0.0,0.86,0.745,1.26,1.31,2.28,3.44,-0.42,1.142892,1.461112979,0.7477769508336657,0.5912698412698413,3.9002149999999993,3.9002149999999993,3.9002149999999993,59.32881099084245,4.903871935055412
MgRuO3,0.0,0.86,0.6609999999999999,1.26,1.31,2.2,3.44,-0.42,1.046272,1.461112979,0.7804751621142632,0.5246031746031745,3.883346,3.883346,3.883346,58.5623184227951,4.916010490277894
MgSO3,4.9221,0.88,0.86,1.26,2.58,1.31,3.44,2.07710426,-0.42,1.461112979,0.7138854047129781,0.6825396825396826,11.9919,5.345052,8.093435278041705,511.06165747636624,2.712901206739214
MgSO3,5.0797,0.88,0.86,1.26,2.58,1.31,3.44,2.07710426,-0.42,1.461112979,0.7138854047129781,0.6825396825396826,8.767642,4.354948999999999,6.509737818435163,248.290174370196,2.792015009862193
MgSO3,5.009399999999999,0.88,0.86,1.26,2.58,1.31,3.44,2.07710426,-0.42,1.461112979,0.7138854047129781,0.6825396825396826,7.80003466362195,7.80003466362195,7.800033920758358,366.1767312400818,2.839734892336902
MgSbO3,0.5657000000000001,0.86,0.8300000000000001,1.26,1.31,2.05,3.44,-0.42,1.04740119,1.461112979,0.7173649695796649,0.6587301587301588,7.950041,5.549974,5.565261855125237,245.4308162618618,5.251981473191789
MgSbO3,1.997199999999999,0.86,0.8300000000000001,1.26,1.31,2.05,3.44,-0.42,1.04740119,1.461112979,0.7173649695796649,0.6587301587301588,5.542728,5.46965,9.717378708273648,244.8931761482044,5.263511708376719
MgScS3,0.080099999999999,0.885,0.86,0.88,1.36,1.31,2.58,0.17938023,-0.42,2.07710426,0.7173746931343382,0.9772727272727272,6.850932395520188,6.850932395520188,6.7965153858889344,240.86843499652247,2.281295228076674
MgScS3,0.0,0.885,0.86,0.88,1.36,1.31,2.58,0.17938023,-0.42,2.07710426,0.7173746931343382,0.9772727272727272,6.45091,6.450910054103142,17.54988,632.4799367170557,2.606368895450113
MgScSe3,0.0,0.885,0.86,1.0133333333333334,1.36,1.31,2.55,0.17938023,-0.42,2.020604712,0.7166514821283857,0.8486842105263157,7.264376125067589,7.264376125067589,6.7921466232290655,265.9173497134681,3.82343570141866
MgScSe3,0.0,0.885,0.86,1.0133333333333334,1.36,1.31,2.55,0.17938023,-0.42,2.020604712,0.7166514821283857,0.8486842105263157,7.232177950087304,7.232177950087304,7.232178324483225,243.8167948310451,4.170007604380365
MgSeO3,4.0013,1.0133333333333334,0.86,1.26,2.55,1.31,3.44,2.020604712,-0.42,1.461112979,0.7583642461281169,0.6825396825396826,5.01646551,5.91728012,7.64763004,227.0109625140416,4.425838297097966
MgSiO3,2.9292,0.86,0.54,1.26,1.31,1.9,3.44,-0.42,1.38952128,1.461112979,0.832940436900833,0.4285714285714286,3.527218,3.527218,3.527218,43.8830602686278,3.798717709629779
MgSiO3,4.7633,0.86,0.54,1.26,1.31,1.9,3.44,-0.42,1.38952128,1.461112979,0.832940436900833,0.4285714285714286,8.964748,5.279397,18.688608556562283,880.8185370473699,3.028080834974024
MgSiO3,4.7652,0.86,0.54,1.26,1.31,1.9,3.44,-0.42,1.38952128,1.461112979,0.832940436900833,0.4285714285714286,8.921515,5.337009,18.773233638811323,891.1783782826484,2.99287976023703
MgSiO3,4.800600000000001,0.86,0.54,1.26,1.31,1.9,3.44,-0.42,1.38952128,1.461112979,0.832940436900833,0.4285714285714286,5.129915,8.952562,18.53411,851.1953505444209,3.133463698335612
MgSiO3,4.6316,0.86,0.54,1.26,1.31,1.9,3.44,-0.42,1.38952128,1.461112979,0.832940436900833,0.4285714285714286,8.990492,5.198045,18.800924509286585,873.6374877360022,3.052970790018315
MgSiO3,4.8602,0.86,0.54,1.26,1.31,1.9,3.44,-0.42,1.38952128,1.461112979,0.832940436900833,0.4285714285714286,8.982054999999999,5.25606,18.531421941600627,874.8657585325333,3.04868456115695
MgSiO3,4.831,0.86,0.54,1.26,1.31,1.9,3.44,-0.42,1.38952128,1.461112979,0.832940436900833,0.4285714285714286,5.331131,8.92094,18.707792,889.7182633334282,2.997791369517442
MgSiO3,4.7926,0.86,0.54,1.26,1.31,1.9,3.44,-0.42,1.38952128,1.461112979,0.832940436900833,0.4285714285714286,8.900028,5.352521,18.64141193460721,887.8358053691328,3.004147518035803
MgSiO3,0.4428,0.86,0.54,1.26,1.31,1.9,3.44,-0.42,1.38952128,1.461112979,0.832940436900833,0.4285714285714286,7.6062710349977,7.6062710349977,6.074523218209393,321.5577847395927,2.07364730205721
MgSiO3,2.2265,0.86,0.54,1.26,1.31,1.9,3.44,-0.42,1.38952128,1.461112979,0.832940436900833,0.4285714285714286,7.041038790639986,7.764573902827443,7.764573046592646,217.49262407096256,3.065839292845121
MgSiO3,3.050099999999999,0.86,0.54,1.26,1.31,1.9,3.44,-0.42,1.38952128,1.461112979,0.832940436900833,0.4285714285714286,6.212832432690423,11.40838,7.793944630882939,516.8651038561686,2.580160385392563
MgSiO3,3.273199999999999,0.86,0.54,1.26,1.31,1.9,3.44,-0.42,1.38952128,1.461112979,0.832940436900833,0.4285714285714286,5.129543401080548,15.171365,6.419862470226056,499.1010859598058,2.671993516096853
MgSiO3,4.4998000000000005,0.86,0.54,1.26,1.31,1.9,3.44,-0.42,1.38952128,1.461112979,0.832940436900833,0.4285714285714286,8.896421,5.22871,9.406712594018009,436.5315647670951,3.054979234486786
MgSiO3,4.5845,0.86,0.54,1.26,1.31,1.9,3.44,-0.42,1.38952128,1.461112979,0.832940436900833,0.4285714285714286,8.940908,5.263367,18.62369252037074,876.3740558702989,3.043437574694401
MgSiO3,4.6372,0.86,0.54,1.26,1.31,1.9,3.44,-0.42,1.38952128,1.461112979,0.832940436900833,0.4285714285714286,5.385009,8.832554,9.393232,446.7738891853932,2.984943609827008
MgSiO3,1.0261,0.86,0.54,1.26,1.31,1.9,3.44,-0.42,1.38952128,1.461112979,0.832940436900833,0.4285714285714286,4.93884,8.845569,9.671739,422.5278109317631,3.156229793775328
MgSiO3,4.7797,0.86,0.54,1.26,1.31,1.9,3.44,-0.42,1.38952128,1.461112979,0.832940436900833,0.4285714285714286,8.7965239,5.164353738546743,9.377797697676206,414.5371506675578,3.217069600188835
MgSiO3,5.415499999999999,0.86,0.54,1.26,1.31,1.9,3.44,-0.42,1.38952128,1.461112979,0.832940436900833,0.4285714285714286,4.830907,4.981026,6.978868,167.93161695400687,3.970648558474681
MgSiO3,4.5304,0.86,0.54,1.26,1.31,1.9,3.44,-0.42,1.38952128,1.461112979,0.832940436900833,0.4285714285714286,6.435026356689943,6.435026356689943,4.990837374771161,201.48154164904648,3.309471564110922
MgSiO3,4.642499999999999,0.86,0.54,1.26,1.31,1.9,3.44,-0.42,1.38952128,1.461112979,0.832940436900833,0.4285714285714286,2.716358,4.802127622994,6.729538,84.1979956765026,3.959698965653851
MgSiO3,4.742100000000001,0.86,0.54,1.26,1.31,1.9,3.44,-0.42,1.38952128,1.461112979,0.832940436900833,0.4285714285714286,5.31230984,8.71185874,9.26667111,428.8623999297255,3.109610135512056
MgSiO3,4.6987,0.86,0.54,1.26,1.31,1.9,3.44,-0.42,1.38952128,1.461112979,0.832940436900833,0.4285714285714286,10.048672387105524,10.048672387105524,16.396521848617652,1558.076480618438,3.423695517262833
MgSiO3,3.788599999999999,0.86,0.54,1.26,1.31,1.9,3.44,-0.42,1.38952128,1.461112979,0.832940436900833,0.4285714285714286,9.061406,5.263346,9.38049769941233,441.3797870132442,3.021422604296746
MgSiO3,3.937699999999999,0.86,0.54,1.26,1.31,1.9,3.44,-0.42,1.38952128,1.461112979,0.832940436900833,0.4285714285714286,5.290159,9.185069,18.429241,895.4855821140897,2.978484282043063
MgSiO3,4.9148,0.86,0.54,1.26,1.31,1.9,3.44,-0.42,1.38952128,1.461112979,0.832940436900833,0.4285714285714286,5.19847528,8.82304323,9.1518143,419.7605203075135,3.177037384517528
MgSiO3,4.7002,0.86,0.54,1.26,1.31,1.9,3.44,-0.42,1.38952128,1.461112979,0.832940436900833,0.4285714285714286,5.245794,8.945396,18.449503,865.7559289834046,3.080764037336584
MgSiO3,5.7928,0.86,0.54,1.26,1.31,1.9,3.44,-0.42,1.38952128,1.461112979,0.832940436900833,0.4285714285714286,5.346176293715444,5.346176293715444,5.346176811161038,90.81105492543924,3.671345043443368
MgSiO3,5.0422,0.86,0.54,1.26,1.31,1.9,3.44,-0.42,1.38952128,1.461112979,0.832940436900833,0.4285714285714286,6.376932889067988,6.376932889067988,4.8949261829475015,194.44017702385625,3.429319202373175
MgSiO3,4.544399999999999,0.86,0.54,1.26,1.31,1.9,3.44,-0.42,1.38952128,1.461112979,0.832940436900833,0.4285714285714286,6.659579218367311,6.659579218367311,5.307129910520223,215.11685793979493,3.099698643643108
MgSiO3,1.4453,0.86,0.54,1.26,1.31,1.9,3.44,-0.42,1.38952128,1.461112979,0.832940436900833,0.4285714285714286,4.816389,8.826494,9.591577,407.75547752521015,3.270574986890391
MgSiO3,4.308,0.86,0.54,1.26,1.31,1.9,3.44,-0.42,1.38952128,1.461112979,0.832940436900833,0.4285714285714286,4.870258,10.132718,10.956246,540.679245915951,2.466517580681851
MgSiO3,5.1709,0.86,0.54,1.26,1.31,1.9,3.44,-0.42,1.38952128,1.461112979,0.832940436900833,0.4285714285714286,8.48329,4.913015,9.483557284995172,391.2060287080564,3.408932295766626
MgSiO3,3.1742,0.86,0.54,1.26,1.31,1.9,3.44,-0.42,1.38952128,1.461112979,0.832940436900833,0.4285714285714286,5.250414,9.199812,18.576097,897.2779016846998,2.9725347365795702
MgSiO3,4.5951,0.86,0.54,1.26,1.31,1.9,3.44,-0.42,1.38952128,1.461112979,0.832940436900833,0.4285714285714286,4.990599,9.063945,9.34514,422.7228741338784,3.154773368471996
MgSiO3,2.5861,0.86,0.54,1.26,1.31,1.9,3.44,-0.42,1.38952128,1.461112979,0.832940436900833,0.4285714285714286,5.095143,8.534164,9.562052,415.78466050652224,3.207417185465358
MgSiO3,4.3843,0.86,0.54,1.26,1.31,1.9,3.44,-0.42,1.38952128,1.461112979,0.832940436900833,0.4285714285714286,5.437069,8.284873,19.581675,882.0648952475137,3.023802155026888
