formula,a,b,c,band_gap,rA,rB,rX,chi_A,chi_B,chi_X,EA_A,EA_B,EA_X,tolerance_factor,octahedral_factor,volume,density,chi_diff_BX,r_ratio_BX,lattice_strain,packing_index,PC1_Size,PC2_Shape,Stability_Tag,B_site,is_semiconductor,B_site_encoded
CoSnO3,5.394922,5.422766,7.81053,0.9832,0.83,0.768333333,1.26,1.96,1.88,3.44,1.1120702,0.66225547,1.461112979,0.728714731,0.60978836,228.5001762,6.559055799,1.56,0.60978836,0.223319903,0.128807306,-0.036331012,0.194225049,0,Sn,1,3
CoWN3,5.628246968,7.471724806,7.900309469,0.1728,0.768333333,0.766666667,0.63,1.88,2.36,3.04,0.66225547,0.81650082,-0.07,0.708057509,1.216931217,282.5439938,6.695033731,0.68,1.216931217,0.172458505,0.024526115,0.816434859,0.017119125,0,Other,1,1
CrBiO3,5.39780298,5.56848039,7.71661667,1.7905,1.035,0.94,1.26,2.02,1.66,3.44,0.94236213,0.67592827,1.461112979,0.737752347,0.746031746,231.9426689,8.84812721,1.78,0.746031746,0.207513525,0.143400932,0.003257262,0.163568116,0,Other,1,1
CrBiO3,5.515867918,5.515866201,5.515333778,1.9847,1.035,0.94,1.26,2.02,1.66,3.44,0.94236213,0.67592827,1.461112979,0.737752347,0.746031746,118.648865,8.648452893,1.78,0.746031746,5.58E-05,0.280329651,-0.321408343,-0.40191665,0,Other,1,1
CrBiO3,5.567582328,9.763593378,5.567568029,1.2937,1.035,0.94,1.26,2.02,1.66,3.44,0.94236213,0.67592827,1.461112979,0.737752347,0.746031746,248.441695,8.260522613,1.78,0.746031746,0.347758545,0.133877668,1.263578077,-0.623657777,0,Other,1,1
CrFeO3,9.655590124,10.19567215,10.50062916,0.387,0.94,0.8525,1.26,1.66,1.83,3.44,0.67592827,0.15323635,1.461112979,0.736506449,0.676587302,1025.630013,4.036968378,1.61,0.676587302,0.042297521,0.030431845,3.734893488,-1.155850308,0,Other,1,1
CrFeO3,9.957239187,9.965952654,10.00374561,0.4255,0.94,0.8525,1.26,1.66,1.83,3.44,0.67592827,0.15323635,1.461112979,0.736506449,0.676587302,991.2331188,4.177055683,1.61,0.676587302,0.002478241,0.031487864,3.684633839,-1.385271325,0,Other,1,1
CrFeO3,10.0212608,10.93656827,9.347078628,0.4802,0.94,0.8525,1.26,1.66,1.83,3.44,0.67592827,0.15323635,1.461112979,0.736506449,0.676587302,1022.716472,4.048469,1.61,0.676587302,0.078976042,0.03051854,3.960169659,-1.615195063,0,Other,1,1
CrFeO3,10.07227948,10.27269981,10.03446453,0.6733,0.94,0.8525,1.26,1.66,1.83,3.44,0.67592827,0.15323635,1.461112979,0.736506449,0.676587302,1027.241353,4.030635954,1.61,0.676587302,0.012643361,0.03038411,3.845017683,-1.440535082,0,Other,1,1
CrFeO3,10.12006643,10.47822636,10.91000671,0.7842,0.94,0.8525,1.26,1.66,1.83,3.44,0.67592827,0.15323635,1.461112979,0.736506449,0.676587302,1143.790129,3.619926268,1.61,0.676587302,0.037660696,0.02728806,4.077280583,-1.263696778,0,Other,1,1
CrFeO3,10.25263577,10.89455767,9.426688667,0.4407,0.94,0.8525,1.26,1.66,1.83,3.44,0.67592827,0.15323635,1.461112979,0.736506449,0.676587302,1042.57933,3.971338978,1.61,0.676587302,0.072204234,0.029937112,4.043979776,-1.689110792,0,Other,1,1
CrFeO3,10.35272736,10.12698983,9.956553453,0.4785,0.94,0.8525,1.26,1.66,1.83,3.44,0.67592827,0.15323635,1.461112979,0.736506449,0.676587302,1037.619268,3.990322905,1.61,0.676587302,0.019588063,0.030080218,3.884156154,-1.56655573,0,Other,1,1
CrFeO3,10.52185344,10.27602693,9.523828031,0.0942,0.94,0.8525,1.26,1.66,1.83,3.44,0.67592827,0.15323635,1.461112979,0.736506449,0.676587302,1005.423974,4.118099469,1.61,0.676587302,0.051446522,0.031043435,3.933363253,-1.745502503,0,Other,1,1
CrInO3,5.247183001,5.450137001,7.729873,1.4521,0.94,0.94,1.26,1.66,1.66,3.44,0.67592827,0.67592827,1.461112979,0.707213579,0.746031746,221.0578738,6.454494653,1.78,0.746031746,0.224429301,0.145191618,-0.094381606,0.234353182,0,Other,1,1
CrWO3,4.84608559,4.84608559,4.846085245,0.8863,0.94,0.766666667,1.26,1.66,2.36,3.44,0.67592827,0.81650082,1.461112979,0.76769895,0.608465608,113.2605119,4.161361586,1.08,0.608465608,4.11E-08,0.269327772,-0.923847005,-0.251886538,0,Other,1,1
CsAsO3,5.041437671,5.041437671,9.994093,2.192,1.81,0.66,1.26,0.79,2.18,3.44,0.471598338,0.8044863,1.461112979,1.130805045,0.523809524,219.9798196,3.862243599,1.26,0.523809524,0.427268227,0.232658467,0.038340503,0.873748781,0,Other,1,1
CsAsO3,5.33191898,6.05643105,11.77973995,2.8702,1.81,0.66,1.26,0.79,2.18,3.44,0.471598338,0.8044863,1.461112979,1.130805045,0.523809524,380.3960704,4.467005398,1.26,0.523809524,0.457369797,0.134544417,0.802703232,1.12544525,0,Other,1,1
CsAuBr3,7.810130999,7.810131921,7.958570721,0.653,1.81,1.07,0.8825,0.79,2.54,2.96,0.471598338,2.30861025,3.3635883,0.97524843,1.212464589,349.5560241,5.41153036,0.42,1.212464589,0.010904031,0.110444991,1.766126316,-0.88022264,1,Other,1,1
CsAuCl3,7.46498905,7.464989609,7.615689598,0.5386,1.81,1.07,0.78,0.79,2.54,3.16,0.471598338,2.30861025,3.61272528,0.99009901,1.371794872,305.9137536,4.735835795,0.62,1.371794872,0.011577413,0.117462144,1.45600174,-0.802442511,1,Other,1,1
CsAuI3,8.39381681,8.393815879,8.526452143,0.7337,1.81,1.07,1.273333333,0.79,2.54,2.66,0.471598338,2.30861025,3.059046537,0.930544182,0.840314136,431.2946942,5.471687383,0.12,0.840314136,0.009075262,0.129641856,2.28868918,-1.014588956,1,Other,1,1
CsAuSe3,6.592005256,7.695256202,7.732700027,1.0527,1.81,1.07,1.013333333,0.79,2.54,2.55,0.471598338,2.30861025,2.020604712,0.958415842,1.055921053,330.1082133,5.70185069,0.01,1.055921053,0.088289232,0.130398593,1.232370789,-0.42860621,1,Other,1,1
CsCaBr3,5.70866573,5.70866573,5.70866573,4.3923,1.81,1.14,0.8825,0.79,1,2.96,0.471598338,0.024551,3.3635883,0.941494467,1.291784703,186.0389335,3.683620991,1.96,1.291784703,0,0.21329482,-0.147885475,-0.444940752,1,Other,1,1
CsCaCl3,5.420258544,5.417338051,5.416346016,5.3331,1.81,1.14,0.78,0.79,1,3.16,0.471598338,0.024551,3.61272528,0.95400165,1.461538462,159.0421696,2.916579015,2.16,1.461538462,0.000375404,0.232691206,-0.409023383,-0.381169672,1,Other,1,1
CsCaCl3,5.461912202,5.462038323,5.464458317,5.3456,1.81,1.14,0.78,0.79,1,3.16,0.471598338,0.024551,3.61272528,0.95400165,1.461538462,163.0220799,2.845375636,2.16,1.461538462,0.000262682,0.227010441,-0.369409933,-0.389119943,1,Other,1,1
CsCaCl3,7.667754568,7.667754568,7.667754568,5.2834,1.81,1.14,0.78,0.79,1,3.16,0.471598338,0.024551,3.61272528,0.95400165,1.461538462,317.0413345,2.926173996,2.16,1.461538462,0,0.116728358,1.614475372,-0.883404957,1,Other,1,1
CsCaI3,4.72814982,10.71713597,17.79891735,3.8335,1.81,1.14,1.273333333,0.79,1,2.66,0.471598338,0.024551,3.059046537,0.90355326,0.895287958,901.9107359,4.077721813,1.66,0.895287958,0.590448175,0.063186157,3.241360096,2.560462397,1,Other,1,1
CsCaI3,6.181397032,6.181397032,6.17084849,4.3729,1.81,1.14,1.273333333,0.79,1,2.66,0.471598338,0.024551,3.059046537,0.90355326,0.895287958,235.7857633,3.899452016,1.66,0.895287958,0.000985808,0.241695141,0.275699999,-0.553233459,1,Other,1,1
CsCaI3,6.234632616,6.234632616,6.231499104,3.7149,1.81,1.14,1.273333333,0.79,1,2.66,0.471598338,0.024551,3.059046537,0.90355326,0.895287958,242.2223781,3.795831242,1.66,0.895287958,0.000290224,0.235272537,0.324767229,-0.563397388,1,Other,1,1
CsCaI3,8.57588159,8.78260577,12.28814489,3.9817,1.81,1.14,1.273333333,0.79,1,2.66,0.471598338,0.024551,3.059046537,0.90355326,0.895287958,925.5257116,3.973677916,1.66,0.895287958,0.211102791,0.061573949,3.096686572,-0.220521727,1,Other,1,1
CsCdBr3,5.53006949,5.53006949,5.53006949,0.6968,1.81,1.09,0.8825,0.79,1.69,2.96,0.471598338,-0.72,3.3635883,0.96535998,1.235127479,169.1187523,4.762385495,1.27,1.235127479,0,0.230015111,-0.308547418,-0.404969079,1,Other,1,1
CsCdBr3,7.75054773,7.750548518,6.75925007,2.901,1.81,1.09,0.8825,0.79,1.69,2.96,0.471598338,-0.72,3.3635883,0.96535998,1.235127479,351.6365217,4.580916049,1.27,1.235127479,0.077131711,0.110625223,1.531542708,-1.135987363,1,Other,1,1
CsCdCl3,5.26440167,5.26440167,5.26440167,1.7462,1.81,1.09,0.78,0.79,1.69,3.16,0.471598338,-0.72,3.61272528,0.979509716,1.397435897,145.8972328,4.002617566,1.47,1.397435897,0,0.248301091,-0.547537379,-0.345509892,1,Other,1,1
CsCdCl3,7.466469158,7.466416524,18.57527651,2.4918,1.81,1.09,0.78,0.79,1.69,3.16,0.471598338,-0.72,3.61272528,0.979509716,1.397435897,896.796767,3.907044594,1.47,1.397435897,0.574220222,0.040395375,3.197396009,1.784515605,1,Other,1,1
CsCdF3,4.48681068,4.48681068,4.48681068,3.2859,1.81,1.09,0.705,0.79,1.69,3.98,0.471598338,-0.72,3.401189824,0.990886992,1.546099291,90.32609495,5.557644493,2.29,1.546099291,0,0.38379092,-1.247044154,-0.171477042,1,Other,1,1
CsCrCl3,6.259593661,7.25528116,7.290849812,0.1533,1.81,0.94,0.78,0.79,1.66,3.16,0.471598338,0.67592827,3.61272528,1.064932075,1.205128205,287.0896014,3.369328061,1.5,1.205128205,0.084409235,0.119408642,0.876525189,-0.374657607,1,Other,1,1
CsCuBr3,7.469930645,7.469930645,12.73041553,0.3736,1.81,0.82,0.8825,0.79,1.9,2.96,0.471598338,1.235784,3.3635883,1.118456717,0.92917847,627.3825242,4.617702428,1.06,0.92917847,0.329285722,0.057038294,2.271850316,0.402907849,0,Other,1,1
CsCuCl3,7.283517815,7.282651012,18.18519688,0.5494,1.81,0.82,0.78,0.79,1.9,3.16,0.471598338,1.235784,3.61272528,1.14480198,1.051282051,835.3747005,3.61151889,1.26,1.051282051,0.576556499,0.039636587,2.999627052,1.776598341,0,Other,1,1
CsCuCl3,7.446860574,7.272837264,6.479774826,0.5132,1.81,0.82,0.78,0.79,1.9,3.16,0.471598338,1.235784,3.61272528,1.14480198,1.051282051,301.325352,3.337446264,1.26,1.051282051,0.072950968,0.109885882,1.198393562,-1.053580968,0,Other,1,1
CsEuBr3,8.16822568,8.39819241,11.78891638,0.9374,1.81,1.1985,0.8825,0.79,1.2,2.96,0.471598338,0.11613,3.3635883,0.91502766,1.358073654,808.6999869,4.30858419,1.76,1.358073654,0.214487102,0.05031085,2.723946919,-0.152069923,1,Other,1,1
CsEuCl3,5.63313725,5.6331414,5.6331414,0.6374,1.81,1.1985,0.78,0.79,1.2,3.16,0.471598338,0.11613,3.61272528,0.925793868,1.536538462,178.7522999,3.63435955,1.96,1.536538462,4.25E-07,0.212657165,-0.215827347,-0.428035931,1,Other,1,1
CsFeF3,6.134465598,6.134053533,14.80876746,0.9185,1.81,0.8525,0.705,0.79,1.83,3.98,0.471598338,0.15323635,3.401189824,1.141985329,1.209219858,485.2663009,5.045521653,2.15,1.209219858,0.554881612,0.065607144,1.61243293,1.50784569,0,Other,1,1
CsFeF3,6.300873177,6.300873177,14.847482,3.4247,1.81,0.8525,0.705,0.79,1.83,3.98,0.471598338,0.15323635,3.401189824,1.141985329,1.209219858,510.4873135,4.796243831,2.15,1.209219858,0.539292417,0.062365773,1.742004354,1.440432081,0,Other,1,1
CsGaS3,6.467407468,7.65688873,12.64182486,2.6472,1.81,0.76,0.88,0.79,1.81,2.58,0.471598338,0.30116615,2.07710426,1.16000276,0.863636364,596.6264355,3.326758497,0.77,0.863636364,0.367165839,0.059066858,1.951224725,0.783456092,0,Other,1,1
CsGeBr3,5.53332714,5.53332714,5.53332714,0.7607,1.81,0.77,0.8825,0.79,2.01,2.96,0.471598338,1.232676413,3.3635883,1.15229807,0.872521246,169.4178015,4.364165909,0.95,0.872521246,0,0.208877606,-0.305616895,-0.405698175,0,Ge,1,0
CsGeBr3,5.668240864,5.668240864,5.668241398,0.7856,1.81,0.77,0.8825,0.79,2.01,2.96,0.471598338,1.232676413,3.3635883,1.15229807,0.872521246,182.0146934,4.062130258,0.95,0.872521246,5.44E-08,0.194421582,-0.184250867,-0.435893126,0,Ge,1,0
CsGeBr3,5.78863072,5.78863072,5.728079177,1.4434,1.81,0.77,0.8825,0.79,2.01,2.96,0.471598338,1.232676413,3.3635883,1.15229807,0.872521246,191.7415934,3.85606159,0.95,0.872521246,0.006060461,0.184558729,-0.085565643,-0.477134387,0,Ge,1,0
CsGeCl3,5.461891124,5.461891124,5.461891073,2.1535,1.81,0.77,0.78,0.79,2.01,3.16,0.471598338,1.232676413,3.61272528,1.181731076,0.987179487,162.9252755,3.178939092,1.15,0.987179487,5.37E-09,0.200792407,-0.36987945,-0.389710073,0,Ge,1,0
CsGeI3,6.257706107,6.257706107,5.988627913,1.1901,1.81,0.77,1.273333333,0.79,2.01,2.66,0.471598338,1.232676413,3.059046537,1.067165677,0.604712042,234.1660355,4.157331105,0.65,0.604712042,0.025186775,0.225031428,0.303293288,-0.631352898,1,Ge,1,0
CsGeI3,8.706732698,6.128081833,6.065933978,0.9905,1.81,0.77,1.273333333,0.79,2.01,2.66,0.471598338,1.232676413,3.059046537,1.067165677,0.604712042,225.0681168,4.325382721,0.65,0.604712042,0.216314603,0.234127864,1.184368368,-1.610217174,1,Ge,1,0
CsHgCl3,6.430336,6.430336,8.835192,2.0663,1.81,1.245,0.78,0.79,2,3.16,0.471598338,-0.52,3.61272528,0.904534898,1.596153846,365.3283072,3.998570527,1.16,1.596153846,0.191987412,0.10643929,0.883192886,-0.038654418,1,Other,1,1
CsInBr3,8.145606524,8.145606524,8.145606524,1.3782,1.81,0.94,0.8825,0.79,1.78,2.96,0.471598338,0.299,3.3635883,1.044813476,1.065155807,382.1688494,4.235853402,1.18,1.065155807,0,0.096696541,2.044342339,-0.990353133,1,Other,1,1
CsInCl3,7.79253374,7.79253374,7.79253374,1.7757,1.81,0.94,0.78,0.79,1.78,3.16,0.471598338,0.299,3.61272528,1.064932075,1.205128205,334.5962553,3.514490882,1.38,1.205128205,0,0.102454761,1.726724455,-0.911331818,1,Other,1,1
CsInF3,6.636698438,6.636698438,6.636698438,3.0609,1.81,0.94,0.705,0.79,1.78,3.98,0.471598338,0.299,3.401189824,1.081241429,1.333333333,206.7003706,4.895949053,2.2,1.333333333,0,0.158300986,0.686955946,-0.652644005,1,Other,1,1
CsInI3,8.811141635,8.811141635,8.811141635,0.0565,1.81,0.94,1.273333333,0.79,1.78,2.66,0.471598338,0.299,3.059046537,0.985199639,0.738219895,483.7060833,4.314785346,0.88,0.738219895,0,0.112178739,2.643045674,-1.139306727,1,Other,1,1
CsInI3,11.00212174,10.85624116,11.05191257,1.4872,1.81,0.94,1.273333333,0.79,1.78,2.66,0.471598338,0.299,3.059046537,0.985199639,0.738219895,1195.919015,3.490349923,0.88,0.738219895,0.009269931,0.045372252,4.568434054,-1.610603582,1,Other,1,1
CsMgBr3,7.64834679,7.648346799,6.50988533,4.0445,1.81,0.86,0.8825,0.79,1.31,2.96,0.471598338,-0.42,3.3635883,1.092781957,0.974504249,329.7912236,3.997105991,1.65,0.974504249,0.090425605,0.109583174,1.41623557,-1.147860121,1,Other,1,1
CsMgCl3,7.29291267,7.292912737,6.18159097,5.1261,1.81,0.86,0.78,0.79,1.31,3.16,0.471598338,-0.42,3.61272528,1.116879981,1.102564103,284.7298034,3.074264559,1.85,1.102564103,0.092686816,0.117536493,1.100803125,-1.061902427,0,Other,1,1
CsMgI3,8.29721548,8.297214955,7.03483124,3.152,1.81,0.86,1.273333333,0.79,1.31,2.66,0.471598338,-0.42,3.059046537,1.022144625,0.67539267,419.4199024,4.259423944,1.35,0.67539267,0.092534131,0.127430056,1.980267697,-1.322342619,1,Other,1,1
CsMnCl3,10.06014829,10.06014743,10.06014844,1.4829,1.81,0.8775,0.78,0.79,1.55,3.16,0.471598338,-0.52,3.61272528,1.105087884,1.125,422.3155462,3.470400823,1.61,1.125,5.43E-08,0.079637421,3.766629156,-1.418847169,0,Other,1,1
CsMnF3,6.21865967,6.218659678,15.0791449,3.4556,1.81,0.8775,0.705,0.79,1.55,3.98,0.471598338,-0.52,3.401189824,1.123944487,1.244680851,505.0130044,4.830341797,2.43,1.244680851,0.557731926,0.063507303,1.717888284,1.532940753,0,Other,1,1
CsNO3,5.55043639,5.07934978,6.15494142,3.0919,1.81,0.63,1.26,0.79,3.04,3.44,0.471598338,-0.07,1.461112979,1.148754331,0.5,173.5238498,3.730395034,0.4,0.5,0.096368531,0.29404201,-0.366948215,-0.243190245,0,Other,1,1
CsNO3,9.304298,9.304298,9.304298,3.2764,1.81,0.63,1.26,0.79,3.04,3.44,0.471598338,-0.07,1.461112979,1.148754331,0.5,805.4727175,3.214571983,0.4,0.5,0,0.063345785,3.086680211,-1.249680187,0,Other,1,1
CsNO3,10.84690041,10.84480427,7.680832796,3.2965,1.81,0.63,1.26,0.79,3.04,3.44,0.471598338,-0.07,1.461112979,1.148754331,0.5,782.5278762,3.722431332,0.4,0.5,0.18663609,0.065203174,3.970856164,-2.342356415,0,Other,1,1
CsNaF3,4.158445,7.002554,13.573251,0.0295,1.81,1.16,0.705,0.79,0.93,3.98,0.471598338,0.54792625,3.401189824,0.953695523,1.645390071,395.2494813,3.577617621,3.05,1.645390071,0.585677047,0.090525093,0.995313889,1.982380115,1,Other,1,1
CsNaF3,4.48507393,6.66062971,12.05630997,0.9959,1.81,1.16,0.705,0.79,0.93,3.98,0.471598338,0.54792625,3.401189824,0.953695523,1.645390071,360.1631712,3.926141321,3.05,1.645390071,0.504017929,0.09934385,0.751283991,1.507502842,1,Other,1,1
CsNbO3,4.170919,4.170919,4.170919,1.2762,1.81,0.82,1.26,0.79,1.6,3.44,0.471598338,0.917407,1.461112979,1.043820041,0.650793651,72.55966476,6.266184612,1.84,0.650793651,0,0.72058591,-1.53121459,-0.100777239,1,Other,1,1
CsNiCl3,7.20877398,7.208780297,5.94015344,0.8049,1.81,0.74,0.78,0.79,1.91,3.16,0.471598338,1.1571612,3.61272528,1.205054716,0.948717949,267.3322484,3.701541106,1.25,0.948717949,0.107935566,0.121568707,1.000137653,-1.080211008,0,Other,1,1
CsPO3,4.30527062,6.812608573,13.8045881,5.4223,1.81,0.55,1.26,0.79,2.19,3.44,0.471598338,0.74660911,1.461112979,1.199528003,0.436507937,371.0290178,3.793026488,1.25,0.436507937,0.592589637,0.136573731,1.017345242,1.986350594,0,Other,1,1
CsPO3,4.58139663,6.50273785,13.32108231,5.0865,1.81,0.55,1.26,0.79,2.19,3.44,0.471598338,0.74660911,1.461112979,1.199528003,0.436507937,396.8566391,3.546174497,1.25,0.436507937,0.564569174,0.127685447,0.930274427,1.774564431,0,Other,1,1
CsPaO3,4.42986213,4.42986213,4.42986213,2.973,1.81,1.04,1.26,0.79,1.5,3.44,0.471598338,0.55,1.461112979,0.943976385,0.825396825,86.9301902,7.868862178,1.94,0.825396825,0,0.629099354,-1.298274038,-0.158731371,1,Other,1,1
CsPbBr,6.3,6.3,6.3,2.268235294,1.67,1.19,1.96,0.79,2.33,2.96,0.47,0.36,3.36,0.814979457,0.607142857,250.047,3.85048833,0.63,0.607142857,0,0.484656296,0.384068128,-0.577287436,1,Pb,1,2
CsPbBr3,4.60907397,9.84551805,16.95083421,2.8808,1.81,1.1225,0.8825,0.79,2.33,2.96,0.471598338,0.3567212,3.3635883,0.949712,1.271954674,769.2071757,5.006763123,0.63,1.271954674,0.591721151,0.051221192,2.742575382,2.452703812,1,Pb,1,2
CsPbBr3,5.94863632,5.94862291,5.94863323,1.7819,1.81,1.1225,0.8825,0.79,2.33,2.96,0.471598338,0.3567212,3.3635883,0.949712,1.271954674,210.4994913,4.573928063,0.63,1.271954674,1.18E-06,0.187172465,0.067982316,-0.498648693,1,Pb,1,2
CsPbBr3,8.10107841,8.45384704,11.87891123,2.0121,1.81,1.1225,0.8825,0.79,2.33,2.96,0.471598338,0.3567212,3.3635883,0.949712,1.271954674,813.5305348,4.733981033,0.63,1.271954674,0.220170614,0.048430522,2.733518499,-0.106093712,1,Pb,1,2
CsPbBr3,8.19814187,8.19814187,8.373861777,1.8178,1.81,1.1225,0.8825,0.79,2.33,2.96,0.471598338,0.3567212,3.3635883,0.949712,1.271954674,406.1413352,4.741253583,0.63,1.271954674,0.012287203,0.097009846,2.119505463,-0.960622368,1,Pb,1,2
CsPbBr3,8.216920344,8.216920344,6.03736639,1.955,1.81,1.1225,0.8825,0.79,2.33,2.96,0.471598338,0.3567212,3.3635883,0.949712,1.271954674,407.6294025,4.723945449,0.63,1.271954674,0.167997125,0.096655708,1.762394735,-1.520922042,1,Pb,1,2
CsPbCl3,5.676943643,5.676943643,5.676942959,2.3105,1.81,1.1225,0.78,0.79,2.33,3.16,0.471598338,0.3567212,3.61272528,0.962776961,1.439102564,182.9464878,4.052396268,0.83,1.439102564,6.95E-08,0.200748769,-0.176422199,-0.437841185,1,Pb,1,2
CsPbCl3,5.67984477,5.67984477,5.67984477,2.1878,1.81,1.1225,0.78,0.79,2.33,3.16,0.471598338,0.3567212,3.61272528,0.962776961,1.439102564,183.2354081,4.046006565,0.83,1.439102564,0,0.200432234,-0.173812288,-0.438490325,1,Pb,1,2
CsPbCl3,5.75527897,11.13722107,7.875528607,2.7365,1.81,1.1225,0.78,0.79,2.33,3.16,0.471598338,0.3567212,3.61272528,0.962776961,1.439102564,356.9651387,4.153748274,0.83,1.439102564,0.328375324,0.102884787,2.203909338,-0.224491627,1,Pb,1,2
CsPbCl3,5.76356648,11.13439393,7.867505357,2.413,1.81,1.1225,0.78,0.79,2.33,3.16,0.471598338,0.3567212,3.61272528,0.962776961,1.439102564,356.7507446,4.156244523,0.83,1.439102564,0.327833557,0.102946617,2.204699623,-0.229640515,1,Pb,1,2
CsPbF3,4.83141123,4.83141123,4.83141123,2.9083,1.81,1.1225,0.705,0.79,2.33,3.98,0.471598338,0.3567212,3.401189824,0.973265198,1.592198582,112.7773832,5.846927311,1.65,1.592198582,0,0.311819392,-0.937047739,-0.248602184,1,Pb,1,2
CsPbF3,6.66475513,6.664755298,6.664756089,3.3374,1.81,1.1225,0.705,0.79,2.33,3.98,0.471598338,0.3567212,3.401189824,0.973265198,1.592198582,220.0277735,5.993799341,1.65,1.592198582,7.68E-08,0.159826073,0.712195452,-0.658923163,1,Pb,1,2
CsPbI3,4.84714164,10.65044663,18.03119927,2.5181,1.81,1.1225,1.273333333,0.79,2.33,2.66,0.471598338,0.3567212,3.059046537,0.910153127,0.881544503,930.8466583,5.143480377,0.33,0.881544503,0.591229699,0.060919638,3.298316566,2.569885099,1,Pb,1,2
CsPbI3,6.27514229,6.27514229,6.27514229,1.4785,1.81,1.1225,1.273333333,0.79,2.33,2.66,0.471598338,0.3567212,3.059046537,0.910153127,0.881544503,247.0988555,4.844004144,0.33,0.881544503,1.73E-16,0.229490505,0.361706582,-0.571724025,1,Pb,1,2
CsPbI3,8.853381,8.930536,12.757759,1.6421,1.81,1.1225,1.273333333,0.79,2.33,2.66,0.471598338,0.3567212,3.059046537,0.910153127,0.881544503,1008.6978,4.746507349,0.33,0.881544503,0.219266388,0.056217869,3.329322793,-0.230775743,1,Pb,1,2
CsPdCl3,9.731227933,9.731118095,9.731146617,1.4655,1.81,0.84625,0.78,0.79,2.2,3.16,0.471598338,0.5621412,3.61272528,1.12632324,1.084935897,636.5232181,3.60723707,0.96,1.084935897,5.86E-06,0.052378892,3.470685466,-1.345245187,0,Other,1,1
CsSO3,5.038275367,5.038275367,5.038275321,0.4314,1.81,0.88,1.26,0.79,2.58,3.44,0.471598338,2.07710426,1.461112979,1.014554059,0.698412698,119.7533624,2.953092585,0.86,0.698412698,5.23E-09,0.441160477,-0.750956514,-0.294900514,1,Other,1,1
CsSO3,6.33106207,6.33106359,11.60598051,5.1115,1.81,0.88,1.26,0.79,2.58,3.44,0.471598338,2.07710426,1.461112979,1.014554059,0.698412698,402.8707197,3.511228284,0.86,0.698412698,0.376478715,0.131134997,1.249637287,0.661206123,1,Other,1,1
CsSeBr3,5.53489269,7.919903069,9.00691026,1.833,1.81,1.013333333,0.8825,0.79,2.55,2.96,0.471598338,2.020604712,3.3635883,1.004398713,1.148253069,388.5219371,3.860075475,0.41,1.148253069,0.237201887,0.097378927,1.121542645,0.294190933,1,Other,1,1
CsSeBr3,9.321875,6.046609,7.684067645,1.2544,1.81,1.013333333,0.8825,0.79,2.55,2.96,0.471598338,2.020604712,3.3635883,1.004398713,1.148253069,427.3355104,3.509476663,0.41,1.148253069,0.213117363,0.088534298,1.641608582,-1.476167025,1,Other,1,1
CsSiI3,6.133592124,6.133592124,6.133591975,0.832,1.81,0.54,1.273333333,0.79,1.9,2.66,0.471598338,1.38952128,3.059046537,1.202523088,0.42408377,230.122303,3.908883423,0.76,0.42408377,1.40E-08,0.223541914,0.234370592,-0.540043679,0,Other,1,1
CsSiTe3,8.285141902,8.285141902,13.56096589,1.2613,1.81,0.54,1.293333333,0.79,1.9,2.1,0.471598338,1.38952128,1.9708757,1.197119712,0.417525773,808.5318751,4.467287673,0.2,0.417525773,0.303273023,0.065159796,3.00763536,0.224076867,0,Other,1,1
CsSnBr,6.12,6.12,6.12,1.78,1.67,1.1,1.96,0.79,1.96,2.96,0.47,1.11,3.36,0.838949441,0.56122449,229.220928,3.559194704,1,0.56122449,0,0.522218264,0.222143387,-0.537001587,1,Sn,1,3
CsSnBr3,5.83900561,5.83900561,5.83900561,0.5984,1.81,0.83,0.8825,0.79,1.96,2.96,0.471598338,1.1120702,3.3635883,1.111925583,0.940509915,199.0749785,4.098297207,1,0.940509915,0,0.180185173,-0.030634079,-0.474112156,0,Sn,1,3
CsSnBr3,8.1224956,8.22973192,11.71381062,0.9682,1.81,0.83,0.8825,0.79,1.96,2.96,0.471598338,1.1120702,3.3635883,1.111925583,0.940509915,783.0209315,4.167798819,1,0.940509915,0.218398537,0.045810218,2.633147681,-0.142620044,0,Sn,1,3
CsSnCl3,5.56478593,5.56478593,5.56478593,0.9787,1.81,0.83,0.78,0.79,1.96,3.16,0.471598338,1.1120702,3.61272528,1.137691409,1.064102564,172.3238491,3.449496777,1.2,1.064102564,0,0.192642709,-0.277317137,-0.412738975,0,Sn,1,3
CsSnCl3,5.799722939,7.49022164,16.31739822,2.9154,1.81,0.83,0.78,0.79,1.96,3.16,0.471598338,1.1120702,3.61272528,1.137691409,1.064102564,707.7549034,3.359527765,1.2,1.064102564,0.572288824,0.046904561,2.223959204,1.93325547,0,Sn,1,3
CsSnF3,4.772341,4.915838992,5.04052016,3.099,1.81,0.83,0.705,0.79,1.96,3.98,0.471598338,1.1120702,3.401189824,1.158724528,1.177304965,117.742929,4.352363781,2.02,1.177304965,0.027334298,0.268694064,-0.894990377,-0.179254282,0,Sn,1,3
CsSnF3,6.639187687,6.639187687,6.639186762,3.828,1.81,0.83,0.705,0.79,1.96,3.98,0.471598338,1.1120702,3.401189824,1.158724528,1.177304965,227.8023763,4.499163426,2.02,1.177304965,8.05E-08,0.138878385,0.689195083,-0.653201343,0,Sn,1,3
