formula,a,b,c,band_gap,rA,rB,rX,chi_A,chi_B,chi_X,EA_A,EA_B,EA_X,tolerance_factor,octahedral_factor,volume,density,chi_diff_BX,r_ratio_BX,lattice_strain,packing_index,PC1_Size,PC2_Shape,Stability_Tag
ScGaO3,5.064654,5.383967,7.58976,4.3308,0.885,0.76,1.26,1.36,1.81,3.44,0.17938023,0.30116615,1.461112979,0.7509767949920876,0.6031746031746031,206.95704441515204,5.221019665815953,1.63,0.6031746031746031,0.2286779895682709,0.14437644220640666,-0.2091853263638667,0.2793882554876454,0
ScGaO3,5.734680531028742,5.734676261226665,11.53189412000198,3.1715,0.885,0.76,1.26,1.36,1.81,3.44,0.17938023,0.30116615,1.461112979,0.7509767949920876,0.6031746031746031,328.43508193907246,4.934887554450265,1.63,0.6031746031746031,0.4365446129209686,0.09097603576878516,0.796078498509139,0.918000315364316,0
ScInO3,3.466400467932261,3.466400467932261,12.748711,2.1982,0.94,0.885,1.26,1.78,1.36,3.44,0.299,0.17938023,1.461112979,0.7253472600007255,0.7023809523809523,132.6643819656345,5.201301265856924,2.08,0.7023809523809523,0.816879999136449,0.23759267596704228,-0.691010909782159,2.248520577776633,0
ScIr3C,4.685136,4.685136,4.685136,0.0,0.885,0.3,0.765,1.36,2.55,2.2,0.17938023,1.262122611,1.56405712,1.0956830089447578,0.392156862745098,102.84107466876378,10.230803221384196,0.34999999999999964,0.39215686274509803,0.0,0.08403745846011285,-1.0686342870972738,-0.215864285324334,1
ScMnO3,5.116733912413465,5.422535000105578,7.904384291744298,1.7979999999999992,0.885,0.8775,1.26,1.36,1.55,3.44,0.17938023,-0.52,1.461112979,0.7096950296533412,0.6964285714285714,218.7350343435964,4.49092583781479,1.89,0.6964285714285714,0.24867718770264502,0.1411352656899872,-0.1255985588173272,0.33039799598171155,0
ScMnO3,5.857486453227326,5.85748598868372,11.182257550000015,0.0,0.885,0.8775,1.26,1.36,1.55,3.44,0.17938023,-0.52,1.461112979,0.7096950296533412,0.6964285714285714,332.2624241651375,4.434700161343278,1.89,0.6964285714285714,0.4027899655918767,0.09291218308949875,0.8315328152133696,0.7789678755992443,0
ScMoN3,9.280475840435392,5.716124630514628,7.820686179765686,1.2502,0.885,0.775,0.63,1.36,2.16,3.04,0.17938023,0.747238,-0.07,0.7625826131164211,1.2301587301587302,311.7739550831921,3.896915427096869,0.8799999999999999,1.2301587301587302,0.23559359850980707,0.025645108394521263,1.5266476024859084,-1.410382276767812,0
ScPd3C,4.21238,4.21238,4.21238,0.0,0.885,0.3,0.84625,1.36,2.55,2.2,0.17938023,1.262122611,0.5621412,1.068147007877295,0.3545051698670605,74.74508262885325,8.358262044109336,0.34999999999999964,0.35450516986706054,0.0,0.14224622480438978,-1.4939170247238236,-0.11005663652776636,1
ScPdO3,4.078754,4.078754,4.078754,0.0,0.885,0.84625,1.26,1.36,2.2,3.44,0.17938023,0.5621412,1.461112979,0.72022462949983,0.6716269841269841,67.8551067576614,4.879050636926505,1.2399999999999998,0.6716269841269841,0.0,0.45065859616322285,-1.6141245548198668,-0.08014976516475848,0
ScRh3C,4.07473446,4.07473446,4.07473446,0.0,0.885,0.3,0.745,1.36,2.55,2.28,0.17938023,1.262122611,1.142892,1.1031178305800506,0.4026845637583892,67.65469436399678,8.975446555191418,0.27,0.40268456375838924,0.0,0.1213912613214293,-1.6177404602239218,-0.07925015082534506,0
ScRhO3,5.122828,5.541807,7.574297,1.049699999999999,0.885,0.745,1.26,1.36,2.28,3.44,0.17938023,1.142892,1.461112979,0.7565950752538739,0.5912698412698413,215.03220185571337,6.049931768142321,1.1600000000000001,0.5912698412698413,0.21567874578237728,0.13845824570682636,-0.13200566089943347,0.243987183673694,0
ScRhO3,7.531681,7.560377,10.417083870260669,1.119899999999999,0.885,0.745,1.26,1.36,2.28,3.44,0.17938023,1.142892,1.461112979,0.7565950752538739,0.5912698412698413,432.8519261026267,6.010970822719775,1.1600000000000001,0.5912698412698413,0.19494968587934425,0.06878329434153711,1.9607716996408293,-0.1731243628629465,0
ScRu3C,4.06130662,4.06130662,4.06130662,0.0,0.885,0.3,0.6609999999999999,1.36,2.55,2.2,0.17938023,1.262122611,1.046272,1.1377234051634686,0.4538577912254161,66.98805020090266,8.928269046612304,0.34999999999999964,0.4538577912254161,0.0,0.09920877586450183,-1.629819901956256,-0.07624486230692008,0
ScSi3Ni,10.48199975927664,10.48199975927664,3.82633472,0.0,0.885,0.74,0.54,1.36,1.91,1.9,0.17938023,1.1571612,1.38952128,0.7873276166902405,1.3703703703703702,151.0805728552126,4.130576629017984,0.010000000000000009,1.3703703703703702,0.4650179338146672,0.04355044721651043,3.08923930218914,-3.0847116457259682,0
ScSiO3,3.582486,3.582486,3.582486,0.0,0.885,0.54,1.26,1.36,1.9,3.44,0.17938023,1.38952128,1.461112979,0.8427628477133428,0.4285714285714286,45.978363101869,4.371425835382467,1.54,0.4285714285714286,0.0,0.6242181129957722,-2.060558261925546,0.030920110739460435,1
ScSnO3,4.10743,4.10743,4.10743,0.0,0.885,0.83,1.26,1.36,1.96,3.44,0.17938023,1.1120702,1.461112979,0.7258244621454628,0.6587301587301587,69.29637433044239,5.072076719298021,1.48,0.6587301587301587,0.0,0.4392154636109158,-1.5883281444428883,-0.08656774851534609,0
ScTiO3,5.155586,5.519722,7.539189,0.0,0.885,0.8516666666666667,1.26,1.36,1.54,3.44,0.17938023,0.075545,1.461112979,0.718377170900087,0.6759259259259259,214.54572810928383,4.359703825171345,1.9,0.6759259259259259,0.21148491579092488,0.14275998940791929,-0.13342094277005281,0.22338050449061547,0
ScTiO3,5.641917910701732,5.641917910701732,5.641917629352719,0.0,0.885,0.8516666666666667,1.26,1.36,1.54,3.44,0.17938023,0.075545,1.461112979,0.718377170900087,0.6759259259259259,113.47907294930624,4.121270147889125,1.9,0.6759259259259259,2.879108379552163e-08,0.2699047945701687,-0.2079306489124915,-0.43000197112188776,0
ScTlO3,5.518153,5.681516,8.177845,1.2891,1.3325,0.885,1.26,1.62,1.36,3.44,0.32005319,0.17938023,1.461112979,0.8547558052508549,0.7023809523809523,256.387499472698,7.703033722052686,2.08,0.7023809523809523,0.23078109560404642,0.14802329461538719,0.16296973264795497,0.21748290465425427,1
ScUS3,3.75350386,6.4003987719971285,9.222035230004314,0.0,0.99125,0.885,0.88,1.38,1.36,2.58,0.314979,0.17938023,2.07710426,0.7497866338637101,1.005681818181818,211.81096223215243,5.945328806988968,1.22,1.0056818181818181,0.42342171606234813,0.07339988699911865,-0.06791333157042756,1.1511503686243465,0
ScVO3,3.786401,3.786401,3.786401,0.0,0.885,0.7775000000000001,1.26,1.36,1.63,3.44,0.17938023,0.527662,1.461112979,0.7445266875504377,0.6170634920634921,54.284997039030245,4.401663411098977,1.81,0.6170634920634921,0.0,0.5528173813266357,-1.8771200201197986,-0.014718160809397814,0
ScVO3,5.402772000000925,7.81713000009396,5.109025000061264,1.5605,0.885,0.7775000000000001,1.26,1.36,1.63,3.44,0.17938023,0.527662,1.461112979,0.7445266875504377,0.6170634920634921,215.7754359190552,4.429499293477538,1.81,0.6170634920634921,0.24322272283260887,0.13907834216911763,0.4154679180370298,-0.5668336164128142,0
ScWN3,5.707052398964898,6.750560316751418,8.711637155659377,1.2255,0.885,0.7666666666666666,0.63,1.36,2.36,3.04,0.17938023,0.81650082,-0.07,0.767132628707808,1.2169312169312168,321.0965329667152,5.602060709056989,0.6800000000000002,1.2169312169312168,0.21618125405018648,0.02470675527853619,0.7103543217060702,0.2125270846552263,0
SiAgO3,3.621317,3.621317,3.621317,0.0,1.086666666666667,0.54,1.26,1.93,1.9,3.44,1.304473,1.38952128,1.461112979,0.921996961600922,0.4285714285714286,47.48972232323486,6.432114179278898,1.54,0.4285714285714286,0.0,0.6563954921439121,-2.0256265974204384,0.022229334080000964,1
SiBO3,3.336259,3.336259,3.336259,0.0,0.54,0.41,1.26,1.9,2.04,3.44,1.38952128,0.27972325,1.461112979,0.7622661325157325,0.3253968253968253,37.13464487955602,3.885644914566695,1.4,0.32539682539682535,0.0,0.7024638458018773,-2.282059612807549,0.08602824250348348,0
SiBO3,3.502656,3.502656,3.502656,0.0,0.54,0.41,1.26,1.9,2.04,3.44,1.38952128,0.27972325,1.461112979,0.7622661325157325,0.3253968253968253,42.97268208926432,3.35776211805348,1.4,0.32539682539682535,0.0,0.6070308900057416,-2.132371884480791,0.04878688472737393,0
SiBiO3,3.798666,3.798666,3.798666,0.0,1.035,0.54,1.26,2.02,1.9,3.44,0.94236213,1.38952128,1.461112979,0.9016973125884016,0.4285714285714286,54.81423140456447,8.63571489384692,1.54,0.4285714285714286,1.431807856242711e-16,0.5553527914105263,-1.8660866481964609,-0.017463193791506793,1
SiCCl3,9.596517176288698,9.596517176288698,9.653504712370218,3.423899999999999,0.54,0.3,0.7799999999999999,1.9,2.55,3.16,1.38952128,1.262122611,3.61272528,0.8643721515008643,0.3846153846153846,860.7050523856822,1.695316511266909,0.6100000000000003,0.38461538461538464,0.003421738312146336,0.00782623186125164,3.3586045733351932,-1.3016266793577544,1
SiHgO3,3.664827,3.664827,3.664827,0.0,1.245,0.54,1.26,2.0,1.9,3.44,-0.52,1.38952128,1.461112979,0.9842055634134842,0.4285714285714286,49.22213362928917,9.333758081494263,1.54,0.4285714285714286,1.4840972908249346e-16,0.6883183564090204,-1.9864857892358125,0.0124913491593683,1
SiMoO3,3.645502999999999,3.645502999999999,3.645502999999999,0.0,0.775,0.54,1.26,2.16,1.9,3.44,0.747238,1.38952128,1.461112979,0.7995442401382996,0.4285714285714286,48.44761250350568,5.8961021910090725,1.54,0.4285714285714286,1.4919641602385388e-16,0.5727189597495475,-2.003869309745115,0.016816258849239766,0
SiPN3,4.69664,5.275995,5.293046049089786,4.3483,0.55,0.54,0.63,2.19,1.9,3.04,0.74660911,1.38952128,-0.07,0.7132581390007134,0.8571428571428572,113.895070690756,2.9473835594471662,1.1400000000000001,0.8571428571428572,0.06672221862751468,0.03949843375005352,-0.7511710599153578,-0.10665857073683352,0
SiPN3,5.302685307096867,5.302685307096867,9.41993379249483,3.765099999999999,0.55,0.54,0.63,2.19,1.9,3.04,0.74660911,1.38952128,-0.07,0.7132581390007134,0.8571428571428572,228.8678531755588,2.933504677028675,1.1400000000000001,0.8571428571428572,0.3561136160164131,0.019656220136279542,0.14069649948177754,0.6180333971110011,0
SiPbO3,3.748178,3.748178,3.748178,1.184799999999999,1.1225,0.54,1.26,2.33,1.9,3.44,0.3567212,1.38952128,1.461112979,0.9360757504321864,0.4285714285714286,52.65754671539653,8.93326180430379,1.54,0.4285714285714286,0.0,0.602411176301947,-1.91150473883368,-0.006163460795117228,1
SiPbO3,7.0522272,11.221916351892668,13.00114339298283,3.1904999999999992,1.1225,0.54,1.26,2.33,1.9,3.44,0.3567212,1.38952128,1.461112979,0.9360757504321864,0.4285714285714286,894.2667610519505,6.312259445639853,1.54,0.4285714285714286,0.29289476838446643,0.03547207168997524,3.534142172835254,0.449967283497046,1
SiPdO3,3.598276,3.598276,3.598276,0.0,0.84625,0.54,1.26,2.2,1.9,3.44,0.5621412,1.38952128,1.461112979,0.8275381109539527,0.4285714285714286,46.58900297437676,6.504851022798701,1.54,0.4285714285714286,0.0,0.6082034771402309,-2.0463538638277465,0.02738614654969292,1
SiSnO3,3.712219,3.712219,3.712219,0.7593999999999991,0.83,0.54,1.26,1.96,1.9,3.44,1.1120702,1.38952128,1.461112979,0.8211535439258211,0.4285714285714286,51.15649342831221,6.323000798145838,1.54,0.4285714285714286,1.46515058029768e-16,0.5510961315049259,-1.9438528041407581,0.0018845327640881905,1
SiSnO3,7.049169,11.394763,13.098301160199364,2.6768,0.83,0.54,1.26,1.96,1.9,3.44,1.1120702,1.38952128,1.461112979,0.8211535439258211,0.4285714285714286,911.6581951128396,4.257681887947367,1.54,0.4285714285714286,0.2966734288602413,0.0309240302789255,3.61179669792574,0.4654976978465791,1
Sm3AlC,5.01642188,5.01642188,5.01642188,0.0,0.675,0.3,1.229,1.61,2.55,1.17,0.432835,1.262122611,0.162,0.8806636059289383,0.2441008950366151,126.23569060076314,6.446545297756677,1.38,0.2441008950366151,0.0,0.1958931132108602,-0.7706155078889282,-0.2900094681296329,1
Sm3AlN,4.90354893,4.90353862,4.90353862,0.0,0.675,0.63,1.229,1.61,3.04,1.17,0.432835,-0.07,0.162,0.7243327883084167,0.5126118795768917,117.90431881459732,6.930183235384487,1.87,0.5126118795768917,1.2139145961814153e-06,0.21765953763973708,-0.872159387088878,-0.264749260087793,0
Sm3AlN,5.468393,5.468393,5.468393,0.0,0.675,0.63,1.229,1.61,3.04,1.17,0.432835,-0.07,0.162,0.7243327883084167,0.5126118795768917,163.52311671493808,4.99683806206286,1.87,0.5126118795768917,0.0,0.1569380527625979,-0.36403047196820487,-0.3911652472866426,0
Sm3GaC,5.00216,5.00216,5.00216,0.0,0.76,0.3,1.229,1.81,2.55,1.17,0.30116615,1.262122611,0.162,0.9199789454793372,0.2441008950366151,125.16206999407768,7.068898461902689,1.38,0.2441008950366151,0.0,0.2019719829076509,-0.7834452369036873,-0.2868175128922191,1
Sm3InC,5.710743,5.710743,5.710743,0.0,0.94,0.3,1.229,1.78,2.55,1.17,0.299,1.262122611,0.162,1.003234958644888,0.2441008950366151,186.24209499590955,5.152648080441193,1.38,0.2441008950366151,0.0,0.14454087415971822,-0.14601680008716214,-0.44540566662737685,1
Sm3InN,4.9428586,4.94285653,4.94285653,0.0,0.94,0.63,1.229,1.78,3.04,1.17,0.299,-0.07,0.162,0.8251459127315945,0.5126118795768917,120.76308437141928,7.973913669621816,1.87,0.5126118795768917,2.4178627946253097e-07,0.23064906341068211,-0.8367927902277653,-0.2735456354478742,1
Sm3PbC,5.80783,5.80783,5.80783,0.0,1.1225,0.3,1.229,2.33,2.55,1.17,0.3567212,1.262122611,0.162,1.0876473053266271,0.2441008950366151,195.9032708549087,5.681599334566553,1.38,0.2441008950366151,0.0,0.14989488321235386,-0.05867909279640565,-0.467134734473607,1
Sm3SnC,5.73661,5.73661,5.73661,0.0,0.83,0.3,1.229,1.96,2.55,1.17,1.1120702,1.262122611,0.162,0.9523562839326072,0.2441008950366151,188.78434476300373,5.117494210327947,1.38,0.2441008950366151,0.0,0.1368521786584126,-0.12274731524892442,-0.45119496692482586,1
Sm3SnN,4.91656245,4.91656245,4.91656245,0.0,0.83,0.63,1.229,1.96,3.04,1.17,1.1120702,-0.07,0.162,0.7832989554238604,0.5126118795768917,118.84603024364937,8.156917192057092,1.87,0.5126118795768917,0.0,0.22524812912424058,-0.8604472430085817,-0.26765990197189937,0
Sm3TlC,5.04207852,5.04207852,5.04207852,0.0,1.3325,0.3,1.229,1.62,2.55,1.17,0.32005319,1.262122611,0.162,1.1847793206864368,0.2441008950366151,128.182522531986,8.646784530731889,1.38,0.2441008950366151,0.0,0.26018236660262734,-0.7475352590978,-0.295751687698332,0
SmAgO3,4.068937,4.068937,4.068937,0.0,1.229,1.086666666666667,1.26,1.17,1.93,3.44,0.162,1.304473,1.461112979,0.7501084929921563,0.8624338624338624,67.36633132962034,7.548294383676719,1.51,0.8624338624338626,0.0,0.5683587111244524,-1.6229557502680048,-0.07795261972771306,0
SmAl3Cu,6.06681949043275,6.06681949043275,6.06681949043275,0.0,1.229,0.82,0.675,1.17,1.9,1.61,0.162,1.235784,0.432835,0.900692075896553,1.2148148148148146,92.39783841298032,5.29894394453913,0.2899999999999998,1.2148148148148146,0.0,0.15097862008604893,0.17430316339440943,-0.525099242688649,1
SmAl3Ni,4.07345316,8.15999999,10.70423674,0.0,1.229,0.74,0.675,1.17,1.91,1.61,0.162,1.1571612,0.432835,0.9516145960885842,1.096296296296296,355.80216847132726,5.413716690275772,0.2999999999999998,1.096296296296296,0.43750959310529575,0.03748693169617949,0.9322850368374264,1.2818080411317205,1
SmAlO3,5.28319658,5.2813461,7.46953229,4.861399999999999,1.229,0.675,1.26,1.17,1.61,3.44,0.162,0.432835,1.461112979,0.909692298133468,0.5357142857142857,208.41780048360832,7.181448769432935,1.8299999999999998,0.5357142857142857,0.2100716625593972,0.16410067035817666,-0.18413113043218096,0.1665857167243711,1
SmAlO3,5.312557,5.358413,7.531084,4.0771,1.229,0.675,1.26,1.17,1.61,3.44,0.162,0.432835,1.461112979,0.909692298133468,0.5357142857142857,214.38642301701807,6.981513734627289,1.8299999999999998,0.5357142857142857,0.20896053976378606,0.15953202769385222,-0.13511663434016075,0.16522426117210254,1
SmBO3,4.052414513223691,4.052414513223691,8.811024,4.3574,1.229,0.41,1.26,1.17,2.04,3.44,0.162,0.27972325,1.461112979,1.0540446687953655,0.3253968253968253,128.49753616135,5.406074521045035,1.4,0.32539682539682535,0.48724432587523026,0.25838586511446965,-0.8821801499443784,1.0492867231331078,1
SmBO3,4.298529,8.035377322297316,8.868765,4.6744,1.229,0.41,1.26,1.17,2.04,3.44,0.162,0.27972325,1.461112979,1.0540446687953655,0.3253968253968253,258.812987764772,5.368101981731313,1.4,0.32539682539682535,0.3443881037473424,0.12828547490168693,0.679346639204923,0.7624495422001025,1
SmBO3,6.238567888174618,6.494456474835338,6.490059024781028,5.2713,1.229,0.41,1.26,1.17,2.04,3.44,0.162,0.27972325,1.461112979,1.0540446687953655,0.3253968253968253,235.394131743336,5.9021629053724585,1.4,0.32539682539682535,0.022860704903411702,0.14104832095954836,0.46255654420982634,-0.5169837087367776,1
SmBPd3,4.359961,4.359961,4.359961,0.0,1.229,0.41,0.84625,1.17,2.04,2.2,0.162,0.27972325,0.5621412,1.1682746099769894,0.4844903988183161,82.87963189669462,9.6256996568239,0.16000000000000014,0.4844903988183161,0.0,0.18919138255239173,-1.3611558293044865,-0.14308678023201613,0
SmBRh3,4.20876944,4.20876944,4.20876944,0.0,1.229,0.41,0.745,1.17,2.04,2.28,0.162,0.27972325,1.142892,1.208692297801209,0.5503355704697986,74.55304841797864,10.465924160236543,0.23999999999999977,0.5503355704697986,0.0,0.1778679112641885,-1.497165019125089,-0.10924855611326317,0
SmBS3,6.05639122,7.40821426,8.86847161,2.4295,1.229,0.41,0.88,1.17,2.04,2.58,0.162,0.27972325,2.07710426,1.1562119667116213,0.4659090909090909,397.902104166193,4.296195400224133,0.54,0.4659090909090909,0.18892003775302388,0.04178945123251317,1.107082102554704,0.07343813459949541,0
SmBeO3,3.626649,3.626649,3.626649,0.0,1.229,0.59,1.26,1.17,1.57,3.44,0.162,-0.52,1.461112979,0.9514889712909514,0.4682539682539682,47.69980187266984,7.219036705560466,1.8699999999999999,0.4682539682539682,0.0,0.7080436323414575,-2.020830026764487,0.021035977711423067,1
SmBiS3,4.0460441,10.90302464,11.01537037,1.650799999999999,1.229,1.035,0.88,1.17,2.02,2.58,0.162,0.94236213,2.07710426,0.7788581916751914,1.1761363636363635,485.9333540089203,6.22665080862403,0.56,1.1761363636363635,0.46121230179588396,0.04318205648824385,1.9771099432299055,1.229030243182868,0
SmBiTe3,10.987690548918197,10.987690548918197,10.987690054927617,0.9818,1.229,1.035,1.2933333333333332,1.17,2.02,2.1,0.162,0.94236213,1.9708757,0.7661396060865929,0.8002577319587629,182.6076813011558,6.7486379451352825,0.08000000000000007,0.8002577319587629,2.5956828447517162e-08,0.2168896669917626,4.601029589237034,-1.626440847806651,0
SmCoGe3,4.265157221838598,4.265157751794735,5.737746530779909,0.0,1.229,0.7683333333333334,0.77,1.17,1.88,2.01,0.162,0.66225547,1.232676413,0.918994546103736,0.997835497835498,88.79964729932894,7.98881776718346,0.1299999999999999,0.997835497835498,0.1787628292760594,0.1735668861922849,-1.2126009591289604,0.2258200297463078,1
SmCoO3,3.756973,3.756973,3.756973,0.8039000000000001,1.229,0.7683333333333334,1.26,1.17,1.88,3.44,0.162,0.66225547,1.461112979,0.867832997644171,0.6097883597883599,53.02909578224753,8.056754628664423,1.56,0.6097883597883599,0.0,0.656492083667701,-1.9035929160806626,-0.008131872134509702,1
SmCoO3,5.2555446,5.38013421,7.49230809,0.0,1.229,0.7683333333333334,1.26,1.17,1.88,3.44,0.162,0.66225547,1.461112979,0.867832997644171,0.6097883597883599,211.8490218371176,8.066922550645563,1.56,0.6097883597883599,0.20801670045381598,0.1643301502325003,-0.15464203800343845,0.17834413024783752,1
SmCoSb3,6.183406,12.107378,12.597188,0.0,1.229,0.7683333333333334,0.8300000000000001,1.17,1.88,2.05,0.162,0.66225547,1.04740119,0.9110444784982,0.92570281124498,943.0863855827372,8.093436626839962,0.16999999999999993,0.92570281124498,0.34673817530323575,0.01787853479094233,3.46955631949281,0.6662579158898471,1
SmCoSi3,5.574695540189257,5.574695540189257,5.574695540189257,0.0,1.229,0.7683333333333334,0.54,1.17,1.88,1.9,0.162,0.66225547,1.38952128,0.956224830854332,1.4228395061728396,79.47229951651218,6.133592956307194,0.020000000000000018,1.4228395061728396,0.0,0.146648158595567,-0.2684026315847014,-0.41495684768627356,1
SmCrGe3,6.1333406494781455,6.1333406494781455,5.713972,0.0,1.229,0.94,0.77,1.17,1.66,2.01,0.162,0.67592827,1.232676413,0.826736809019248,1.2207792207792207,186.1499318697089,7.498094420971967,0.34999999999999987,1.2207792207792207,0.04039718668285841,0.09128066865684072,0.1675511422438221,-0.6390032730295189,1
SmCrO3,3.877573,3.877573,3.877573,1.7362000000000002,1.229,0.94,1.26,1.17,1.66,3.44,0.162,0.67592827,1.461112979,0.8001157258583,0.7460317460317459,58.30152946273373,7.130569291617402,1.78,0.7460317460317459,0.0,0.6242099288859729,-1.795103339728883,-0.03512339089866302,1
SmCrO3,5.35209304,5.54722294,7.65437822,2.4802,1.229,0.94,1.26,1.17,1.66,3.44,0.162,0.67592827,1.461112979,0.8001157258583,0.7460317460317459,227.25277373957564,7.31736891568508,1.78,0.7460317460317459,0.2064218709063227,0.16014059129408467,-0.03152219519219124,0.16867049786236796,1
SmCrS3,3.7509318,7.80132717,12.91934762,0.0,1.229,0.94,0.88,1.17,1.66,2.58,0.162,0.67592827,2.07710426,0.8195128775043911,1.068181818181818,378.049130336756,5.245410981210801,0.9200000000000002,1.0681818181818181,0.5632514889629238,0.052423231534647036,1.0318573968906097,1.9549563853583352,1
SmCrSb3,6.086664,6.231522,13.037691,0.0,1.229,0.94,0.8300000000000001,1.17,1.66,2.05,0.162,0.67592827,1.04740119,0.822685174086416,1.1325301204819276,494.5089368407508,7.624387342192836,0.3899999999999999,1.1325301204819276,0.46995268504806675,0.03728995242854048,1.3490459699444934,1.1043863309810629,1
SmCuO3,3.809085,3.809085,3.809085,0.0,1.229,0.82,1.26,1.17,1.9,3.44,0.162,1.235784,1.461112979,0.8462762485039713,0.6507936507936507,55.266503874215694,7.869181607659484,1.54,0.6507936507936507,0.0,0.6373266598195271,-1.8567139044484573,-0.01979507301210126,1
SmCuO3,5.28006365,6.29098458,7.09825327,0.121799999999999,1.229,0.82,1.26,1.17,1.9,3.44,0.162,1.235784,1.461112979,0.8462762485039713,0.6507936507936507,235.78125214601292,7.378061688081909,1.54,0.6507936507936507,0.14638904209532788,0.14938768877283046,0.12590311680129992,0.029608395824226925,1
SmCuO3,5.33426310778921,5.33426310778921,5.334263034285431,0.0,1.229,0.82,1.26,1.17,1.9,3.44,0.162,1.235784,1.461112979,0.8462762485039713,0.6507936507936507,113.17609099040732,7.685406908840517,1.54,0.6507936507936507,7.955630602778369e-09,0.3112213543145106,-0.48469130604529614,-0.3611456170258058,1
SmDyO3,5.801912,6.059173,8.477487,4.822,1.229,1.131,1.26,1.17,1.22,3.44,0.162,0.0153,1.461112979,0.7362001659925806,0.8976190476190476,298.02426282522254,8.042555098332654,2.2199999999999998,0.8976190476190476,0.21772831878568813,0.13077225354038022,0.45518210439459467,0.1530189716558375,0
SmErO3,5.743181,6.000227,8.429139,4.8916,1.229,1.03,1.26,1.17,1.24,3.44,0.162,0.312,1.461112979,0.7686701296455285,0.8174603174603174,290.47141479305986,8.360501076547395,2.2,0.8174603174603174,0.2204162097145288,0.12906762483750447,0.40391869358991567,0.1686258476984789,0
SmFeO3,3.909141,3.909141,3.909141,0.723499999999999,1.229,0.8525,1.26,1.17,1.83,3.44,0.162,0.15323635,1.461112979,0.8332566139116026,0.6765873015873016,59.73708222101029,7.066202913845533,1.6099999999999999,0.6765873015873016,0.0,0.5944123102762755,-1.766705338516006,-0.04218863355493825,1
SmFeO3,5.388497242013814,5.649276500032305,7.715669675637376,1.545,1.229,0.8525,1.26,1.17,1.83,3.44,0.162,0.15323635,1.461112979,0.8332566139116026,0.6765873015873016,234.8735552913772,7.188793032592718,1.6099999999999999,0.6765873015873016,0.20396220910113008,0.15118116217087021,0.02924731243134594,0.16310880177138043,1
SmFeO3,7.90017,6.194917,6.619385,0.127399999999999,1.229,0.8525,1.26,1.17,1.83,3.44,0.162,0.15323635,1.461112979,0.8332566139116026,0.6765873015873016,323.95864237366874,5.211953493345574,1.6099999999999999,0.6765873015873016,0.12856777583394685,0.10960799437848448,0.9949747904617309,-1.1523629550382561,1
SmFeSb3,6.152078,12.136628,12.721705,0.0,1.229,0.8525,0.8300000000000001,1.17,1.83,2.05,0.162,0.15323635,1.04740119,0.8654696927981909,1.0271084337349397,949.8722371241593,7.992427877239741,0.21999999999999975,1.0271084337349397,0.35173992379347596,0.01848277856368486,3.488331167074174,0.70702959373006,1
SmGa3Ag,4.22360167,4.22360167,6.194045989744162,0.0,1.229,1.086666666666667,0.76,1.17,1.93,1.81,0.162,1.304473,0.30116615,0.761722639515112,1.4298245614035088,96.80214056931156,8.017708138010994,0.11999999999999988,1.429824561403509,0.23310235338653437,0.19283778293166495,-1.170927355940701,0.3526677137292002,0
SmGa3Au,4.244801622444027,4.244801622444027,6.201054685449637,0.0,1.229,1.07,0.76,1.17,2.54,1.81,0.162,2.30861025,0.30116615,0.7686600041737196,1.4078947368421053,97.9134889592372,9.437745938141418,0.73,1.4078947368421053,0.23064519735298677,0.1881616994127939,-1.1541097498833024,0.3445722902745241,0
SmGa3Cu,6.040623355103739,6.040623355103739,6.040623355103739,0.0,1.229,0.82,0.76,1.17,1.9,1.81,0.162,1.235784,0.30116615,0.8902834225556372,1.0789473684210529,89.67616068597104,7.8341061908518945,0.08999999999999986,1.0789473684210527,0.0,0.17397806861324697,0.15073759437369408,-0.5192362785237958,1
SmGa3Ni,4.1861591217829615,4.186158407889727,5.86269596231429,0.0,1.229,0.74,0.76,1.17,1.91,1.81,0.162,1.1571612,0.30116615,0.9377652050919378,0.9736842105263158,88.64675744004246,7.834179769033627,0.09999999999999987,0.9736842105263158,0.20399331608963622,0.1690926900653587,-1.2512810185965118,0.2916541366113928,1
SmGa3Ni,6.046686035552367,6.046686035552367,6.046686035552367,0.0,1.229,0.74,0.76,1.17,1.91,1.81,0.162,1.1571612,0.30116615,0.9377652050919378,0.9736842105263158,89.14653770751671,7.790259179843106,0.09999999999999987,0.9736842105263158,0.0,0.16814470944780435,0.15619147193113844,-0.5205931686820893,1
SmGa3Pd,6.128122030070497,6.128122030070497,6.128122030070497,0.0,1.229,0.84625,0.76,1.17,2.2,1.81,0.162,0.5621412,0.30116615,0.8757340436656229,1.113486842105263,93.10332644013089,8.310406804215962,0.3900000000000001,1.113486842105263,0.0,0.1700332815710961,0.22944981807589598,-0.5388193807394158,1
SmGa3Pt,6.140150794561014,6.140150794561014,6.140150794561014,0.0,1.229,0.805,0.76,1.17,2.28,1.81,0.162,2.125105,0.30116615,0.8988164905034548,1.0592105263157896,92.64604768146822,9.94059192369026,0.46999999999999975,1.0592105263157896,0.0,0.16705780298588274,0.2402706768123099,-0.5415115417879679,1
