formula,a,b,c,band_gap,rA,rB,rX,chi_A,chi_B,chi_X,EA_A,EA_B,EA_X,tolerance_factor,octahedral_factor,volume,density,chi_diff_BX,r_ratio_BX,lattice_strain,packing_index,PC1_Size,PC2_Shape,Stability_Tag,B_site,is_semiconductor,B_site_encoded
SrGeO3,4.053,4.053,9.457,,1.44,0.53,1.4,0.95,2.01,3.44,0.11,1.23,1.46,1.04050946,0.378571429,155.3483327,2.225478845,1.43,0.378571429,0.435142635,0.306494413,1.54249,0.467990189,Unstable_Hexagonal,Ge,1,2
SrMnO3,4.053,4.053,9.457,,1.44,0.53,1.4,0.95,1.55,3.44,0.11,-0.5,1.46,1.04050946,0.378571429,155.3483327,2.036281075,1.89,0.378571429,0.435142635,0.306494413,1.63449,0.467990189,Unstable_Hexagonal,Mn,1,4
SrFeO3,3.96,3.96,3.96,,1.44,0.58,1.4,0.95,1.83,3.44,0.11,0.16,1.46,1.014233969,0.414285714,62.099136,5.118064058,1.61,0.414285714,1.12E-16,0.769850723,1.60734,0.424163416,Stable_Cubic,Fe,1,1
CaTiO3,4,4,4,,1.34,0.6,1.4,1,1.54,3.44,0.02,0.08,1.46,0.96873629,0.428571429,64,3.523458313,1.9,0.428571429,0,0.710399446,1.61918,0.381896557,Stable_Cubic,Ti,1,7
CaPbO3,6.104311421,6.104311421,8.7636,,1.34,0.78,1.4,1,2.33,3.44,0.02,0.36,1.46,0.88874889,0.557142857,326.5546784,1.501100552,1.11,0.557142857,0.179323003,0.142544534,1.56504,0.234445465,Metastable,Pb,1,5
CaSnO3,4.18,4.18,4.18,,1.34,0.69,1.4,1,1.96,3.44,0.02,1.11,1.46,0.927020373,0.492857143,73.034632,4.699600841,1.48,0.492857143,0,0.628973404,1.58711,0.306953404,Stable_Cubic,Sn,1,6
CaGeO3,3.86,3.86,3.86,,1.34,0.53,1.4,1,2.01,3.44,0.02,1.23,1.46,1.003871803,0.378571429,57.512456,4.636955932,1.43,0.378571429,0,0.785645467,1.48479,0.442087365,Stable_Cubic,Ge,1,2
CaMnO3,3.86,3.86,3.86,,1.34,0.53,1.4,1,1.55,3.44,0.02,-0.5,1.46,1.003871803,0.378571429,57.512456,4.125909107,1.89,0.378571429,0,0.785645467,1.57679,0.442087365,Stable_Cubic,Mn,1,4
CaFeO3,3.96,3.96,3.96,,1.34,0.58,1.4,1,1.83,3.44,0.02,0.16,1.46,0.978521505,0.414285714,62.099136,3.84523308,1.61,0.414285714,1.12E-16,0.730735917,1.54964,0.398914704,Stable_Cubic,Fe,1,1
PbTiO3,4.2,4.2,9.8,,1.49,0.6,1.4,2.33,1.54,3.44,0.36,0.08,1.46,1.021769299,0.428571429,172.872,2.910498056,1.9,0.428571429,0.435142635,0.284853556,1.70573,0.419390894,Unstable_Hexagonal,Ti,1,7
PbSnO3,4.18,4.18,4.18,,1.49,0.69,1.4,2.33,1.96,3.44,0.36,1.11,1.46,0.977769664,0.492857143,73.034632,8.501116374,1.48,0.492857143,0,0.680697352,1.67366,0.342833152,Stable_Cubic,Sn,1,6
PbGeO3,4.053,4.053,9.457,,1.49,0.53,1.4,2.33,2.01,3.44,0.36,1.23,1.46,1.058828289,0.378571429,155.3483327,3.503899929,1.43,0.378571429,0.435142635,0.315175831,1.57134,0.4809416,Unstable_Hexagonal,Ge,1,2
PbMnO3,4.053,4.053,9.457,,1.49,0.53,1.4,2.33,1.55,3.44,0.36,-0.5,1.46,1.058828289,0.378571429,155.3483327,3.31470216,1.89,0.378571429,0.435142635,0.315175831,1.66334,0.4809416,Unstable_Hexagonal,Mn,1,4
PbFeO3,4.158,4.158,9.702,,1.49,0.58,1.4,2.33,1.83,3.44,0.36,0.16,1.46,1.032090201,0.414285714,167.7375287,3.07878591,1.61,0.414285714,0.435142635,0.293051346,1.63619,0.436787772,Unstable_Hexagonal,Fe,1,1
CsTiO3,4.2,4.2,9.8,,1.81,0.6,1.4,0.79,1.54,3.44,0.47,0.08,1.46,1.134906384,0.428571429,172.872,2.196801668,1.9,0.428571429,0.435142635,0.348381118,1.89037,0.499378813,Unstable_Hexagonal,Ti,1,7
CsPbO3,4.578,4.578,10.682,,1.81,0.78,1.4,0.79,2.33,3.44,0.47,0.36,1.46,1.041198517,0.557142857,223.8742533,2.878649798,1.11,0.557142857,0.435142635,0.273851771,1.83623,0.342227352,Unstable_Hexagonal,Pb,1,5
CsSnO3,4.389,4.389,10.241,,1.81,0.69,1.4,0.79,1.96,3.44,0.47,1.11,1.46,1.086034817,0.492857143,197.2756704,2.521840545,1.48,0.492857143,0.435142635,0.307674115,1.8583,0.419376616,Unstable_Hexagonal,Sn,1,6
CsGeO3,4.053,4.053,9.457,,1.81,0.53,1.4,0.79,2.01,3.44,0.47,1.23,1.46,1.176068792,0.378571429,155.3483327,2.709696864,1.43,0.378571429,0.435142635,0.385869455,1.75598,0.563830636,Unstable_Hexagonal,Ge,1,2
CsMnO3,4.053,4.053,9.457,,1.81,0.53,1.4,0.79,1.55,3.44,0.47,-0.5,1.46,1.176068792,0.378571429,155.3483327,2.520499095,1.89,0.378571429,0.435142635,0.385869455,1.84798,0.563830636,Unstable_Hexagonal,Mn,1,4
CsFeO3,4.158,4.158,9.702,,1.81,0.58,1.4,0.79,1.83,3.44,0.47,0.16,1.46,1.146370085,0.414285714,167.7375287,2.343243167,1.61,0.414285714,0.435142635,0.358523496,1.82083,0.51758365,Unstable_Hexagonal,Fe,1,1
RbTiO3,4.2,4.2,9.8,,1.72,0.6,1.4,0.82,1.54,3.44,0.49,0.08,1.46,1.103086579,0.428571429,172.872,1.740535471,1.9,0.428571429,0.435142635,0.327996094,1.83844,0.476882211,Unstable_Hexagonal,Ti,1,7
RbPbO3,4.36,4.36,4.36,,1.72,0.78,1.4,0.82,2.33,3.44,0.49,0.36,1.46,1.012006035,0.557142857,82.881856,6.823929281,1.11,0.557142857,0,0.697189514,1.7843,0.321588267,Stable_Cubic,Pb,1,5
RbSnO3,4.389,4.389,10.241,,1.72,0.69,1.4,0.82,1.96,3.44,0.49,1.11,1.46,1.055585243,0.492857143,197.2756704,2.122016026,1.48,0.492857143,0.435142635,0.289810788,1.80637,0.397848767,Unstable_Hexagonal,Sn,1,6
RbGeO3,4.053,4.053,9.457,,1.72,0.53,1.4,0.82,2.01,3.44,0.49,1.23,1.46,1.1430949,0.378571429,155.3483327,2.201962738,1.43,0.378571429,0.435142635,0.363184951,1.70405,0.540518094,Unstable_Hexagonal,Ge,1,2
RbMnO3,4.053,4.053,9.457,,1.72,0.53,1.4,0.82,1.55,3.44,0.49,-0.5,1.46,1.1430949,0.378571429,155.3483327,2.012764969,1.89,0.378571429,0.435142635,0.363184951,1.79605,0.540518094,Unstable_Hexagonal,Mn,1,4
RbFeO3,4.158,4.158,9.702,,1.72,0.58,1.4,0.82,1.83,3.44,0.49,0.16,1.46,1.114228867,0.414285714,167.7375287,1.873010592,1.61,0.414285714,0.435142635,0.337514483,1.7689,0.494859809,Unstable_Hexagonal,Fe,1,1
KTiO3,4.2,4.2,9.8,,1.64,0.6,1.4,0.82,1.54,3.44,0.5,0.08,1.46,1.074802307,0.428571429,172.872,1.295795999,1.9,0.428571429,0.435142635,0.311579774,1.79228,0.456885231,Unstable_Hexagonal,Ti,1,7
KPbO3,4.36,4.36,4.36,,1.64,0.78,1.4,0.82,2.33,3.44,0.5,0.36,1.46,0.986057163,0.557142857,82.881856,5.896307655,1.11,0.557142857,0,0.662948942,1.73814,0.303242414,Stable_Cubic,Pb,1,5
KSnO3,4.389,4.389,10.241,,1.64,0.69,1.4,0.82,1.96,3.44,0.5,1.11,1.46,1.028518954,0.492857143,197.2756704,1.732292337,1.48,0.492857143,0.435142635,0.275425222,1.76021,0.378712901,Unstable_Hexagonal,Sn,1,6
KGeO3,4.053,4.053,9.457,,1.64,0.53,1.4,0.82,2.01,3.44,0.5,1.23,1.46,1.113784775,0.378571429,155.3483327,1.707055579,1.43,0.378571429,0.435142635,0.34491683,1.65789,0.519795836,Unstable_Hexagonal,Ge,1,2
KMnO3,4.053,4.053,9.457,,1.64,0.53,1.4,0.82,1.55,3.44,0.5,-0.5,1.46,1.113784775,0.378571429,155.3483327,1.517857809,1.89,0.378571429,0.435142635,0.34491683,1.74989,0.519795836,Unstable_Hexagonal,Mn,1,4
KFeO3,4.158,4.158,9.702,,1.64,0.58,1.4,0.82,1.83,3.44,0.5,0.16,1.46,1.085658896,0.414285714,167.7375287,1.414657577,1.61,0.414285714,0.435142635,0.320595657,1.72274,0.47466084,Unstable_Hexagonal,Fe,1,1
NaTiO3,4,4,4,,1.39,0.6,1.4,0.93,1.54,3.44,0.55,0.08,1.46,0.98641396,0.428571429,64,3.079782781,1.9,0.428571429,0,0.72869366,1.64803,0.39439467,Stable_Cubic,Ti,1,7
NaPbO3,4.36,4.36,4.36,,1.39,0.78,1.4,0.93,2.33,3.44,0.55,0.36,1.46,0.904966936,0.557142857,82.881856,5.571740261,1.11,0.557142857,0,0.575752241,1.59389,0.245911623,Stable_Cubic,Pb,1,5
NaSnO3,4.18,4.18,4.18,,1.39,0.69,1.4,0.93,1.96,3.44,0.55,1.11,1.46,0.943936804,0.492857143,73.034632,4.31080948,1.48,0.492857143,0,0.645004562,1.61596,0.31891332,Stable_Cubic,Sn,1,6
NaGeO3,4.053,4.053,9.457,,1.39,0.53,1.4,0.93,2.01,3.44,0.55,1.23,1.46,1.022190632,0.378571429,155.3483327,1.533891519,1.43,0.378571429,0.435142635,0.298395414,1.51364,0.455038777,Unstable_Hexagonal,Ge,1,2
NaMnO3,4.053,4.053,9.457,,1.39,0.53,1.4,0.93,1.55,3.44,0.55,-0.5,1.46,1.022190632,0.378571429,155.3483327,1.34469375,1.89,0.378571429,0.435142635,0.298395414,1.60564,0.455038777,Unstable_Hexagonal,Mn,1,4
NaFeO3,3.96,3.96,3.96,,1.39,0.58,1.4,0.93,1.83,3.44,0.55,0.16,1.46,0.996377737,0.414285714,62.099136,3.387976573,1.61,0.414285714,1.12E-16,0.749590119,1.57849,0.41153906,Stable_Cubic,Fe,1,1
Alloy_Ti_Step_192_15,4.336,4.336,5.176,,1.61,0.753,1.4,0.89,2.2115,3.44,0.14,0.318,1.46,0.989506741,0.537857143,96.3803776,7.020044935,1.2285,0.537857143,0.065271395,0.599170138,1.728951,0.319316266,Unstable_Hexagonal,Ti,1,7
Alloy_Ti_Step_192_35,4.304,4.304,6.264,,1.61,0.717,1.4,0.89,2.0535,3.44,0.14,0.262,1.46,1.007080615,0.512142857,114.3784064,5.895108792,1.3865,0.512142857,0.152299922,0.530146826,1.739779,0.349920995,Unstable_Hexagonal,Ti,1,7
Alloy_Ti_Step_192_55,4.272,4.272,7.352,,1.61,0.681,1.4,0.89,1.8955,3.44,0.14,0.206,1.46,1.024654489,0.486428571,132.3764352,4.770172649,1.5445,0.486428571,0.239328449,0.461123513,1.750607,0.380525724,Unstable_Hexagonal,Ti,1,7
Alloy_Ti_Step_192_75,4.24,4.24,8.44,,1.61,0.645,1.4,0.89,1.7375,3.44,0.14,0.15,1.46,1.042228363,0.460714286,150.374464,3.645236506,1.7025,0.460714286,0.326356976,0.3921002,1.761435,0.411130453,Unstable_Hexagonal,Ti,1,7
Alloy_Ti_Step_192_95,4.208,4.208,9.528,,1.61,0.609,1.4,0.89,1.5795,3.44,0.14,0.094,1.46,1.059802237,0.435,168.3724928,2.520300362,1.8605,0.435,0.413385503,0.323076888,1.772263,0.441735182,Unstable_Hexagonal,Ti,1,7
Alloy_Pb_Step_193_15,4.207,4.207,4.207,,1.61,0.7035,1.4,0.89,2.0155,3.44,0.14,0.9975,1.46,1.012062682,0.5025,74.5117156,7.054631517,1.4245,0.5025,0,0.718418723,1.7395895,0.360260816,Stable_Cubic,Pb,1,5
Alloy_Pb_Step_193_35,4.243,4.243,4.243,,1.61,0.7215,1.4,0.89,2.0895,3.44,0.14,0.8475,1.46,1.00365413,0.515357143,76.4811604,7.24501164,1.3505,0.515357143,0,0.702540817,1.7351755,0.34522597,Stable_Cubic,Pb,1,5
Alloy_Pb_Step_193_55,4.279,4.279,4.279,,1.61,0.7395,1.4,0.89,2.1635,3.44,0.14,0.6975,1.46,0.995245578,0.528214286,78.4506052,7.435391764,1.2765,0.528214286,0,0.686662911,1.7307615,0.330191124,Stable_Cubic,Pb,1,5
Alloy_Pb_Step_193_75,4.315,4.315,4.315,,1.61,0.7575,1.4,0.89,2.2375,3.44,0.14,0.5475,1.46,0.986837026,0.541071429,80.42005,7.625771888,1.2025,0.541071429,0,0.670785005,1.7263475,0.315156277,Stable_Cubic,Pb,1,5
Alloy_Pb_Step_193_95,4.351,4.351,4.351,,1.61,0.7755,1.4,0.89,2.3115,3.44,0.14,0.3975,1.46,0.978428474,0.553928571,82.3894948,7.816152012,1.1285,0.553928571,0,0.654907099,1.7219335,0.300121431,Stable_Cubic,Pb,1,5
Alloy_Sn_Step_194_15,4.07205,4.07205,8.66545,,1.61,0.554,1.4,0.89,2.0025,3.44,0.14,1.212,1.46,1.09012982,0.395714286,143.0012776,3.37999668,1.4375,0.395714286,0.369871239,0.397281314,1.655928,0.490951783,Stable_Cubic,Sn,1,6
Alloy_Sn_Step_194_35,4.09745,4.09745,7.61005,,1.61,0.586,1.4,0.89,1.9925,3.44,0.14,1.188,1.46,1.073244944,0.418571429,126.5385375,4.211020149,1.4475,0.418571429,0.282842712,0.475645041,1.676392,0.462854175,Stable_Cubic,Sn,1,6
Alloy_Sn_Step_194_55,4.12285,4.12285,6.55465,,1.61,0.618,1.4,0.89,1.9825,3.44,0.14,1.164,1.46,1.056360068,0.441428571,110.0757973,5.042043618,1.4575,0.441428571,0.195814186,0.554008767,1.696856,0.434756568,Stable_Cubic,Sn,1,6
Alloy_Sn_Step_194_75,4.14825,4.14825,5.49925,,1.61,0.65,1.4,0.89,1.9725,3.44,0.14,1.14,1.46,1.039475192,0.464285714,93.61305718,5.873067087,1.4675,0.464285714,0.108785659,0.632372494,1.71732,0.40665896,Stable_Cubic,Sn,1,6
Alloy_Sn_Step_194_95,4.17365,4.17365,4.44385,,1.61,0.682,1.4,0.89,1.9625,3.44,0.14,1.116,1.46,1.022590315,0.487142857,77.15031704,6.704090556,1.4775,0.487142857,0.021757132,0.710736221,1.737784,0.378561353,Stable_Cubic,Sn,1,6
Alloy_Ge_Step_195_15,4.053,4.053,9.457,,1.61,0.53,1.4,0.89,1.619,3.44,0.14,-0.2405,1.46,1.102793477,0.378571429,155.3483327,2.595910974,1.821,0.378571429,0.435142635,0.338508519,1.71878,0.512024989,Unstable_Hexagonal,Ge,1,2
Alloy_Ge_Step_195_35,4.053,4.053,9.457,,1.61,0.53,1.4,0.89,1.711,3.44,0.14,0.1055,1.46,1.102793477,0.378571429,155.3483327,2.633750528,1.729,0.378571429,0.435142635,0.338508519,1.70038,0.512024989,Unstable_Hexagonal,Ge,1,2
Alloy_Ge_Step_195_55,4.053,4.053,9.457,,1.61,0.53,1.4,0.89,1.803,3.44,0.14,0.4515,1.46,1.102793477,0.378571429,155.3483327,2.671590082,1.637,0.378571429,0.435142635,0.338508519,1.68198,0.512024989,Unstable_Hexagonal,Ge,1,2
Alloy_Ge_Step_195_75,4.053,4.053,9.457,,1.61,0.53,1.4,0.89,1.895,3.44,0.14,0.7975,1.46,1.102793477,0.378571429,155.3483327,2.709429636,1.545,0.378571429,0.435142635,0.338508519,1.66358,0.512024989,Unstable_Hexagonal,Ge,1,2
Alloy_Ge_Step_195_95,4.053,4.053,9.457,,1.61,0.53,1.4,0.89,1.987,3.44,0.14,1.1435,1.46,1.102793477,0.378571429,155.3483327,2.747269189,1.453,0.378571429,0.435142635,0.338508519,1.64518,0.512024989,Unstable_Hexagonal,Ge,1,2
Alloy_Mn_Step_196_15,4.14225,4.14225,9.66525,,1.61,0.5725,1.4,0.89,1.788,3.44,0.14,0.061,1.46,1.079122405,0.408928571,165.8791493,2.413911016,1.652,0.408928571,0.435142635,0.318237845,1.7095025,0.473827041,Unstable_Hexagonal,Mn,1,4
Alloy_Mn_Step_196_35,4.12125,4.12125,9.61625,,1.61,0.5625,1.4,0.89,1.732,3.44,0.14,-0.071,1.46,1.084692069,0.401785714,163.4013101,2.450056967,1.708,0.401785714,0.435142635,0.323007416,1.7149325,0.482814793,Unstable_Hexagonal,Mn,1,4
Alloy_Mn_Step_196_55,4.10025,4.10025,9.56725,,1.61,0.5525,1.4,0.89,1.676,3.44,0.14,-0.203,1.46,1.090261733,0.394642857,160.9234709,2.486202918,1.764,0.394642857,0.435142635,0.327776986,1.7203625,0.491802545,Unstable_Hexagonal,Mn,1,4
Alloy_Mn_Step_196_75,4.07925,4.07925,9.51825,,1.61,0.5425,1.4,0.89,1.62,3.44,0.14,-0.335,1.46,1.095831397,0.3875,158.4456317,2.52234887,1.82,0.3875,0.435142635,0.332546556,1.7257925,0.500790298,Unstable_Hexagonal,Mn,1,4
Alloy_Mn_Step_196_95,4.05825,4.05825,9.46925,,1.61,0.5325,1.4,0.89,1.564,3.44,0.14,-0.467,1.46,1.101401061,0.380357143,155.9677925,2.558494821,1.876,0.380357143,0.435142635,0.337316127,1.7312225,0.50977805,Unstable_Hexagonal,Mn,1,4
Alloy_Fe_Step_197_15,4.0237,4.0237,4.8553,,1.4655,0.597,1.4,0.941,1.5835,3.44,0.1145,0.092,1.46,1.014719658,0.426428571,79.56062931,4.40273243,1.8565,0.426428571,0.065271395,0.683298728,1.6811625,0.415921799,Unstable_Hexagonal,Fe,1,1
Alloy_Fe_Step_197_35,4.0553,4.0553,5.9957,,1.4995,0.593,1.4,0.929,1.6415,3.44,0.1205,0.108,1.46,1.028890364,0.423571429,100.3081351,3.928395753,1.7985,0.423571429,0.152299922,0.596560361,1.6868725,0.427960487,Unstable_Hexagonal,Fe,1,1
Alloy_Fe_Step_197_55,4.0869,4.0869,7.1361,,1.5335,0.589,1.4,0.917,1.6995,3.44,0.1265,0.124,1.46,1.04306107,0.420714286,121.0556408,3.454059076,1.7405,0.420714286,0.239328449,0.509821993,1.6925825,0.439999176,Unstable_Hexagonal,Fe,1,1
Alloy_Fe_Step_197_75,4.1185,4.1185,8.2765,,1.5675,0.585,1.4,0.905,1.7575,3.44,0.1325,0.14,1.46,1.057231775,0.417857143,141.8031465,2.979722399,1.6825,0.417857143,0.326356976,0.423083626,1.6982925,0.452037865,Unstable_Hexagonal,Fe,1,1
Alloy_Fe_Step_197_95,4.1501,4.1501,9.4169,,1.6015,0.581,1.4,0.893,1.8155,3.44,0.1385,0.156,1.46,1.071402481,0.415,162.5506523,2.505385722,1.6245,0.415,0.413385503,0.336345259,1.7040025,0.464076554,Unstable_Hexagonal,Fe,1,1
Alloy_Ti_Step_198_15,4.306,4.306,4.306,,1.44,0.753,1.4,0.95,2.2115,3.44,0.11,0.318,1.46,0.933620978,0.537857143,80.0495776,6.551578125,1.2285,0.537857143,0,0.614545479,1.630861,0.279805032,Stable_Cubic,Ti,1,7
Alloy_Ti_Step_198_35,4.234,4.234,4.234,,1.44,0.717,1.4,0.95,2.0535,3.44,0.11,0.262,1.46,0.950202308,0.512142857,76.2732064,6.129673845,1.3865,0.512142857,0,0.646029484,1.641689,0.309708032,Stable_Cubic,Ti,1,7
Alloy_Ti_Step_198_55,4.162,4.162,4.162,,1.44,0.681,1.4,0.95,1.8955,3.44,0.11,0.206,1.46,0.966783638,0.486428571,72.4968352,5.707769566,1.5445,0.486428571,0,0.67751349,1.652517,0.339611032,Stable_Cubic,Ti,1,7
Alloy_Ti_Step_198_75,4.09,4.09,4.09,,1.44,0.645,1.4,0.95,1.7375,3.44,0.11,0.15,1.46,0.983364967,0.460714286,68.720464,5.285865287,1.7025,0.460714286,0,0.708997496,1.663345,0.369514032,Stable_Cubic,Ti,1,7
Alloy_Ti_Step_198_95,4.018,4.018,4.018,,1.44,0.609,1.4,0.95,1.5795,3.44,0.11,0.094,1.46,0.999946297,0.435,64.9440928,4.863961007,1.8605,0.435,0,0.740481501,1.674173,0.399417032,Stable_Cubic,Ti,1,7
Alloy_Pb_Step_199_15,4.207,4.207,4.207,,1.44,0.7035,1.4,0.95,2.0155,3.44,0.11,0.9975,1.46,0.954902996,0.5025,74.5117156,5.944773857,1.4245,0.5025,0,0.65153668,1.6414995,0.319848918,Stable_Cubic,Pb,1,5
Alloy_Pb_Step_199_35,4.243,4.243,4.243,,1.44,0.7215,1.4,0.95,2.0895,3.44,0.11,0.8475,1.46,0.946969345,0.515357143,76.4811604,6.162005028,1.3505,0.515357143,0,0.637276867,1.6370855,0.305149827,Stable_Cubic,Pb,1,5
Alloy_Pb_Step_199_55,4.279,4.279,4.279,,1.44,0.7395,1.4,0.95,2.1635,3.44,0.11,0.6975,1.46,0.939035695,0.528214286,78.4506052,6.379236199,1.2765,0.528214286,0,0.623017054,1.6326715,0.290450736,Stable_Cubic,Pb,1,5
Alloy_Pb_Step_199_75,4.315,4.315,4.315,,1.44,0.7575,1.4,0.95,2.2375,3.44,0.11,0.5475,1.46,0.931102044,0.541071429,80.42005,6.59646737,1.2025,0.541071429,0,0.608757241,1.6282575,0.275751645,Stable_Cubic,Pb,1,5
Alloy_Pb_Step_199_95,4.351,4.351,4.351,,1.44,0.7755,1.4,0.95,2.3115,3.44,0.11,0.3975,1.46,0.923168394,0.553928571,82.3894948,6.813698541,1.1285,0.553928571,0,0.594497428,1.6238435,0.261052554,Stable_Cubic,Pb,1,5
Alloy_Sn_Step_200_15,4.07205,4.07205,8.66545,,1.44,0.554,1.4,0.95,2.0025,3.44,0.11,1.212,1.46,1.028561026,0.395714286,143.0012776,2.75893459,1.4375,0.395714286,0.369871239,0.359854982,1.557838,0.447422646,Stable_Cubic,Sn,1,6
Alloy_Sn_Step_200_35,4.09745,4.09745,7.61005,,1.44,0.586,1.4,0.95,1.9925,3.44,0.11,1.188,1.46,1.012629781,0.418571429,126.5385375,3.470208917,1.4475,0.418571429,0.282842712,0.431002407,1.578302,0.419999255,Stable_Cubic,Sn,1,6
Alloy_Sn_Step_200_55,4.12285,4.12285,6.55465,,1.44,0.618,1.4,0.95,1.9825,3.44,0.11,1.164,1.46,0.996698536,0.441428571,110.0757973,4.181483243,1.4575,0.441428571,0.195814186,0.502149832,1.598766,0.392575865,Stable_Cubic,Sn,1,6
Alloy_Sn_Step_200_75,4.14825,4.14825,5.49925,,1.44,0.65,1.4,0.95,1.9725,3.44,0.11,1.14,1.46,0.98076729,0.464285714,93.61305718,4.89275757,1.4675,0.464285714,0.108785659,0.573297258,1.61923,0.365152474,Stable_Cubic,Sn,1,6
Alloy_Sn_Step_200_95,4.17365,4.17365,4.44385,,1.44,0.682,1.4,0.95,1.9625,3.44,0.11,1.116,1.46,0.964836045,0.487142857,77.15031704,5.604031897,1.4775,0.487142857,0.021757132,0.644444683,1.639694,0.337729084,Stable_Cubic,Sn,1,6
Alloy_Ge_Step_201_15,4.053,4.053,9.457,,1.44,0.53,1.4,0.95,1.619,3.44,0.11,-0.2405,1.46,1.04050946,0.378571429,155.3483327,2.064660741,1.821,0.378571429,0.435142635,0.306494413,1.62069,0.467990189,Unstable_Hexagonal,Ge,1,2
Alloy_Ge_Step_201_35,4.053,4.053,9.457,,1.44,0.53,1.4,0.95,1.711,3.44,0.11,0.1055,1.46,1.04050946,0.378571429,155.3483327,2.102500295,1.729,0.378571429,0.435142635,0.306494413,1.60229,0.467990189,Unstable_Hexagonal,Ge,1,2
Alloy_Ge_Step_201_55,4.053,4.053,9.457,,1.44,0.53,1.4,0.95,1.803,3.44,0.11,0.4515,1.46,1.04050946,0.378571429,155.3483327,2.140339848,1.637,0.378571429,0.435142635,0.306494413,1.58389,0.467990189,Unstable_Hexagonal,Ge,1,2
Alloy_Ge_Step_201_75,4.053,4.053,9.457,,1.44,0.53,1.4,0.95,1.895,3.44,0.11,0.7975,1.46,1.04050946,0.378571429,155.3483327,2.178179402,1.545,0.378571429,0.435142635,0.306494413,1.56549,0.467990189,Unstable_Hexagonal,Ge,1,2
Alloy_Ge_Step_201_95,4.053,4.053,9.457,,1.44,0.53,1.4,0.95,1.987,3.44,0.11,1.1435,1.46,1.04050946,0.378571429,155.3483327,2.216018956,1.453,0.378571429,0.435142635,0.306494413,1.54709,0.467990189,Unstable_Hexagonal,Ge,1,2
Alloy_Mn_Step_202_15,3.97395,3.97395,4.78455,,1.44,0.5725,1.4,0.95,1.788,3.44,0.11,0.061,1.46,1.018175293,0.408928571,76.08651551,4.655796611,1.652,0.408928571,0.065271395,0.700347276,1.6114125,0.430737432,Unstable_Hexagonal,Mn,1,4
Alloy_Mn_Step_202_35,3.99255,3.99255,5.88395,,1.44,0.5625,1.4,0.95,1.732,3.44,0.11,-0.071,1.46,1.023430391,0.401785714,94.73635485,4.039440014,1.708,0.401785714,0.152299922,0.607676014,1.6168425,0.439502786,Unstable_Hexagonal,Mn,1,4
Alloy_Mn_Step_202_55,4.01115,4.01115,6.98335,,1.44,0.5525,1.4,0.95,1.676,3.44,0.11,-0.203,1.46,1.028685489,0.394642857,113.3861942,3.423083418,1.764,0.394642857,0.239328449,0.515004752,1.6222725,0.448268141,Unstable_Hexagonal,Mn,1,4
Alloy_Mn_Step_202_75,4.02975,4.02975,8.08275,,1.44,0.5425,1.4,0.95,1.62,3.44,0.11,-0.335,1.46,1.033940588,0.3875,132.0360335,2.806726821,1.82,0.3875,0.326356976,0.42233349,1.6277025,0.457033495,Unstable_Hexagonal,Mn,1,4
Alloy_Mn_Step_202_95,4.04835,4.04835,9.18215,,1.44,0.5325,1.4,0.95,1.564,3.44,0.11,-0.467,1.46,1.039195686,0.380357143,150.6858729,2.190370225,1.876,0.380357143,0.413385503,0.329662228,1.6331325,0.46579885,Unstable_Hexagonal,Mn,1,4
Alloy_Fe_Step_203_15,3.994,3.994,3.994,,1.355,0.597,1.4,0.9925,1.5835,3.44,0.0335,0.092,1.46,0.975560942,0.426428571,63.7148704,3.762649174,1.8565,0.426428571,1.68E-17,0.719317137,1.617404,0.388236586,Stable_Cubic,Fe,1,1
Alloy_Fe_Step_203_35,3.986,3.986,3.986,,1.375,0.593,1.4,0.9825,1.6415,3.44,0.0515,0.108,1.46,0.984660478,0.423571429,63.3346976,4.081570323,1.7985,0.423571429,3.93E-17,0.731207393,1.615036,0.396689958,Stable_Cubic,Fe,1,1
Alloy_Fe_Step_203_55,3.978,3.978,3.978,,1.395,0.589,1.4,0.9725,1.6995,3.44,0.0695,0.124,1.46,0.993760014,0.420714286,62.9545248,4.400491473,1.7405,0.420714286,6.17E-17,0.743097648,1.612668,0.40514333,Stable_Cubic,Fe,1,1
Alloy_Fe_Step_203_75,3.97,3.97,3.97,,1.415,0.585,1.4,0.9625,1.7575,3.44,0.0875,0.14,1.46,1.002859549,0.417857143,62.574352,4.719412622,1.6825,0.417857143,8.41E-17,0.754987903,1.6103,0.413596701,Stable_Cubic,Fe,1,1
Alloy_Fe_Step_203_95,3.962,3.962,3.962,,1.435,0.581,1.4,0.9525,1.8155,3.44,0.1055,0.156,1.46,1.011959085,0.415,62.1941792,5.038333771,1.6245,0.415,1.07E-16,0.766878159,1.607932,0.422050073,Stable_Cubic,Fe,1,1
Alloy_Ti_Step_204_15,5.788664708,5.788664708,8.04906,,1.34,0.753,1.4,1,2.2115,3.44,0.02,0.318,1.46,0.900747,0.537857143,287.1714766,1.804454216,1.2285,0.537857143,0.152424552,0.227722771,1.573161,0.256563129,Stable_Cubic,Ti,1,7
Alloy_Ti_Step_204_35,5.367802423,5.367802423,7.09634,,1.34,0.717,1.4,1,2.0535,3.44,0.02,0.262,1.46,0.91674448,0.512142857,234.660541,2.208925768,1.3865,0.512142857,0.116559952,0.341293753,1.583989,0.286053347,Stable_Cubic,Ti,1,7
