formula,a,b,c,band_gap,rA,rB,rX,chi_A,chi_B,chi_X,EA_A,EA_B,EA_X,tolerance_factor,octahedral_factor,volume,density,chi_diff_BX,r_ratio_BX,lattice_strain,packing_index,PC1_Size,PC2_Shape,Stability_Tag,B_site,is_semiconductor,B_site_encoded,True_Structural_Tag
MAFeCl3,5.1450000000000005,5.1450000000000005,12.005000000000004,2.292,2.17,0.64,1.81,1.3,1.83,3.16,0.2,0.16,3.61,1.1486877506622282,0.3535911602209944,317.78465512500014,1.0137203128114691,1.33,0.3535911602209944,0.435142634576337,0.3726289383918398,2.29974,0.5621332894419522,Unstable_Hexagonal,Fe,1,1,Unstable_Hexagonal
MAFeF3,4.1370000000000005,4.1370000000000005,9.653000000000002,2.095,2.17,0.64,1.33,1.3,1.83,3.98,0.2,0.16,3.4,1.2562810833263534,0.4812030075187969,165.20886515700008,1.4523919752851904,2.15,0.4812030075187969,0.435142634576337,0.4446767672940843,2.02278,0.5479801995959424,Unstable_Hexagonal,Fe,1,1,Unstable_Hexagonal
FAPbI3,6.78,6.78,6.78,2.26,2.53,1.19,2.2,1.4,2.33,2.66,0.15,0.36,3.06,0.9866121165228228,0.5409090909090909,311.66575200000005,3.372060482282313,0.33,0.5409090909090909,0.0,0.6696273791597146,2.94984,0.3151120391089084,Stable_Cubic,Pb,1,5,Stable_Cubic
FAPbBr3,6.3,6.3,6.3,2.185,2.53,1.19,1.96,1.4,2.33,2.96,0.15,0.36,3.36,1.0079077611198726,0.6071428571428571,250.047,3.266664371098233,0.6299999999999999,0.6071428571428571,0.0,0.6779211360826751,2.811359999999999,0.2833407871117498,Stable_Cubic,Pb,1,5,Stable_Cubic
FAPbCl3,6.300000000000001,6.300000000000001,14.7,2.628,2.53,1.19,1.81,1.4,2.33,3.16,0.15,0.36,3.61,1.0229478101165386,0.6574585635359116,583.4430000000002,1.020044007726547,0.8300000000000001,0.6574585635359116,0.4351426345763369,0.2560807644226872,2.7248099999999997,0.2584008973325032,Unstable_Hexagonal,Pb,1,5,Unstable_Hexagonal
FAPbF3,5.292000000000001,5.292000000000001,12.348,2.189,2.53,1.19,1.33,1.4,2.33,3.98,0.15,0.36,3.4,1.0831080061032037,0.894736842105263,345.80899987200013,1.4833066987552754,1.65,0.894736842105263,0.4351426345763368,0.3020665016978267,2.4478499999999994,0.1331784129465441,Unstable_Hexagonal,Pb,1,5,Unstable_Hexagonal
FASnI3,6.6000000000000005,6.6000000000000005,6.6000000000000005,2.231,2.53,1.1,2.2,1.4,1.96,2.66,0.15,1.11,3.06,1.0135197197007182,0.5,287.4960000000001,3.1443845340456904,0.7000000000000002,0.5,0.0,0.7207628034319247,2.97191,0.3630584418284078,Stable_Cubic,Sn,1,6,Stable_Cubic
FASnBr3,6.426,6.426,14.994000000000002,2.683,2.53,1.1,1.96,1.4,1.96,2.96,0.15,1.11,3.36,1.037552107035163,0.5612244897959184,619.1543791440001,1.0818979216881328,1.0,0.5612244897959184,0.4351426345763369,0.2713840913089114,2.83343,0.3367636253881458,Unstable_Hexagonal,Sn,1,6,Unstable_Hexagonal
FASnCl3,6.111000000000001,6.111000000000001,14.259000000000002,2.708,2.53,1.1,1.81,1.4,1.96,3.16,0.15,1.11,3.61,1.0545853712541635,0.6077348066298343,532.4926731390002,0.8416636859208174,1.2000000000000002,0.6077348066298343,0.435142634576337,0.277797309050138,2.7468799999999995,0.3159233491894007,Unstable_Hexagonal,Sn,1,6,Unstable_Hexagonal
FASnF3,5.103000000000001,5.103000000000001,11.907000000000002,2.458,2.53,1.1,1.33,1.4,1.96,3.98,0.15,1.11,3.4,1.1232231174403593,0.8270676691729324,310.0655313630001,1.1803408601762189,2.02,0.8270676691729324,0.4351426345763369,0.3321033997044603,2.46992,0.2093819019250707,Unstable_Hexagonal,Sn,1,6,Unstable_Hexagonal
FAGeI3,6.1530000000000005,6.1530000000000005,14.357,2.452,2.53,0.73,2.2,1.4,2.01,2.66,0.15,1.23,3.06,1.141506851540058,0.3318181818181818,543.5475350130001,1.5223085906924587,0.6500000000000004,0.3318181818181818,0.4351426345763369,0.373970335027143,2.7484199999999994,0.5724498894933664,Unstable_Hexagonal,Ge,1,2,Unstable_Hexagonal
FAGeBr3,5.649,5.649,13.181,2.253,2.53,0.73,1.96,1.4,2.01,2.96,0.15,1.23,3.36,1.180263735140371,0.3724489795918367,420.6215403810001,1.4105576748698545,0.9500000000000002,0.3724489795918367,0.435142634576337,0.3900962353279048,2.6099399999999995,0.5711250321728137,Unstable_Hexagonal,Ge,1,2,Unstable_Hexagonal
FAGeCl3,5.3340000000000005,5.3340000000000005,12.446000000000002,2.556,2.53,0.73,1.81,1.4,2.01,3.16,0.15,1.23,3.61,1.2082060749407937,0.4033149171270718,354.10806597600015,1.0494786414302897,1.1500000000000004,0.4033149171270718,0.4351426345763369,0.4065969582664405,2.52339,0.5690580485743013,Unstable_Hexagonal,Ge,1,2,Unstable_Hexagonal
FAGeF3,4.3260000000000005,4.3260000000000005,10.094,2.3,2.53,0.73,1.33,1.4,2.01,3.98,0.15,1.23,3.4,1.32496707542722,0.5488721804511277,188.9019019440001,1.5321821486254914,1.97,0.5488721804511277,0.4351426345763369,0.5242300205251711,2.24643,0.5486990907480973,Unstable_Hexagonal,Ge,1,2,Unstable_Hexagonal
FAZnI3,6.174000000000001,6.174000000000001,14.406000000000002,2.461,2.53,0.74,2.2,1.4,1.65,2.66,0.15,-0.6,3.06,1.1376241751742753,0.3363636363636363,549.1318840560003,1.4847528684327012,1.0100000000000002,0.3363636363636363,0.435142634576337,0.3702909035129018,2.8261899999999995,0.5664912009391218,Unstable_Hexagonal,Zn,1,8,Unstable_Hexagonal
FAZnBr3,5.670000000000001,5.670000000000001,13.230000000000002,2.412,2.53,0.74,1.96,1.4,1.65,2.96,0.15,-0.6,3.36,1.1758923879731844,0.3775510204081632,425.3299470000002,1.3664426972502826,1.31,0.3775510204081632,0.4351426345763369,0.3859374781416492,2.68771,0.56442734686847,Unstable_Hexagonal,Zn,1,8,Unstable_Hexagonal
FAZnCl3,5.355,5.355,12.495,2.618,2.53,0.74,1.81,1.4,1.65,3.16,0.15,-0.6,3.61,1.2034680119018102,0.4088397790055249,358.3069323749999,1.0033490215136116,1.5100000000000002,0.4088397790055249,0.4351426345763369,0.4020216669867401,2.60116,0.5618021606576736,Unstable_Hexagonal,Zn,1,8,Unstable_Hexagonal
FAZnF3,4.347,4.347,10.143000000000002,2.337,2.53,0.74,1.33,1.4,1.65,3.98,0.15,-0.6,3.4,1.318566268299552,0.556390977443609,191.6662764870001,1.4468386670975413,2.33,0.556390977443609,0.435142634576337,0.5170233255035728,2.3242,0.5388579306351517,Unstable_Hexagonal,Zn,1,8,Unstable_Hexagonal
FAMgI3,6.132,6.132,14.308,2.379,2.53,0.72,2.2,1.4,1.31,2.66,0.15,-0.4,3.06,1.1454161215795788,0.3272727272727272,538.0011745919999,1.3889244769152809,1.35,0.3272727272727272,0.4351426345763369,0.377702894223889,2.88265,0.5784273797749441,Unstable_Hexagonal,Mg,0,3,Unstable_Hexagonal
FAMgBr3,5.627999999999999,5.627999999999999,13.132,2.463,2.53,0.72,1.96,1.4,1.31,2.96,0.15,-0.4,3.36,1.1846677043013427,0.3673469387755102,415.9480106879999,1.2335841182442349,1.65,0.3673469387755102,0.4351426345763369,0.3943204971612213,2.74417,0.5778457812267634,Unstable_Hexagonal,Mg,0,3,Unstable_Hexagonal
FAMgCl3,5.313000000000001,5.313000000000001,12.397000000000002,2.603,2.53,0.72,1.81,1.4,1.31,3.16,0.15,-0.4,3.61,1.2129815930235637,0.3977900552486187,349.94213169300014,0.8327798901781376,1.85,0.3977900552486187,0.435142634576337,0.4112485935730873,2.65762,0.5763404172068859,Unstable_Hexagonal,Mg,0,3,Unstable_Hexagonal
FAMgF3,4.305,4.305,10.045,2.552,2.53,0.72,1.33,1.4,1.31,3.98,0.15,-0.4,3.4,1.3314303294536942,0.5413533834586466,186.164236125,1.1238895523386878,2.67,0.5413533834586466,0.4351426345763369,0.5315843524003167,2.38066,0.5585844008184986,Unstable_Hexagonal,Mg,0,3,Unstable_Hexagonal
FACaI3,6.720000000000001,6.720000000000001,15.68,1.82,2.53,1.0,2.2,1.4,1.0,2.66,0.15,0.02,3.06,1.0451922109413654,0.4545454545454545,708.0837120000002,1.0921215456513704,1.66,0.4545454545454545,0.4351426345763368,0.290685874974173,3.10621,0.4175872567719089,Unstable_Hexagonal,Ca,0,0,Unstable_Hexagonal
FACaBr3,6.216,6.216,14.504,1.992,2.53,1.0,1.96,1.4,1.0,2.96,0.15,0.02,3.36,1.0726045430836482,0.5102040816326531,560.4150666240001,0.9621035730678362,1.96,0.5102040816326531,0.4351426345763369,0.2973548873516436,2.9677299999999995,0.3976171262458535,Unstable_Hexagonal,Ca,0,0,Unstable_Hexagonal
FACaCl3,5.901000000000001,5.901000000000001,13.769000000000002,1.993,2.53,1.0,1.81,1.4,1.0,3.16,0.15,0.02,3.61,1.0921150997685467,0.5524861878453039,479.4613779690002,0.6621914977696656,2.16,0.5524861878453039,0.4351426345763369,0.3056315875741283,2.88118,0.3815176407297326,Unstable_Hexagonal,Ca,0,0,Unstable_Hexagonal
FACaF3,4.893000000000001,4.893000000000001,11.417000000000002,2.194,2.53,1.0,1.33,1.4,1.0,3.98,0.15,0.02,3.4,1.1714301181888724,0.7518796992481203,273.3395232330001,0.8608287422797135,2.98,0.7518796992481203,0.4351426345763369,0.3716525379772575,2.6042199999999998,0.2966221461911117,Unstable_Hexagonal,Ca,0,0,Unstable_Hexagonal
FAMnI3,6.027,6.027,14.063000000000002,2.501,2.53,0.67,2.2,1.4,1.55,2.66,0.15,-0.5,3.06,1.1653711062760872,0.3045454545454545,510.8346639270002,1.5622579679010282,1.11,0.3045454545454545,0.435142634576337,0.3971950038031314,2.8058,0.6086037357735572,Unstable_Hexagonal,Mn,1,4,Unstable_Hexagonal
FAMnBr3,5.523,5.523,12.887,2.462,2.53,0.67,1.96,1.4,1.55,2.96,0.15,-0.5,3.36,1.207189904002889,0.3418367346938776,393.098978223,1.4345480788304057,1.41,0.3418367346938776,0.4351426345763369,0.4164681441040195,2.66732,0.6118046907014711,Unstable_Hexagonal,Mn,1,4,Unstable_Hexagonal
FAMnCl3,5.208,5.208,12.152,2.68,2.53,0.67,1.81,1.4,1.55,3.16,0.15,-0.5,3.61,1.2374368670764582,0.3701657458563536,329.60190412800006,1.0383353060578588,1.61,0.3701657458563536,0.435142634576337,0.4357061753409957,2.58077,0.6131606827026139,Unstable_Hexagonal,Mn,1,4,Unstable_Hexagonal
FAMnF3,4.2,4.2,9.8,2.413,2.53,0.67,1.33,1.4,1.55,3.98,0.15,-0.5,3.4,1.3647160876900366,0.5037593984962406,172.872,1.5042376093294458,2.43,0.5037593984962406,0.4351426345763369,0.5707018513270732,2.3038099999999995,0.6086963792600137,Unstable_Hexagonal,Mn,1,4,Unstable_Hexagonal
FAFeI3,5.964000000000001,5.964000000000001,13.916000000000002,2.42,2.53,0.64,2.2,1.4,1.83,2.66,0.15,0.16,3.06,1.1776813644409752,0.2909090909090909,494.9823231360003,1.615310229533828,0.8300000000000001,0.2909090909090909,0.4351426345763369,0.4095887871467146,2.73249,0.6269479973870422,Unstable_Hexagonal,Fe,1,1,Unstable_Hexagonal
FAFeBr3,5.460000000000001,5.460000000000001,12.740000000000002,2.33,2.53,0.64,1.96,1.4,1.83,2.96,0.15,0.16,3.36,1.2211190182798457,0.326530612244898,379.79978400000016,1.4887156175949794,1.13,0.326530612244898,0.4351426345763369,0.4306254029380923,2.5940099999999995,0.6324740030667079,Unstable_Hexagonal,Fe,1,1,Unstable_Hexagonal
FAFeCl3,5.1450000000000005,5.1450000000000005,12.005000000000004,2.495,2.53,0.64,1.81,1.4,1.83,3.16,0.15,0.16,3.61,1.2525891552447412,0.3535911602209944,317.78465512500014,1.0816500244947118,1.33,0.3535911602209944,0.435142634576337,0.4513994487473815,2.50746,0.635591582481789,Unstable_Hexagonal,Fe,1,1,Unstable_Hexagonal
FAFeF3,4.1370000000000005,4.1370000000000005,9.653000000000002,2.164,2.53,0.64,1.33,1.4,1.83,3.98,0.15,0.16,3.4,1.385498566182778,0.4812030075187969,165.20886515700008,1.5830569972831658,2.15,0.4812030075187969,0.435142634576337,0.5961944200760206,2.2305,0.6393369599754346,Unstable_Hexagonal,Fe,1,1,Unstable_Hexagonal
Alloy_Ti_Step_192_15,4.335999999999999,4.335999999999999,5.175999999999999,1.766,1.61,0.753,1.4,0.8899999999999999,2.2115,3.44,0.14,0.318,1.46,0.9895067410206528,0.5378571428571429,96.38037759999996,7.020044935136275,1.2285,0.5378571428571429,0.0652713951864505,0.599170138244059,1.728951,0.3193162659016015,Unstable_Hexagonal,Ti,1,7,Stable_Cubic
Alloy_Ti_Step_192_35,4.303999999999999,4.303999999999999,6.263999999999999,1.676,1.6100000000000003,0.717,1.4,0.89,2.0535,3.44,0.14,0.262,1.46,1.0070806150595002,0.5121428571428571,114.3784064,5.895108791934942,1.3864999999999998,0.5121428571428571,0.1522999221017179,0.5301468256348378,1.739779,0.3499209948470665,Unstable_Hexagonal,Ti,1,7,Stable_Cubic
Alloy_Ti_Step_192_55,4.272,4.272,7.352,1.656,1.61,0.681,1.4,0.89,1.8955,3.44,0.14,0.206,1.46,1.0246544890983476,0.4864285714285714,132.3764352,4.77017264873361,1.5444999999999998,0.4864285714285714,0.2393284490169853,0.4611235130256167,1.750607,0.3805257237925316,Unstable_Hexagonal,Ti,1,7,Unstable_Hexagonal
Alloy_Ti_Step_192_75,4.24,4.24,8.440000000000001,1.535,1.61,0.645,1.4,0.89,1.7375,3.44,0.14,0.15,1.46,1.0422283631371947,0.4607142857142857,150.374464,3.645236505532278,1.7024999999999997,0.4607142857142857,0.3263569759322527,0.3921002004163957,1.761435,0.4111304527379966,Unstable_Hexagonal,Ti,1,7,Unstable_Hexagonal
Alloy_Ti_Step_192_95,4.208,4.208,9.528,1.563,1.61,0.609,1.4,0.8899999999999999,1.5795,3.44,0.14,0.094,1.46,1.059802237176042,0.435,168.3724928,2.520300362330945,1.8605,0.435,0.41338550284752,0.3230768878071746,1.772263,0.4417351816834617,Unstable_Hexagonal,Ti,1,7,Unstable_Hexagonal
Alloy_Pb_Step_193_15,4.206999999999999,4.206999999999999,4.206999999999999,1.903,1.61,0.7034999999999999,1.4,0.8899999999999999,2.0155,3.44,0.14,0.9975,1.46,1.0120626822212309,0.5025,74.51171559999999,7.054631516578597,1.4245,0.5025,0.0,0.7184187230227154,1.7395894999999997,0.3602608163304102,Stable_Cubic,Pb,1,5,Stable_Cubic
Alloy_Pb_Step_193_35,4.243,4.243,4.243,1.8,1.6100000000000003,0.7214999999999999,1.4,0.89,2.0895,3.44,0.14,0.8475000000000001,1.46,1.0036541300495336,0.5153571428571428,76.48116039999998,7.24501164033358,1.3504999999999998,0.5153571428571428,0.0,0.7025408170646588,1.7351755,0.3452259699450202,Stable_Cubic,Pb,1,5,Stable_Cubic
Alloy_Pb_Step_193_55,4.279,4.279,4.279,1.853,1.61,0.7395,1.4,0.89,2.1635,3.44,0.14,0.6975,1.46,0.9952455778778364,0.5282142857142857,78.45060519999998,7.435391764088563,1.2765,0.5282142857142857,0.0,0.6866629111066022,1.7307614999999998,0.3301911235596302,Stable_Cubic,Pb,1,5,Stable_Cubic
Alloy_Pb_Step_193_75,4.315,4.315,4.315,1.779,1.61,0.7575,1.4,0.89,2.2375,3.44,0.14,0.5475000000000001,1.46,0.986837025706139,0.5410714285714285,80.42004999999997,7.625771887843546,1.2025,0.5410714285714285,0.0,0.6707850051485456,1.7263475,0.3151562771742402,Stable_Cubic,Pb,1,5,Stable_Cubic
Alloy_Pb_Step_193_95,4.351,4.351,4.351,1.778,1.61,0.7755000000000001,1.4,0.8899999999999999,2.3115,3.44,0.14,0.3975,1.46,0.9784284735344416,0.5539285714285714,82.38949479999998,7.816152011598529,1.1284999999999998,0.5539285714285714,0.0,0.654907099190489,1.7219335,0.3001214307888502,Stable_Cubic,Pb,1,5,Stable_Cubic
Alloy_Sn_Step_194_15,4.07205,4.07205,8.665450000000002,1.61,1.61,0.554,1.4,0.8899999999999999,2.0024999999999995,3.44,0.14,1.212,1.46,1.0901298202378795,0.3957142857142857,143.00127760604997,3.379996679816501,1.4375,0.3957142857142857,0.3698712393898863,0.397281314154699,1.6559279999999998,0.4909517829081808,Stable_Cubic,Sn,1,6,Unstable_Hexagonal
Alloy_Sn_Step_194_35,4.09745,4.09745,7.610050000000001,1.821,1.6100000000000003,0.586,1.4,0.89,1.9925,3.44,0.14,1.188,1.46,1.0732449440289678,0.4185714285714286,126.53853746344998,4.211020148980232,1.4475000000000002,0.4185714285714286,0.282842712474619,0.4756450408221245,1.676392,0.4628541754284801,Stable_Cubic,Sn,1,6,Unstable_Hexagonal
Alloy_Sn_Step_194_55,4.12285,4.12285,6.5546500000000005,1.755,1.61,0.618,1.4,0.89,1.9825,3.44,0.14,1.164,1.46,1.0563600678200558,0.4414285714285714,110.07579732085,5.042043618143964,1.4575,0.4414285714285714,0.1958141855593516,0.5540087674895502,1.696856,0.4347565679487793,Stable_Cubic,Sn,1,6,Unstable_Hexagonal
Alloy_Sn_Step_194_75,4.14825,4.14825,5.49925,1.649,1.61,0.6499999999999999,1.4,0.89,1.9725,3.44,0.14,1.14,1.46,1.0394751916111438,0.4642857142857142,93.61305717825,5.873067087307696,1.4674999999999998,0.4642857142857142,0.1087856586440842,0.6323724941569758,1.7173199999999995,0.4066589604690786,Stable_Cubic,Sn,1,6,Unstable_Hexagonal
Alloy_Sn_Step_194_95,4.173649999999999,4.173649999999999,4.44385,1.848,1.61,0.6819999999999999,1.4,0.8899999999999999,1.9625,3.44,0.14,1.116,1.46,1.0225903154022318,0.4871428571428571,77.15031703564999,6.704090556471426,1.4775,0.4871428571428571,0.0217571317288168,0.7107362208244014,1.7377839999999998,0.3785613529893779,Stable_Cubic,Sn,1,6,Unstable_Hexagonal
Alloy_Ge_Step_195_15,4.053,4.053,9.457,1.707,1.61,0.53,1.4,0.8899999999999999,1.6189999999999998,3.44,0.14,-0.2405,1.46,1.1027934773945636,0.3785714285714285,155.348332713,2.5959109741140667,1.821,0.3785714285714285,0.4351426345763369,0.3385085191541298,1.71878,0.5120249885179564,Unstable_Hexagonal,Ge,1,2,Unstable_Hexagonal
Alloy_Ge_Step_195_35,4.053,4.053,9.457,1.576,1.6100000000000003,0.53,1.4,0.89,1.711,3.44,0.14,0.1054999999999999,1.46,1.1027934773945636,0.3785714285714286,155.348332713,2.633750527956334,1.729,0.3785714285714286,0.4351426345763369,0.3385085191541298,1.70038,0.5120249885179564,Unstable_Hexagonal,Ge,1,2,Unstable_Hexagonal
Alloy_Ge_Step_195_55,4.053,4.053,9.457,1.683,1.61,0.53,1.4,0.89,1.803,3.44,0.14,0.4515,1.46,1.1027934773945636,0.3785714285714286,155.348332713,2.671590081798601,1.637,0.3785714285714286,0.4351426345763369,0.3385085191541298,1.6819800000000005,0.5120249885179564,Unstable_Hexagonal,Ge,1,2,Unstable_Hexagonal
Alloy_Ge_Step_195_75,4.053,4.053,9.457,1.859,1.61,0.53,1.4,0.89,1.895,3.44,0.14,0.7975,1.46,1.1027934773945636,0.3785714285714286,155.348332713,2.709429635640868,1.5450000000000002,0.3785714285714286,0.4351426345763369,0.3385085191541298,1.66358,0.5120249885179564,Unstable_Hexagonal,Ge,1,2,Unstable_Hexagonal
Alloy_Ge_Step_195_95,4.053,4.053,9.457,1.744,1.61,0.53,1.4,0.8899999999999999,1.987,3.44,0.14,1.1435,1.46,1.1027934773945636,0.3785714285714286,155.348332713,2.747269189483135,1.453,0.3785714285714286,0.4351426345763369,0.3385085191541298,1.64518,0.5120249885179564,Unstable_Hexagonal,Ge,1,2,Unstable_Hexagonal
Alloy_Mn_Step_196_15,4.14225,4.14225,9.66525,1.588,1.61,0.5724999999999999,1.4,0.8899999999999999,1.788,3.44,0.14,0.061,1.46,1.0791224052787711,0.4089285714285713,165.87914932575003,2.4139110160336514,1.6519999999999997,0.4089285714285713,0.4351426345763368,0.3182378453520328,1.7095024999999997,0.4738270405320913,Unstable_Hexagonal,Mn,1,4,Unstable_Hexagonal
Alloy_Mn_Step_196_35,4.121250000000001,4.121250000000001,9.61625,1.543,1.6100000000000003,0.5625,1.4,0.89,1.732,3.44,0.14,-0.0709999999999999,1.46,1.0846920693060165,0.4017857142857143,163.40131012275,2.450056967256878,1.708,0.4017857142857143,0.4351426345763368,0.3230074156584086,1.7149324999999995,0.4828147929993536,Unstable_Hexagonal,Mn,1,4,Unstable_Hexagonal
Alloy_Mn_Step_196_55,4.10025,4.10025,9.56725,1.678,1.61,0.5525,1.4,0.89,1.6760000000000002,3.44,0.14,-0.203,1.46,1.0902617333332616,0.3946428571428572,160.92347091975,2.4862029184801058,1.764,0.3946428571428572,0.4351426345763368,0.3277769859647844,1.7203624999999998,0.491802545466616,Unstable_Hexagonal,Mn,1,4,Unstable_Hexagonal
Alloy_Mn_Step_196_75,4.07925,4.07925,9.51825,1.7,1.61,0.5425,1.4,0.89,1.62,3.44,0.14,-0.335,1.46,1.095831397360507,0.3875,158.44563171675,2.5223488697033325,1.82,0.3875,0.4351426345763368,0.3325465562711601,1.7257924999999998,0.5007902979338784,Unstable_Hexagonal,Mn,1,4,Unstable_Hexagonal
Alloy_Mn_Step_196_95,4.05825,4.05825,9.46925,1.884,1.61,0.5325,1.4,0.8899999999999999,1.564,3.44,0.14,-0.4669999999999999,1.46,1.1014010613877523,0.3803571428571429,155.96779251375,2.55849482092656,1.876,0.3803571428571429,0.4351426345763369,0.3373161265775358,1.7312225,0.5097780504011408,Unstable_Hexagonal,Mn,1,4,Unstable_Hexagonal
Alloy_Fe_Step_197_15,4.0237,4.0237,4.8553,1.377,1.4655,0.597,1.4,0.941,1.5835,3.44,0.1145,0.092,1.46,1.0147196584809133,0.4264285714285715,79.56062930920001,4.402732429767434,1.8565,0.4264285714285715,0.0652713951864505,0.6832987275457072,1.6811624999999997,0.4159217985460057,Unstable_Hexagonal,Fe,1,1,Stable_Cubic
Alloy_Fe_Step_197_35,4.0553,4.0553,5.995699999999999,1.478,1.4994999999999998,0.593,1.4,0.929,1.6415000000000002,3.44,0.1205,0.108,1.46,1.0288903640756013,0.4235714285714286,100.3081350548,3.928395752790681,1.7984999999999998,0.4235714285714286,0.1522999221017179,0.596560360504894,1.6868724999999998,0.4279604874014501,Unstable_Hexagonal,Fe,1,1,Unstable_Hexagonal
Alloy_Fe_Step_197_55,4.0869,4.0869,7.1361,1.478,1.5335,0.589,1.4,0.917,1.6995,3.44,0.1265,0.124,1.46,1.043061069670289,0.4207142857142857,121.05564080040004,3.4540590758139267,1.7405,0.4207142857142857,0.2393284490169852,0.5098219934640807,1.6925825,0.4399991762568945,Unstable_Hexagonal,Fe,1,1,Unstable_Hexagonal
Alloy_Fe_Step_197_75,4.1185,4.1185,8.2765,1.653,1.5675,0.585,1.4,0.905,1.7575,3.44,0.1325,0.1399999999999999,1.46,1.0572317752649774,0.4178571428571428,141.80314654600002,2.979722398837173,1.6825,0.4178571428571428,0.3263569759322526,0.4230836264232676,1.6982924999999998,0.4520378651123389,Unstable_Hexagonal,Fe,1,1,Unstable_Hexagonal
Alloy_Fe_Step_197_95,4.1501,4.1501,9.416899999999998,1.738,1.6015,0.581,1.4,0.893,1.8155,3.44,0.1385,0.156,1.46,1.0714024808596652,0.415,162.55065229160004,2.505385721860419,1.6244999999999998,0.415,0.4133855028475199,0.3363452593824543,1.7040024999999996,0.4640765539677834,Unstable_Hexagonal,Fe,1,1,Unstable_Hexagonal
Alloy_Ti_Step_198_15,4.305999999999999,4.305999999999999,4.305999999999999,1.879,1.44,0.753,1.4,0.95,2.2115,3.44,0.11,0.318,1.46,0.9336209782387556,0.5378571428571429,80.04957759999996,6.551578124712925,1.2285,0.5378571428571429,0.0,0.6145454788379615,1.6308609999999994,0.2798050316148001,Stable_Cubic,Ti,1,7,Stable_Cubic
Alloy_Ti_Step_198_35,4.234,4.234,4.234,1.785,1.44,0.717,1.4,0.95,2.0535,3.44,0.11,0.262,1.46,0.9502023078966712,0.5121428571428571,76.27320639999998,6.129673845368707,1.3864999999999998,0.5121428571428571,0.0,0.6460294844822805,1.6416889999999995,0.3097080316829466,Stable_Cubic,Ti,1,7,Stable_Cubic
Alloy_Ti_Step_198_55,4.162,4.162,4.162,1.694,1.44,0.681,1.4,0.95,1.8955,3.44,0.11,0.206,1.46,0.966783637554587,0.4864285714285714,72.49683519999999,5.707769566024489,1.5444999999999998,0.4864285714285714,0.0,0.6775134901265996,1.6525169999999996,0.339611031751093,Stable_Cubic,Ti,1,7,Stable_Cubic
Alloy_Ti_Step_198_75,4.09,4.09,4.09,1.525,1.44,0.645,1.4,0.95,1.7375,3.44,0.11,0.15,1.46,0.9833649672125028,0.4607142857142857,68.72046399999999,5.285865286680272,1.7024999999999997,0.4607142857142857,0.0,0.7089974957709184,1.6633449999999996,0.3695140318192394,Stable_Cubic,Ti,1,7,Stable_Cubic
Alloy_Ti_Step_198_95,4.018,4.018,4.018,1.53,1.44,0.609,1.4,0.95,1.5795,3.44,0.11,0.094,1.46,0.9999462968704184,0.435,64.94409279999999,4.863961007336054,1.8605,0.435,0.0,0.7404815014152375,1.6741729999999997,0.3994170318873857,Stable_Cubic,Ti,1,7,Stable_Cubic
Alloy_Pb_Step_199_15,4.206999999999999,4.206999999999999,4.206999999999999,1.923,1.44,0.7034999999999999,1.4,0.95,2.0155,3.44,0.11,0.9975,1.46,0.9549029958499322,0.5025,74.51171559999999,5.944773857134325,1.4245,0.5025,0.0,0.651536679670957,1.6414994999999997,0.3198489180659019,Stable_Cubic,Pb,1,5,Stable_Cubic
Alloy_Pb_Step_199_35,4.243,4.243,4.243,1.925,1.44,0.7214999999999999,1.4,0.95,2.0895,3.44,0.11,0.8475000000000001,1.46,0.9469693452959056,0.5153571428571428,76.48116039999998,6.162005028213564,1.3504999999999998,0.5153571428571428,0.0,0.6372768667141958,1.6370854999999995,0.3051498271242051,Stable_Cubic,Pb,1,5,Stable_Cubic
Alloy_Pb_Step_199_55,4.279,4.279,4.279,1.945,1.44,0.7395,1.4,0.95,2.1635,3.44,0.11,0.6975,1.46,0.9390356947418788,0.5282142857142857,78.45060519999998,6.3792361992928015,1.2765,0.5282142857142857,0.0,0.6230170537574348,1.6326714999999996,0.2904507361825083,Stable_Cubic,Pb,1,5,Stable_Cubic
Alloy_Pb_Step_199_75,4.315,4.315,4.315,1.871,1.44,0.7575,1.4,0.95,2.2375,3.44,0.11,0.5475000000000001,1.46,0.931102044187852,0.5410714285714285,80.42004999999997,6.59646737037204,1.2025,0.5410714285714285,0.0,0.6087572408006737,1.6282574999999997,0.2757516452408114,Stable_Cubic,Pb,1,5,Stable_Cubic
Alloy_Pb_Step_199_95,4.351,4.351,4.351,1.87,1.44,0.7755000000000001,1.4,0.95,2.3115,3.44,0.11,0.3975,1.46,0.9231683936338254,0.5539285714285714,82.38949479999998,6.813698541451279,1.1284999999999998,0.5539285714285714,0.0,0.5944974278439127,1.6238434999999996,0.2610525542991145,Stable_Cubic,Pb,1,5,Stable_Cubic
Alloy_Sn_Step_200_15,4.07205,4.07205,8.665450000000002,1.523,1.44,0.554,1.4,0.95,2.0024999999999995,3.44,0.11,1.212,1.46,1.0285610264038465,0.3957142857142857,143.00127760604997,2.758934589751989,1.4375,0.3957142857142857,0.3698712393898863,0.359854981797244,1.5578379999999998,0.4474226456675194,Stable_Cubic,Sn,1,6,Unstable_Hexagonal
