formula,rA,rB,rX,chi_A,chi_B,chi_X,tolerance_factor,octahedral_factor,volume,density
NaTiCl3,1.16,0.8516666666666667,0.7799999999999999,0.93,1.54,3.16,0.8408545509446611,1.091880341880342,34.7523607037037,8.467930830885718
NaTiF3,1.16,0.8516666666666667,0.705,0.93,1.54,3.98,0.8472933558268643,1.2080378250591017,30.1770557037037,7.035416916345179
NaTiO3,1.16,0.8516666666666667,1.26,0.93,1.54,3.44,0.8104768081949699,0.6759259259259259,75.32967270370372,2.6200556296296753
NaTiS3,1.16,0.8516666666666667,0.88,0.93,1.54,2.58,0.8331370741914012,0.9678030303030303,41.54156737037037,6.677708392468714
NaTiSe3,1.16,0.8516666666666667,1.0133333333333334,0.93,1.54,2.55,0.824134500772942,0.8404605263157894,51.89511700000002,9.847186051596129
NaVI3,1.16,0.7775000000000001,1.2733333333333334,0.93,1.63,2.66,0.8391156640479746,0.6106020942408377,69.00508417129629,10.940830045207116
NaVBr3,1.16,0.7775000000000001,0.8825000000000001,0.93,1.63,2.96,0.8701709241492135,0.8810198300283286,36.59436800000001,14.232492702786447
NaVCl3,1.16,0.7775000000000001,0.7799999999999999,0.93,1.63,3.16,0.8808952438467877,0.996794871794872,30.225545875000005,9.905066217250042
NaVF3,1.16,0.7775000000000001,0.705,0.93,1.63,3.98,0.8896818373718847,1.1028368794326242,26.065982124999998,8.340894804430004
NaVO3,1.16,0.7775000000000001,1.26,0.93,1.63,3.44,0.839978826979981,0.6170634920634921,67.667921875,2.992161930360002
NaVS3,1.16,0.7775000000000001,0.88,0.93,1.63,2.58,0.8704167120008703,0.8835227272727274,36.42928087500001,7.754968337976469
NaVSe3,1.16,0.7775000000000001,1.0133333333333334,0.93,1.63,2.55,0.858265710902673,0.7672697368421053,45.946823837962974,11.233122898417989
NaCrI3,1.16,0.94,1.2733333333333334,0.93,1.66,2.66,0.7775089040745728,0.7382198952879581,86.74220562962964,8.723828707305678
NaCrBr3,1.16,0.94,0.8825000000000001,0.93,1.66,2.96,0.7925836675378297,1.065155807365439,48.427561125000004,10.79096920878633
NaCrCl3,1.16,0.94,0.7799999999999999,0.93,1.66,3.16,0.7976711292391698,1.2051282051282053,40.70758399999998,7.397571881883603
NaCrF3,1.16,0.94,0.705,0.93,1.66,3.98,0.8017953336801331,1.3333333333333333,35.611289,6.154364710364419
NaCrO3,1.16,0.94,1.26,0.93,1.66,3.44,0.7779349363507778,0.7460317460317459,85.18400000000003,2.397452868782408
NaCrS3,1.16,0.94,0.88,0.93,1.66,2.58,0.79270093414365,1.0681818181818181,48.228543999999985,5.8940026303569875
NaCrSe3,1.16,0.94,1.0133333333333334,0.93,1.66,2.55,0.786865619765292,0.9276315789473683,59.6237202962963,8.685764018475373
NaMnI3,1.16,0.8775,1.2733333333333334,0.93,1.55,2.66,0.8001021500279215,0.6891361256544501,79.59948583796297,9.568019998917697
NaMnBr3,1.16,0.8775,0.8825000000000001,0.93,1.55,2.96,0.8207293943680083,0.9943342776203965,43.614208,12.093894947052883
NaMnCl3,1.16,0.8775,0.7799999999999999,0.93,1.55,3.16,0.827749226118475,1.125,36.42928087499998,8.40045700112205
NaMnF3,1.16,0.8775,0.705,0.93,1.55,3.98,0.8334618160529662,1.2446808510638299,31.704517125000002,7.06682231504288
NaMnO3,1.16,0.8775,1.26,0.93,1.55,3.44,0.8006815719165901,0.6964285714285714,78.12829687500002,2.676494462734071
NaMnS3,1.16,0.8775,0.88,0.93,1.55,2.58,0.8208908677902947,0.9971590909090908,43.42861587499999,6.657925613400824
NaMnSe3,1.16,0.8775,1.0133333333333334,0.93,1.55,2.55,0.812874840339288,0.8659539473684209,54.081625504629635,9.666183076299728
NaFeI3,1.16,0.8525,1.2733333333333334,0.93,1.83,2.66,0.8095114265864622,0.6695026178010471,76.85597292129631,9.929163769676208
NaFeBr3,1.16,0.8525,0.8825000000000001,0.93,1.83,2.96,0.8325554663329652,0.9660056657223796,41.781923000000006,12.660300943139182
NaFeCl3,1.16,0.8525,0.7799999999999999,0.93,1.83,3.16,0.8404253245276398,1.092948717948718,34.80563462499999,8.835600335915172
NaFeF3,1.16,0.8525,0.705,0.93,1.83,3.98,0.8468400153475563,1.2092198581560285,30.225545875000005,7.462437881240234
NaFeO3,1.16,0.8525,1.26,0.93,1.83,3.44,0.8101570934777333,0.6765873015873016,75.41889062499997,2.792616301241658
NaFeS3,1.16,0.8525,0.88,0.93,1.83,2.58,0.8327363348579757,0.96875,41.601569624999996,6.986528778140148
NaFeSe3,1.16,0.8525,1.0133333333333334,0.93,1.83,2.55,0.8237664192629943,0.841282894736842,51.96471258796297,10.088941831754246
NaCoI3,1.16,0.7683333333333334,1.2733333333333334,0.93,1.88,2.66,0.8428831221314551,0.6034031413612566,68.08391203703707,11.283777725712426
NaCoBr3,1.16,0.7683333333333334,0.8825000000000001,0.93,1.88,2.96,0.8750027667366146,0.8706326723323891,35.991477504629636,14.839621613308273
NaCoCl3,1.16,0.7683333333333334,0.7799999999999999,0.93,1.88,3.16,0.8861104471203693,0.9850427350427353,29.695003296296296,10.52893856162388
NaCoF3,1.16,0.7683333333333334,0.705,0.93,1.88,3.98,0.8952171881700128,1.0898345153664304,25.5854482962963,9.016236266678574
NaCoO3,1.16,0.7683333333333334,1.26,0.93,1.88,3.44,0.8437749515061848,0.6097883597883599,66.7587152962963,3.231701070533296
NaCoS3,1.16,0.7683333333333334,0.88,0.93,1.88,2.58,0.875257249833029,0.8731060606060607,35.82820996296297,8.25547109431795
NaCoSe3,1.16,0.7683333333333334,1.0133333333333334,0.93,1.88,2.55,0.8626814839709281,0.7582236842105263,45.24487070370371,11.70071088013921
NaNiI3,1.16,0.74,1.2733333333333334,0.93,1.91,2.66,0.8547448879230402,0.581151832460733,65.28855229629633,11.76079886662523
NaNiBr3,1.16,0.74,0.8825000000000001,0.93,1.91,2.96,0.8902827328737717,0.838526912181303,34.169931125000005,15.619045506624545
NaNiCl3,1.16,0.74,0.7799999999999999,0.93,1.91,3.16,0.9026278567706394,0.9487179487179488,28.094464000000002,11.114597773458975
NaNiF3,1.16,0.74,0.705,0.93,1.91,3.98,0.9127704663694248,1.049645390070922,24.137568999999992,9.540573392262383
NaNiO3,1.16,0.74,1.26,0.93,1.91,3.44,0.8557284299858557,0.5873015873015873,64.0,3.364781459647958
NaNiS3,1.16,0.74,0.88,0.93,1.91,2.58,0.8905652470008906,0.8409090909090909,34.012224,8.684540988480972
NaNiSe3,1.16,0.74,1.0133333333333334,0.93,1.91,2.55,0.8766221543392796,0.7302631578947367,43.12046696296297,12.2679319102617
NaCuI3,1.16,0.82,1.2733333333333334,0.93,1.9,2.66,0.8220794781934974,0.643979057591623,73.38463762962962,10.573107357859941
NaCuBr3,1.16,0.82,0.8825000000000001,0.93,1.9,2.96,0.8484485956462228,0.9291784702549574,39.477655125000005,13.723201839370645
NaCuCl3,1.16,0.82,0.7799999999999999,0.93,1.9,3.16,0.8574964639321077,1.0512820512820513,32.767999999999994,9.77529257955206
NaCuF3,1.16,0.82,0.705,0.93,1.9,3.98,0.864887425510701,1.1631205673758864,28.372624999999996,8.400504668888969
NaCuO3,1.16,0.82,1.26,0.93,1.9,3.44,0.8228157980633228,0.6507936507936507,71.991296,3.103210333139549
NaCuS3,1.16,0.82,0.88,0.93,1.9,2.58,0.8486562942008486,0.9318181818181818,39.303999999999995,7.720300062671353
NaCuSe3,1.16,0.82,1.0133333333333334,0.93,1.9,2.55,0.8383695512408383,0.8092105263157894,49.296296296296305,10.894471049876971
NaZnI3,1.16,0.88,1.2733333333333334,0.93,1.65,2.66,0.7991732388630284,0.6910994764397905,79.87737362962963,9.752415149253933
NaZnBr3,1.16,0.88,0.8825000000000001,0.93,1.65,2.96,0.8195652391986918,0.9971671388101983,43.800328125000014,12.439484116717084
NaZnCl3,1.16,0.88,0.7799999999999999,0.93,1.65,3.16,0.826502615838176,1.1282051282051284,36.594367999999996,8.837710869586711
NaZnF3,1.16,0.88,0.705,0.93,1.65,3.98,0.8321472075102958,1.24822695035461,31.855013,7.579278821001582
NaZnO3,1.16,0.88,1.26,0.93,1.65,3.44,0.7997461962484633,0.6984126984126984,78.402752,2.888901020155543
NaZnS3,1.16,0.88,0.88,0.93,1.65,2.58,0.8197248296258198,1.0,43.614208,7.028267720824577
NaZnSe3,1.16,0.88,1.0133333333333334,0.93,1.65,2.55,0.8118015020817976,0.8684210526315789,54.296424296296316,9.948182342745849
NaGaI3,1.16,0.76,1.2733333333333334,0.93,1.81,2.66,0.8463375611565842,0.5968586387434555,67.25362962962961,11.68949610566354
NaGaBr3,1.16,0.76,0.8825000000000001,0.93,1.81,2.96,0.8794421516515644,0.8611898016997167,35.449174125000006,15.572075587727415
NaGaCl3,1.16,0.76,0.7799999999999999,0.93,1.81,3.16,0.8909054170723195,0.9743589743589745,29.218112,11.3140156632411
NaGaF3,1.16,0.76,0.705,0.93,1.81,3.98,0.9003094361118219,1.0780141843971631,25.15375699999999,9.88328536181322
NaGaO3,1.16,0.76,1.26,0.93,1.81,3.44,0.8472558712731245,0.6031746031746031,65.93926400000001,3.5435870684707487
NaGaS3,1.16,0.76,0.88,0.93,1.81,2.58,0.8797046952081967,0.8636363636363636,35.287552000000005,8.889708847890772
NaGaSe3,1.16,0.76,1.0133333333333334,0.93,1.81,2.55,0.8667354383128969,0.75,44.6129682962963,12.26805754781319
NaGeI3,1.16,0.77,1.2733333333333334,0.93,2.01,2.66,0.842195615506552,0.6047120418848168,68.2507842962963,11.589682894961172
NaGeBr3,1.16,0.77,0.8825000000000001,0.93,2.01,2.96,0.8741202626854431,0.8725212464589235,36.100597625000006,15.425260558305986
NaGeCl3,1.16,0.77,0.7799999999999999,0.93,2.01,3.16,0.885157640187982,0.9871794871794873,29.79099999999999,11.259040733695054
NaGeF3,1.16,0.77,0.705,0.93,2.01,3.98,0.8942056433246228,1.0921985815602837,25.672375000000006,9.872310763296465
NaGeO3,1.16,0.77,1.26,0.93,2.01,3.44,0.8430821970303997,0.6111111111111112,66.92341600000003,3.5638561679824448
NaGeS3,1.16,0.77,0.88,0.93,2.01,2.58,0.8743731516008744,0.875,35.937,8.863844197177897
NaGeSe3,1.16,0.77,1.0133333333333334,0.93,2.01,2.55,0.8618752395933852,0.7598684210526315,45.37196296296297,12.169593997236364
NaAsI3,1.16,0.6599999999999999,1.2733333333333334,0.93,2.18,2.66,0.8901136419060626,0.5183246073298429,57.81096296296296,13.748148812694646
NaAsBr3,1.16,0.6599999999999999,0.8825000000000001,0.93,2.18,2.96,0.9364562295544211,0.7478753541076486,29.360639125,19.095289335589733
NaAsCl3,1.16,0.6599999999999999,0.7799999999999999,0.93,2.18,3.16,0.9527738488134528,0.8461538461538461,23.887871999999998,14.199961260301167
NaAsF3,1.16,0.6599999999999999,0.705,0.93,2.18,3.98,0.9662661713581092,0.9361702127659574,20.346416999999988,12.642738941475887
NaAsO3,1.16,0.6599999999999999,1.26,0.93,2.18,3.44,0.8913837812352664,0.5238095238095237,56.62310399999999,4.279069607126782
NaAsS3,1.16,0.6599999999999999,0.88,0.93,2.18,2.58,0.9368283767152227,0.7499999999999999,29.218112,11.031812849766125
NaAsSe3,1.16,0.6599999999999999,1.0133333333333334,0.93,2.18,2.55,0.9185323768574923,0.6513157894736841,37.48326162962963,14.831877441822337
NaRbI3,1.16,1.66,1.2733333333333334,0.93,0.82,2.66,0.5866658094380868,1.3036649214659684,201.9176296296297,4.022959806727441
NaRbBr3,1.16,1.66,0.8825000000000001,0.93,0.82,2.96,0.5681351953147274,1.8810198300283283,131.483989125,4.397209800729002
NaRbCl3,1.16,1.66,0.7799999999999999,0.93,0.82,3.16,0.5622927632341689,2.128205128205128,116.214272,3.069499445306661
NaRbF3,1.16,1.66,0.705,0.93,0.82,3.98,0.55769696570986,2.354609929078014,105.82381699999996,2.5962702231303134
NaRbO3,1.16,1.66,1.26,0.93,0.82,3.44,0.5861153630040108,1.3174603174603174,199.17670399999997,1.3044045042399306
NaRbS3,1.16,1.66,0.88,0.93,0.82,2.58,0.5679983071423003,1.8863636363636362,131.09651200000002,2.5923003188459375
NaRbSe3,1.16,1.66,1.0133333333333334,0.93,0.82,2.55,0.5749417121975824,1.6381578947368418,152.8443282962963,3.7519215495417826
NaSrI3,1.16,1.32,1.2733333333333334,0.93,0.95,2.66,0.6635808641459078,1.0366492146596857,139.52917096296304,5.847382295433808
NaSrBr3,1.16,1.32,0.8825000000000001,0.93,0.95,2.96,0.6558382447617228,1.4957507082152974,85.47473012500001,6.805948149638626
NaSrCl3,1.16,1.32,0.7799999999999999,0.93,0.95,3.16,0.6533306391863677,1.6923076923076925,74.08800000000001,4.863048525488964
NaSrF3,1.16,1.32,0.705,0.93,0.95,3.98,0.651334974767318,1.8723404255319152,66.43012499999999,4.189682326968382
NaSrO3,1.16,1.32,1.26,0.93,0.95,3.44,0.6633553720820586,1.0476190476190477,137.38809600000002,1.917057541527997
NaSrS3,1.16,1.32,0.88,0.93,0.95,2.58,0.6557798637006558,1.5,85.18400000000003,4.031454563919273
NaSrSe3,1.16,1.32,1.0133333333333334,0.93,0.95,2.55,0.6587189331178016,1.3026315789473684,101.62962962962965,5.6778109580711345
NaYI3,1.16,1.04,1.2733333333333334,0.93,1.22,2.66,0.7438990090857585,0.8167539267015707,99.03863229629631,8.259561335686918
NaYBr3,1.16,1.04,0.8825000000000001,0.93,1.22,2.96,0.7513569488102443,1.178470254957507,56.84457612500001,10.271372841616389
NaYCl3,1.16,1.04,0.7799999999999999,0.93,1.22,3.16,0.7538430452150396,1.3333333333333335,48.228543999999985,7.514819299227495
NaYF3,1.16,1.04,0.705,0.93,1.22,3.98,0.7558471770222457,1.4751773049645391,42.50854900000001,6.597646387770521
NaYO3,1.16,1.04,1.26,0.93,1.22,3.44,0.7441116782485703,0.8253968253968255,97.33599999999998,2.7278308089647028
NaYS3,1.16,1.04,0.88,0.93,1.22,2.58,0.7514144271570015,1.1818181818181819,56.62310399999999,6.102644596123082
NaYSe3,1.16,1.04,1.0133333333333334,0.93,1.22,2.55,0.7485442421793198,1.026315789473684,69.257746962963,8.362516891488838
NaZrI3,1.16,0.86,1.2733333333333334,0.93,1.33,2.66,0.8066654879773693,0.675392670157068,77.6722962962963,10.581187448530093
NaZrBr3,1.16,0.86,0.8825000000000001,0.93,1.33,2.96,0.828972013823641,0.9745042492917846,42.32610912500001,13.885549987193594
NaZrCl3,1.16,0.86,0.7799999999999999,0.93,1.33,3.16,0.8365819160313245,1.1025641025641026,35.28755199999999,10.37981500785094
NaZrF3,1.16,0.86,0.705,0.93,1.33,3.98,0.8427816766158587,1.2198581560283688,30.664296999999998,9.271559148226824
NaZrO3,1.16,0.86,1.26,0.93,1.33,3.44,0.8072909716847696,0.6825396825396826,76.225024,3.53382123220409
NaZrS3,1.16,0.86,0.88,0.93,1.33,2.58,0.8291469541042775,0.9772727272727273,42.144192,8.290588374701626
NaZrSe3,1.16,0.86,1.0133333333333334,0.93,1.33,2.55,0.8204684220328489,0.8486842105263157,52.59387496296298,11.085293636756793
NaNbI3,1.16,0.82,1.2733333333333334,0.93,1.6,2.66,0.8220794781934974,0.643979057591623,73.38463762962962,11.237486159521863
NaNbBr3,1.16,0.82,0.8825000000000001,0.93,1.6,2.96,0.8484485956462228,0.9291784702549574,39.477655125000005,14.95820927470063
NaNbCl3,1.16,0.82,0.7799999999999999,0.93,1.6,3.16,0.8574964639321077,1.0512820512820513,32.767999999999994,11.263183131577447
NaNbF3,1.16,0.82,0.705,0.93,1.6,3.98,0.864887425510701,1.1631205673758864,28.372624999999996,10.118893348426651
NaNbO3,1.16,0.82,1.26,0.93,1.6,3.44,0.8228157980633228,0.6507936507936507,71.991296,3.7804477259594784
NaNbS3,1.16,0.82,0.88,0.93,1.6,2.58,0.8486562942008486,0.9318181818181818,39.303999999999995,8.960764076735261
NaNbSe3,1.16,0.82,1.0133333333333334,0.93,1.6,2.55,0.8383695512408383,0.8092105263157894,49.296296296296305,11.883494592654381
NaMoI3,1.16,0.775,1.2733333333333334,0.93,2.16,2.66,0.8401398084711413,0.6086387434554974,68.75303662962963,12.067778423020183
NaMoBr3,1.16,0.775,0.8825000000000001,0.93,2.16,2.96,0.8714833991479302,0.8781869688385269,36.42928087500001,16.34818407064914
NaMoCl3,1.16,0.775,0.7799999999999999,0.93,2.16,3.16,0.8823114741423616,0.9935897435897437,30.080230999999998,12.43705698693605
NaMoF3,1.16,0.775,0.705,0.93,2.16,3.98,0.8911846783133911,1.0992907801418441,25.934336,11.26449231866103
NaMoO3,1.16,0.775,1.26,0.93,2.16,3.44,0.841010742000841,0.6150793650793651,67.41914300000002,4.111545789357575
NaMoS3,1.16,0.775,0.88,0.93,2.16,2.58,0.8717315408709624,0.8806818181818182,36.264691,9.850668065630927
NaMoSe3,1.16,0.775,1.0133333333333334,0.93,2.16,2.55,0.8594655231732732,0.7648026315789473,45.75466729629631,12.913433047614427
NaTcI3,1.16,0.7416666666666667,1.2733333333333334,0.93,1.9,2.66,0.8540379029040799,0.5824607329842931,65.45082700000002,12.728902606398417
NaTcBr3,1.16,0.7416666666666667,0.8825000000000001,0.93,1.9,2.96,0.8893691538764666,0.8404154863078376,34.27533957870371,17.475344871947232
NaTcCl3,1.16,0.7416666666666667,0.7799999999999999,0.93,1.9,3.16,0.9016392172780102,0.950854700854701,28.18698137037036,13.393783910437627
NaTcF3,1.16,0.7416666666666667,0.705,0.93,1.9,3.98,0.9117188874911188,1.0520094562647755,24.221186370370376,12.202454271942674
NaTcO3,1.16,0.7416666666666667,1.26,0.93,1.9,3.44,0.8550159167219207,0.5886243386243386,64.16013337037039,4.373707927614892
NaTcS3,1.16,0.7416666666666667,0.88,0.93,1.9,2.58,0.8896499692547437,0.8428030303030304,34.117308037037034,10.570946089510583
NaTcSe3,1.16,0.7416666666666667,1.0133333333333334,0.93,1.9,2.55,0.8757896546675424,0.731907894736842,43.24355100000001,13.742410358059335
NaRuI3,1.16,0.6609999999999999,1.2733333333333334,0.93,2.2,2.66,0.8896534763148652,0.519109947643979,57.90071603762964,14.476767022042727
NaRuBr3,1.16,0.6609999999999999,0.8825000000000001,0.93,2.2,2.96,0.9358495199790702,0.7490084985835692,29.41777950299999,20.534226717360923
NaRuCl3,1.16,0.6609999999999999,0.7799999999999999,0.93,2.2,3.16,0.9521126594666011,0.8474358974358974,23.93767296799999,15.984357049607802
NaRuF3,1.16,0.6609999999999999,0.705,0.93,2.2,3.98,0.9655588022721954,0.9375886524822694,20.391167167999996,14.744418047018522
NaRuO3,1.16,0.6609999999999999,1.26,0.93,2.2,3.44,0.8909197605266589,0.5246031746031745,56.71162368799998,5.038044045885066
NaRuS3,1.16,0.6609999999999999,0.88,0.93,2.2,2.58,0.9362204413636878,0.7511363636363635,29.275067367999995,12.493573233362532
NaRuSe3,1.16,0.6609999999999999,1.0133333333333334,0.93,2.2,2.55,0.917983780972449,0.6523026315789472,37.55050286429629,15.961666330880034
NaRhI3,1.16,0.745,1.2733333333333334,0.93,2.28,2.66,0.8526274356821079,0.5850785340314135,65.77618262962964,12.78978398494084
NaRhBr3,1.16,0.745,0.8825000000000001,0.93,2.28,2.96,0.8875476092704729,0.8441926345609064,34.48680637499999,17.604394501916207
NaRhCl3,1.16,0.745,0.7799999999999999,0.93,2.28,3.16,0.8996684211746703,0.9551282051282052,28.372624999999996,13.593254144021595
NaRhF3,1.16,0.745,0.705,0.93,2.28,3.98,0.9096229820026337,1.0567375886524824,24.389,12.452494316798335
NaRhO3,1.16,0.745,1.26,0.93,2.28,3.44,0.8535944438761655,0.5912698412698413,64.48120099999998,4.478261016797232
NaRhS3,1.16,0.745,0.88,0.93,2.28,2.58,0.887825046240888,0.8465909090909091,34.328125,10.743324570581516
NaRhSe3,1.16,0.745,1.0133333333333334,0.93,2.28,2.55,0.8741293899193576,0.7351973684210525,43.4904212962963,13.851707342019212
NaPdI3,1.16,0.84625,1.2733333333333334,0.93,2.2,2.66,0.8118984270580167,0.6645942408376962,76.18008883275463,11.119693887596188
NaPdBr3,1.16,0.84625,0.8825000000000001,0.93,2.2,2.96,0.8355654282502933,0.9589235127478752,41.332013859375,14.83004064561936
NaPdCl3,1.16,0.84625,0.7799999999999999,0.93,2.2,3.16,0.8436552450677155,1.0849358974358976,34.40740470312498,11.37872521043697
NaPdF3,1.16,0.84625,0.705,0.93,2.2,3.98,0.8502519412756285,1.200354609929078,29.863133140625003,10.365288310436519
NaPdO3,1.16,0.84625,1.26,0.93,2.2,3.44,0.8125611204613467,0.6716269841269841,74.75147070312502,3.941056235370977
NaPdS3,1.16,0.84625,0.88,0.93,2.2,2.58,0.835751310726397,0.9616477272727272,41.15295845312499,9.10345947945282
NaPdSe3,1.16,0.84625,1.0133333333333334,0.93,2.2,2.55,0.8265350718036497,0.8351151315789472,51.4442597494213,11.82352884273728
NaAgI3,1.16,1.0866666666666667,1.2733333333333334,0.93,1.93,2.66,0.729189141674458,0.8534031413612565,105.15404800000005,8.078663001518768
NaAgBr3,1.16,1.0866666666666667,0.8825000000000001,0.93,1.93,2.96,0.7335507748223586,1.231350330500472,61.08539882870371,10.07377059308144
NaAgCl3,1.16,1.0866666666666667,0.7799999999999999,0.93,1.93,3.16,0.7349969690846636,1.3931623931623933,52.034370370370375,7.570328023664809
NaAgF3,1.16,1.0866666666666667,0.705,0.93,1.93,3.98,0.7361599947370153,1.541371158392435,46.01099537037036,6.779788857683032
NaAgO3,1.16,1.0866666666666667,1.26,0.93,1.93,3.44,0.7293140028288543,0.8624338624338624,103.38182637037038,2.8728898398552305
NaAgS3,1.16,1.0866666666666667,0.88,0.93,1.93,2.58,0.7335842543092082,1.2348484848484849,60.85303703703705,6.195896819341387
NaAgSe3,1.16,1.0866666666666667,1.0133333333333334,0.93,1.93,2.55,0.7319099256864462,1.0723684210526314,74.08800000000001,8.24232720316332
NaCdI3,1.16,1.09,1.2733333333333334,0.93,1.69,2.66,0.7281606661572868,0.856020942408377,105.60024562962963,8.115963984039533
NaCdBr3,1.16,1.09,0.8825000000000001,0.93,1.69,2.96,0.7323111452916068,1.2351274787535411,61.39613362500001,10.14565463340314
NaCdCl3,1.16,1.09,0.7799999999999999,0.93,1.69,3.16,0.7336868140595572,1.3974358974358978,52.31362400000001,7.674118034851524
NaCdF3,1.16,1.09,0.705,0.93,1.69,3.98,0.7347929381079771,1.546099290780142,46.26827899999999,6.905130552645271
NaCdO3,1.16,1.09,1.26,0.93,1.69,3.44,0.7282795148815794,0.8650793650793651,103.82300000000001,2.9333410882308115
