formula,rA,rB,rX,chi_A,chi_B,chi_X,EA_A,EA_B,EA_X,tolerance_factor,octahedral_factor,a,b,c,volume,density
NaSnO3,1.16,0.83,1.26,0.93,1.96,3.44,0.54792625,1.1120702,1.461112979,0.8187552203212656,0.6587301587301587,4.18,4.18,4.18,73.03463199999999,4.313135333884521
NaSnS3,1.16,0.83,0.88,0.93,1.96,2.58,0.54792625,1.1120702,2.07710426,0.843565984573425,0.9431818181818181,3.42,3.42,3.42,40.001687999999994,9.875653044851008
NaGeI3,1.16,0.77,1.2733333333333334,0.93,2.01,2.66,0.54792625,1.232676413,3.059046537,0.8420684343657091,0.6047120418848168,4.086666666666667,4.086666666666667,4.086666666666667,68.2507842962963,11.589682894961172
NaGeBr3,1.16,0.77,0.8825000000000001,0.93,2.01,2.96,0.54792625,1.232676413,3.3635883,0.8739882605588642,0.8725212464589235,3.305,3.305,3.305,36.100597625000006,15.425260558305986
NaGeCl3,1.16,0.77,0.7799999999999999,0.93,2.01,3.16,0.54792625,1.232676413,3.61272528,0.8850239712915497,0.9871794871794873,3.0999999999999996,3.0999999999999996,3.0999999999999996,29.79099999999999,11.259040733695054
NaGeF3,1.16,0.77,0.705,0.93,2.01,3.98,0.54792625,1.232676413,3.401189824,0.8940706080765497,1.0921985815602837,2.95,2.95,2.95,25.672375000000006,9.872310763296465
NaGeO3,1.16,0.77,1.26,0.93,2.01,3.44,0.54792625,1.232676413,1.461112979,0.8429548820056378,0.6111111111111112,4.0600000000000005,4.0600000000000005,4.0600000000000005,66.92341600000003,3.5638561679824448
NaGeS3,1.16,0.77,0.88,0.93,2.01,2.58,0.54792625,1.232676413,2.07710426,0.8742411112851861,0.875,3.3,3.3,3.3,35.937,8.863844197177897
NaTiI3,1.16,0.8516666666666667,1.2733333333333334,0.93,1.54,2.66,0.54792625,0.075545,3.059046537,0.8097065886528308,0.668848167539267,4.25,4.25,4.25,76.765625,9.768271299529111
NaTiBr3,1.16,0.8516666666666667,0.8825000000000001,0.93,1.54,2.96,0.54792625,0.075545,3.3635883,0.8328297552562361,0.9650613786591123,3.4683333333333337,3.4683333333333337,3.4683333333333337,41.721747412037054,12.361026582478223
NaTiCl3,1.16,0.8516666666666667,0.7799999999999999,0.93,1.54,3.16,0.54792625,0.075545,3.61272528,0.8407275723198583,1.091880341880342,3.263333333333333,3.263333333333333,3.263333333333333,34.7523607037037,8.467930830885718
NaTiF3,1.16,0.8516666666666667,0.705,0.93,1.54,3.98,0.54792625,0.075545,3.401189824,0.8471654048691075,1.2080378250591017,3.1133333333333333,3.1133333333333333,3.1133333333333333,30.1770557037037,7.035416916345179
NaTiO3,1.16,0.8516666666666667,1.26,0.93,1.54,3.44,0.54792625,0.075545,1.461112979,0.810354416955696,0.6759259259259259,4.223333333333334,4.223333333333334,4.223333333333334,75.32967270370372,2.6200556296296753
NaTiS3,1.16,0.8516666666666667,0.88,0.93,1.54,2.58,0.54792625,0.075545,2.07710426,0.8330112609935844,0.9678030303030303,3.4633333333333334,3.4633333333333334,3.4633333333333334,41.54156737037037,6.677708392468714
NaZnI3,1.16,0.88,1.2733333333333334,0.93,1.65,2.66,0.54792625,-0.62,3.059046537,0.7990525545916095,0.6910994764397905,4.306666666666667,4.306666666666667,4.306666666666667,79.87737362962963,9.752415149253933
NaZnBr3,1.16,0.88,0.8825000000000001,0.93,1.65,2.96,0.54792625,-0.62,3.3635883,0.8194414755027081,0.9971671388101983,3.5250000000000004,3.5250000000000004,3.5250000000000004,43.800328125000014,12.439484116717084
NaZnCl3,1.16,0.88,0.7799999999999999,0.93,1.65,3.16,0.54792625,-0.62,3.61272528,0.8263778045192182,1.1282051282051284,3.32,3.32,3.32,36.594367999999996,8.837710869586711
NaZnF3,1.16,0.88,0.705,0.93,1.65,3.98,0.54792625,-0.62,3.401189824,0.8320215437936347,1.24822695035461,3.17,3.17,3.17,31.855013,7.579278821001582
NaZnO3,1.16,0.88,1.26,0.93,1.65,3.44,0.54792625,-0.62,1.461112979,0.7996254254539461,0.6984126984126984,4.28,4.28,4.28,78.402752,2.888901020155543
NaZnS3,1.16,0.88,0.88,0.93,1.65,2.58,0.54792625,-0.62,2.07710426,0.8196010418298619,1.0,3.52,3.52,3.52,43.614208,7.028267720824577
NaMnI3,1.16,0.8775,1.2733333333333334,0.93,1.55,2.66,0.54792625,-0.52,3.059046537,0.799981325480325,0.6891361256544501,4.301666666666667,4.301666666666667,4.301666666666667,79.59948583796297,9.568019998917697
NaMnBr3,1.16,0.8775,0.8825000000000001,0.93,1.55,2.96,0.54792625,-0.52,3.3635883,0.8206054548713201,0.9943342776203965,3.52,3.52,3.52,43.614208,12.093894947052883
NaMnCl3,1.16,0.8775,0.7799999999999999,0.93,1.55,3.16,0.54792625,-0.52,3.61272528,0.8276242265471506,1.125,3.3149999999999995,3.3149999999999995,3.3149999999999995,36.42928087499998,8.40045700112205
NaMnF3,1.16,0.8775,0.705,0.93,1.55,3.98,0.54792625,-0.52,3.401189824,0.8333359538154255,1.2446808510638299,3.165,3.165,3.165,31.704517125000002,7.06682231504288
NaMnO3,1.16,0.8775,1.26,0.93,1.55,3.44,0.54792625,-0.52,1.461112979,0.8005606598696818,0.6964285714285714,4.275,4.275,4.275,78.12829687500002,2.676494462734071
NaMnS3,1.16,0.8775,0.88,0.93,1.55,2.58,0.54792625,-0.52,2.07710426,0.8207669039092784,0.9971590909090908,3.5149999999999997,3.5149999999999997,3.5149999999999997,43.42861587499999,6.657925613400824
NaFeI3,1.16,0.8525,1.2733333333333334,0.93,1.83,2.66,0.54792625,0.15323635,3.059046537,0.8093891811308188,0.6695026178010471,4.251666666666667,4.251666666666667,4.251666666666667,76.85597292129631,9.929163769676208
NaFeBr3,1.16,0.8525,0.8825000000000001,0.93,1.83,2.96,0.54792625,0.15323635,3.3635883,0.8324297409645667,0.9660056657223796,3.47,3.47,3.47,41.781923000000006,12.660300943139182
NaFeCl3,1.16,0.8525,0.7799999999999999,0.93,1.83,3.16,0.54792625,0.15323635,3.61272528,0.8402984107209202,1.092948717948718,3.2649999999999997,3.2649999999999997,3.2649999999999997,34.80563462499999,8.835600335915172
NaFeF3,1.16,0.8525,0.705,0.93,1.83,3.98,0.54792625,0.15323635,3.401189824,0.846712132849381,1.2092198581560285,3.115,3.115,3.115,30.225545875000005,7.462437881240234
NaFeO3,1.16,0.8525,1.26,0.93,1.83,3.44,0.54792625,0.15323635,1.461112979,0.8100347505190272,0.6765873015873016,4.225,4.225,4.225,75.41889062499997,2.792616301241658
NaFeS3,1.16,0.8525,0.88,0.93,1.83,2.58,0.54792625,0.15323635,2.07710426,0.8326105821763676,0.96875,3.465,3.465,3.465,41.601569624999996,6.986528778140148
NaCoI3,1.16,0.7683333333333334,1.2733333333333334,0.93,1.88,2.66,0.54792625,0.66225547,3.059046537,0.8427558371692728,0.6034031413612566,4.083333333333334,4.083333333333334,4.083333333333334,68.08391203703707,11.283777725712426
NaCoBr3,1.16,0.7683333333333334,0.8825000000000001,0.93,1.88,2.96,0.54792625,0.66225547,3.3635883,0.8748706313418616,0.8706326723323891,3.3016666666666667,3.3016666666666667,3.3016666666666667,35.991477504629636,14.839621613308273
NaCoCl3,1.16,0.7683333333333334,0.7799999999999999,0.93,1.88,3.16,0.54792625,0.66225547,3.61272528,0.8859766343392262,0.9850427350427353,3.0966666666666667,3.0966666666666667,3.0966666666666667,29.695003296296296,10.52893856162388
NaCoF3,1.16,0.7683333333333334,0.705,0.93,1.88,3.98,0.54792625,0.66225547,3.401189824,0.895082000167134,1.0898345153664304,2.9466666666666668,2.9466666666666668,2.9466666666666668,25.5854482962963,9.016236266678574
NaCoO3,1.16,0.7683333333333334,1.26,0.93,1.88,3.44,0.54792625,0.66225547,1.461112979,0.8436475318675982,0.6097883597883599,4.056666666666667,4.056666666666667,4.056666666666667,66.7587152962963,3.231701070533296
NaCoS3,1.16,0.7683333333333334,0.88,0.93,1.88,2.58,0.54792625,0.66225547,2.07710426,0.8751250760084267,0.8731060606060607,3.296666666666667,3.296666666666667,3.296666666666667,35.82820996296297,8.25547109431795
NaNiI3,1.16,0.74,1.2733333333333334,0.93,1.91,2.66,0.54792625,1.1571612,3.059046537,0.8546158116989729,0.581151832460733,4.026666666666667,4.026666666666667,4.026666666666667,65.28855229629633,11.76079886662523
NaNiBr3,1.16,0.74,0.8825000000000001,0.93,1.91,2.96,0.54792625,1.1571612,3.3635883,0.8901482900299064,0.838526912181303,3.245,3.245,3.245,34.169931125000005,15.619045506624545
NaNiCl3,1.16,0.74,0.7799999999999999,0.93,1.91,3.16,0.54792625,1.1571612,3.61272528,0.9024915496723039,0.9487179487179488,3.04,3.04,3.04,28.094464000000002,11.114597773458975
NaNiF3,1.16,0.74,0.705,0.93,1.91,3.98,0.54792625,1.1571612,3.401189824,0.9126326276213919,1.049645390070922,2.8899999999999997,2.8899999999999997,2.8899999999999997,24.137568999999992,9.540573392262383
NaNiO3,1.16,0.74,1.26,0.93,1.91,3.44,0.54792625,1.1571612,1.461112979,0.8555992052357224,0.5873015873015873,4.0,4.0,4.0,64.0,3.364781459647958
NaNiS3,1.16,0.74,0.88,0.93,1.91,2.58,0.54792625,1.1571612,2.07710426,0.8904307614941709,0.8409090909090909,3.24,3.24,3.24,34.012224,8.684540988480972
NaCuI3,1.16,0.82,1.2733333333333334,0.93,1.9,2.66,0.54792625,1.235784,3.059046537,0.8219553348187575,0.643979057591623,4.1866666666666665,4.1866666666666665,4.1866666666666665,73.38463762962962,10.573107357859941
NaCuBr3,1.16,0.82,0.8825000000000001,0.93,1.9,2.96,0.54792625,1.235784,3.3635883,0.8483204702340811,0.9291784702549574,3.4050000000000002,3.4050000000000002,3.4050000000000002,39.477655125000005,13.723201839370645
NaCuCl3,1.16,0.82,0.7799999999999999,0.93,1.9,3.16,0.54792625,1.235784,3.61272528,0.8573669721886888,1.0512820512820513,3.1999999999999997,3.1999999999999997,3.1999999999999997,32.767999999999994,9.77529257955206
NaCuF3,1.16,0.82,0.705,0.93,1.9,3.98,0.54792625,1.235784,3.401189824,0.8647568176478104,1.1631205673758864,3.05,3.05,3.05,28.372624999999996,8.400504668888969
NaCuO3,1.16,0.82,1.26,0.93,1.9,3.44,0.54792625,1.235784,1.461112979,0.8226915434958869,0.6507936507936507,4.16,4.16,4.16,71.991296,3.103210333139549
NaCuS3,1.16,0.82,0.88,0.93,1.9,2.58,0.54792625,1.235784,2.07710426,0.848528137423857,0.9318181818181818,3.4,3.4,3.4,39.303999999999995,7.720300062671353
NaZrI3,1.16,0.86,1.2733333333333334,0.93,1.33,2.66,0.54792625,0.433289,3.059046537,0.8065436722909058,0.675392670157068,4.266666666666667,4.266666666666667,4.266666666666667,77.6722962962963,10.581187448530093
NaZrBr3,1.16,0.86,0.8825000000000001,0.93,1.33,2.96,0.54792625,0.433289,3.3635883,0.8288468295974308,0.9745042492917846,3.4850000000000003,3.4850000000000003,3.4850000000000003,42.32610912500001,13.885549987193594
NaZrCl3,1.16,0.86,0.7799999999999999,0.93,1.33,3.16,0.54792625,0.433289,3.61272528,0.836455582623111,1.1025641025641026,3.28,3.28,3.28,35.28755199999999,10.37981500785094
NaZrF3,1.16,0.86,0.705,0.93,1.33,3.98,0.54792625,0.433289,3.401189824,0.842654406973106,1.2198581560283688,3.13,3.13,3.13,30.664296999999998,9.271559148226824
NaZrO3,1.16,0.86,1.26,0.93,1.33,3.44,0.54792625,0.433289,1.461112979,0.8071690615431343,0.6825396825396826,4.24,4.24,4.24,76.225024,3.53382123220409
NaZrS3,1.16,0.86,0.88,0.93,1.33,2.58,0.54792625,0.433289,2.07710426,0.8290217434600903,0.9772727272727273,3.48,3.48,3.48,42.144192,8.290588374701626
NaBiI3,1.16,1.035,1.2733333333333334,0.93,2.02,2.66,0.54792625,0.94236213,3.059046537,0.745397762117227,0.8128272251308899,4.616666666666667,4.616666666666667,4.616666666666667,98.397837962963,10.33974750796971
NaBiBr3,1.16,1.035,0.8825000000000001,0.93,2.02,2.96,0.54792625,0.94236213,3.3635883,0.7532023992560747,1.1728045325779035,3.835,3.835,3.835,56.402207874999995,13.887133265292793
NaBiCl3,1.16,1.035,0.7799999999999999,0.93,2.02,3.16,0.54792625,0.94236213,3.61272528,0.7558055953178524,1.3269230769230769,3.63,3.63,3.63,47.832147,11.74569761708989
NaBiF3,1.16,1.035,0.705,0.93,2.02,3.98,0.54792625,0.94236213,3.401189824,0.7579046821338569,1.4680851063829787,3.4799999999999995,3.4799999999999995,3.4799999999999995,42.14419199999998,11.385899071752698
NaBiO3,1.16,1.035,1.26,0.93,2.02,3.44,0.54792625,0.94236213,1.461112979,0.7456202224276449,0.8214285714285714,4.59,4.59,4.59,96.70257899999999,4.807620295573909
NaBiS3,1.16,1.035,0.88,0.93,2.02,2.58,0.54792625,0.94236213,2.07710426,0.7532625763031628,1.1761363636363635,3.83,3.83,3.83,56.181887,9.69963542617688
LiPbI3,0.9,1.1225,1.2733333333333334,0.98,2.33,2.66,0.61804922,0.3567212,3.059046537,0.6414380818554837,0.881544502617801,4.791666666666667,4.791666666666667,4.791666666666667,110.01699942129632,8.978631310782138
LiPbBr3,0.9,1.1225,0.8825000000000001,0.98,2.33,2.96,0.61804922,0.3567212,3.3635883,0.6286373254189631,1.271954674220963,4.01,4.01,4.01,64.48120099999998,11.688030641241767
LiPbCl3,0.9,1.1225,0.7799999999999999,0.98,2.33,3.16,0.61804922,0.3567212,3.61272528,0.6244096674866754,1.4391025641025643,3.8049999999999997,3.8049999999999997,3.8049999999999997,55.08888512499999,9.661027078071424
LiPbF3,0.9,1.1225,0.705,0.98,2.33,3.98,0.61804922,0.3567212,3.401189824,0.6210158050913317,1.592198581560284,3.6550000000000002,3.6550000000000002,3.6550000000000002,48.82723637500001,9.221140204820054
LiPbO3,0.9,1.1225,1.26,0.98,2.33,3.44,0.61804922,0.3567212,1.461112979,0.6410705760180241,0.8908730158730159,4.765000000000001,4.765000000000001,4.765000000000001,108.19039712500003,4.02348608432411
LiPbS3,0.9,1.1225,0.88,0.98,2.33,2.58,0.61804922,0.3567212,2.07710426,0.6285393610547089,1.2755681818181819,4.005,4.005,4.005,64.24030012499999,8.0220219442797
LiSnI3,0.9,0.83,1.2733333333333334,0.98,1.96,2.66,0.61804922,1.1120702,3.059046537,0.7306396534605847,0.6518324607329842,4.206666666666667,4.206666666666667,4.206666666666667,74.44136029629631,11.295569232974046
LiSnBr3,0.9,0.83,0.8825000000000001,0.98,1.96,2.96,0.61804922,1.1120702,3.3635883,0.7360104160379685,0.9405099150141641,3.425,3.425,3.425,40.177390624999994,15.100874072090091
LiSnCl3,0.9,0.83,0.7799999999999999,0.98,1.96,3.16,0.61804922,1.1120702,3.61272528,0.7378505542816147,1.064102564102564,3.2199999999999998,3.2199999999999998,3.2199999999999998,33.386247999999995,11.539801483371829
LiSnF3,0.9,0.83,0.705,0.98,1.96,3.98,0.61804922,1.1120702,3.401189824,0.7393526930321881,1.177304964539007,3.07,3.07,3.07,28.934442999999995,10.4822565870369
LiSnO3,0.9,0.83,1.26,0.98,1.96,3.44,0.61804922,1.1120702,1.461112979,0.7307897834272453,0.6587301587301587,4.18,4.18,4.18,73.03463199999999,3.948236784313034
LiSnS3,0.9,0.83,0.88,0.98,1.96,2.58,0.61804922,1.1120702,2.07710426,0.7360526728140669,0.9431818181818181,3.42,3.42,3.42,40.001687999999994,9.209425377526388
LiGeI3,0.9,0.77,1.2733333333333334,0.98,2.01,2.66,0.61804922,1.232676413,3.059046537,0.7520939989129346,0.6047120418848168,4.086666666666667,4.086666666666667,4.086666666666667,68.2507842962963,11.199207802842215
LiGeBr3,0.9,0.77,0.8825000000000001,0.98,2.01,2.96,0.61804922,1.232676413,3.3635883,0.7627339409773198,0.8725212464589235,3.305,3.305,3.305,36.100597625000006,14.687039225736363
LiGeCl3,0.9,0.77,0.7799999999999999,0.98,2.01,3.16,0.61804922,1.232676413,3.61272528,0.7664125112215482,0.9871794871794873,3.0999999999999996,3.0999999999999996,3.0999999999999996,29.79099999999999,10.364467497305293
LiGeF3,0.9,0.77,0.705,0.98,2.01,3.98,0.61804922,1.232676413,3.401189824,0.7694280568165482,1.0921985815602837,2.95,2.95,2.95,25.672375000000006,8.834220937743227
LiGeO3,0.9,0.77,1.26,0.98,2.01,3.44,0.61804922,1.232676413,1.461112979,0.7523894814595776,0.6111111111111112,4.0600000000000005,4.0600000000000005,4.0600000000000005,66.92341600000003,3.16563633883793
LiGeS3,0.9,0.77,0.88,0.98,2.01,2.58,0.61804922,1.232676413,2.07710426,0.7628182245527604,0.875,3.3,3.3,3.3,35.937,8.122262226359876
LiTiI3,0.9,0.8516666666666667,1.2733333333333334,0.98,1.54,2.66,0.61804922,0.075545,3.059046537,0.7231899942488297,0.668848167539267,4.25,4.25,4.25,76.765625,9.421107692311853
LiTiBr3,0.9,0.8516666666666667,0.8825000000000001,0.98,1.54,2.96,0.61804922,0.075545,3.3635883,0.7268147068515257,0.9650613786591123,3.4683333333333337,3.4683333333333337,3.4683333333333337,41.721747412037054,11.722265434195194
LiTiCl3,0.9,0.8516666666666667,0.7799999999999999,0.98,1.54,3.16,0.61804922,0.075545,3.61272528,0.7280527430398773,1.091880341880342,3.263333333333333,3.263333333333333,3.263333333333333,34.7523607037037,7.701069796249672
LiTiF3,0.9,0.8516666666666667,0.705,0.98,1.54,3.98,0.61804922,0.075545,3.401189824,0.7290619167908406,1.2080378250591017,3.1133333333333333,3.1133333333333333,3.1133333333333333,30.1770557037037,6.152287974046928
LiTiO3,0.9,0.8516666666666667,1.26,0.98,1.54,3.44,0.61804922,0.075545,1.461112979,0.7232915457125222,0.6759259259259259,4.223333333333334,4.223333333333334,4.223333333333334,75.32967270370372,2.2662743064303648
LiTiS3,0.9,0.8516666666666667,0.88,0.98,1.54,2.58,0.61804922,0.075545,2.07710426,0.7268431591022452,0.9678030303030303,3.4633333333333334,3.4633333333333334,3.4633333333333334,41.54156737037037,6.036176717756422
LiZnI3,0.9,0.88,1.2733333333333334,0.98,1.65,2.66,0.61804922,-0.62,3.059046537,0.7136743364297662,0.6910994764397905,4.306666666666667,4.306666666666667,4.306666666666667,79.87737362962963,9.418775845978173
LiZnBr3,0.9,0.88,0.8825000000000001,0.98,1.65,2.96,0.61804922,-0.62,3.3635883,0.7151306879234162,0.9971671388101983,3.5250000000000004,3.5250000000000004,3.5250000000000004,43.800328125000014,11.831035905798865
LiZnCl3,0.9,0.88,0.7799999999999999,0.98,1.65,3.16,0.61804922,-0.62,3.61272528,0.715626139996024,1.1282051282051284,3.32,3.32,3.32,36.594367999999996,8.10945040925338
LiZnF3,0.9,0.88,0.705,0.98,1.65,3.98,0.61804922,-0.62,3.401189824,0.7160292642299109,1.24822695035461,3.17,3.17,3.17,31.855013,6.7426685428865705
LiZnO3,0.9,0.88,1.26,0.98,1.65,3.44,0.61804922,-0.62,1.461112979,0.713715255777076,0.6984126984126984,4.28,4.28,4.28,78.402752,2.548986532392572
LiZnS3,0.9,0.88,0.88,0.98,1.65,2.58,0.61804922,-0.62,2.07710426,0.7151420855182128,1.0,3.52,3.52,3.52,43.614208,6.417223006100254
LiMnI3,0.9,0.8775,1.2733333333333334,0.98,1.55,2.66,0.61804922,-0.52,3.059046537,0.7145038687851669,0.6891361256544501,4.301666666666667,4.301666666666667,4.301666666666667,79.59948583796297,9.233215935741486
LiMnBr3,0.9,0.8775,0.8825000000000001,0.98,1.55,2.96,0.61804922,-0.52,3.3635883,0.716146498559671,0.9943342776203965,3.52,3.52,3.52,43.614208,11.482850232328559
LiMnCl3,0.9,0.8775,0.7799999999999999,0.98,1.55,3.16,0.61804922,-0.52,3.61272528,0.7167055157727902,1.125,3.3149999999999995,3.3149999999999995,3.3149999999999995,36.42928087499998,7.668896271808385
LiMnF3,0.9,0.8775,0.705,0.98,1.55,3.98,0.61804922,-0.52,3.401189824,0.7171604321038917,1.2446808510638299,3.165,3.165,3.165,31.704517125000002,6.226240792220292
LiMnO3,0.9,0.8775,1.26,0.98,1.55,3.44,0.61804922,-0.52,1.461112979,0.7145500104621954,0.6964285714285714,4.275,4.275,4.275,78.12829687500002,2.335385897063865
LiMnS3,0.9,0.8775,0.88,0.98,1.55,2.58,0.61804922,-0.52,2.07710426,0.7161593573326057,0.9971590909090908,3.5149999999999997,3.5149999999999997,3.5149999999999997,43.42861587499999,6.044269600001865
LiFeI3,0.9,0.8525,1.2733333333333334,0.98,1.83,2.66,0.61804922,0.15323635,3.059046537,0.7229065015031422,0.6695026178010471,4.251666666666667,4.251666666666667,4.251666666666667,76.85597292129631,9.582408270105887
LiFeBr3,0.9,0.8525,0.8825000000000001,0.98,1.83,2.96,0.61804922,0.15323635,3.3635883,0.7264656123717701,0.9660056657223796,3.47,3.47,3.47,41.781923000000006,12.022459757962347
LiFeCl3,0.9,0.8525,0.7799999999999999,0.98,1.83,3.16,0.61804922,0.15323635,3.61272528,0.7276810979438896,1.092948717948718,3.2649999999999997,3.2649999999999997,3.2649999999999997,34.80563462499999,8.069913067965024
LiFeF3,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.7286718355084486,1.2092198581560285,3.115,3.115,3.115,30.225545875000005,6.580725723071072
LiFeO3,0.9,0.8525,1.26,0.98,1.83,3.44,0.61804922,0.15323635,1.461112979,0.7230062236037599,0.6765873015873016,4.225,4.225,4.225,75.41889062499997,2.4392534890279602
LiFeS3,0.9,0.8525,0.88,0.98,1.83,2.58,0.61804922,0.15323635,2.07710426,0.726493547193105,0.96875,3.465,3.465,3.465,41.601569624999996,6.3459223893544685
LiCoI3,0.9,0.7683333333333334,1.2733333333333334,0.98,1.88,2.66,0.61804922,0.66225547,3.059046537,0.7527079531977614,0.6034031413612566,4.083333333333334,4.083333333333334,4.083333333333334,68.08391203703707,10.89234558722441
LiCoBr3,0.9,0.7683333333333334,0.8825000000000001,0.98,1.88,2.96,0.61804922,0.66225547,3.3635883,0.7635039903876957,0.8706326723323891,3.3016666666666667,3.3016666666666667,3.3016666666666667,35.991477504629636,14.099162117532941
LiCoCl3,0.9,0.7683333333333334,0.7799999999999999,0.98,1.88,3.16,0.61804922,0.66225547,3.61272528,0.7672374977782991,0.9850427350427353,3.0966666666666667,3.0966666666666667,3.0966666666666667,29.695003296296296,9.631473388127462
LiCoF3,0.9,0.7683333333333334,0.705,0.98,1.88,3.98,0.61804922,0.66225547,3.401189824,0.7702984505459787,1.0898345153664304,2.9466666666666668,2.9466666666666668,2.9466666666666668,25.5854482962963,7.974619525136269
LiCoO3,0.9,0.7683333333333334,1.26,0.98,1.88,3.44,0.61804922,0.66225547,1.461112979,0.7530077143942199,0.6097883597883599,4.056666666666667,4.056666666666667,4.056666666666667,66.7587152962963,2.8324987915948063
LiCoS3,0.9,0.7683333333333334,0.88,0.98,1.88,2.58,0.61804922,0.66225547,2.07710426,0.763589527105392,0.8731060606060607,3.296666666666667,3.296666666666667,3.296666666666667,35.82820996296297,7.511637357917592
LiNiI3,0.9,0.74,1.2733333333333334,0.98,1.91,2.66,0.61804922,1.1571612,3.059046537,0.7633006975722333,0.581151832460733,4.026666666666667,4.026666666666667,4.026666666666667,65.28855229629633,11.352607379021986
LiNiBr3,0.9,0.74,0.8825000000000001,0.98,1.91,2.96,0.61804922,1.1571612,3.3635883,0.7768368797935413,0.838526912181303,3.245,3.245,3.245,34.169931125000005,14.839113256021061
LiNiCl3,0.9,0.74,0.7799999999999999,0.98,1.91,3.16,0.61804922,1.1571612,3.61272528,0.781539073943026,0.9487179487179488,3.04,3.04,3.04,28.094464000000002,10.166004083069035
LiNiF3,0.9,0.74,0.705,0.98,1.91,3.98,0.61804922,1.1571612,3.401189824,0.7854023417331549,1.049645390070922,2.8899999999999997,2.8899999999999997,2.8899999999999997,24.137568999999992,8.436475821985637
LiNiO3,0.9,0.74,1.26,0.98,1.91,3.44,0.61804922,1.1571612,1.461112979,0.7636753236814713,0.5873015873015873,4.0,4.0,4.0,64.0,2.948371595815344
LiNiS3,0.9,0.74,0.88,0.98,1.91,2.58,0.61804922,1.1571612,2.07710426,0.776944487970404,0.8409090909090909,3.24,3.24,3.24,34.012224,7.900992365336324
LiCuI3,0.9,0.82,1.2733333333333334,0.98,1.9,2.66,0.61804922,1.235784,3.059046537,0.7341299702764792,0.643979057591623,4.1866666666666665,4.1866666666666665,4.1866666666666665,73.38463762962962,10.209949179989113
LiCuBr3,0.9,0.82,0.8825000000000001,0.98,1.9,2.96,0.61804922,1.235784,3.3635883,0.740333531550673,0.9291784702549574,3.4050000000000002,3.4050000000000002,3.4050000000000002,39.477655125000005,13.048130556618329
LiCuCl3,0.9,0.82,0.7799999999999999,0.98,1.9,3.16,0.61804922,1.235784,3.61272528,0.7424621202458749,1.0512820512820513,3.1999999999999997,3.1999999999999997,3.1999999999999997,32.767999999999994,8.961992064253987
LiCuF3,0.9,0.82,0.705,0.98,1.9,3.98,0.61804922,1.235784,3.401189824,0.744200907412727,1.1631205673758864,3.05,3.05,3.05,28.372624999999996,7.46121085010106
LiCuO3,0.9,0.82,1.26,0.98,1.9,3.44,0.61804922,1.235784,1.461112979,0.7343031958475685,0.6507936507936507,4.16,4.16,4.16,71.991296,2.7330234804777036
LiCuS3,0.9,0.82,0.88,0.98,1.9,2.58,0.61804922,1.235784,2.07710426,0.7403823944188556,0.9318181818181818,3.4,3.4,3.4,39.303999999999995,7.042246142325147
LiZrI3,0.9,0.86,1.2733333333333334,0.98,1.33,2.66,0.61804922,0.433289,3.059046537,0.7203650333337953,0.675392670157068,4.266666666666667,4.266666666666667,4.266666666666667,77.6722962962963,10.238076293638718
LiZrBr3,0.9,0.86,0.8825000000000001,0.98,1.33,2.96,0.61804922,0.433289,3.3635883,0.723338787641332,0.9745042492917846,3.4850000000000003,3.4850000000000003,3.4850000000000003,42.32610912500001,13.25590951618828
LiZrCl3,0.9,0.86,0.7799999999999999,0.98,1.33,3.16,0.61804922,0.433289,3.61272528,0.7243532880447558,1.1025641025641026,3.28,3.28,3.28,35.28755199999999,9.624584628444419
LiZrF3,0.9,0.86,0.705,0.98,1.33,3.98,0.61804922,0.433289,3.401189824,0.7251797979580886,1.2198581560283688,3.13,3.13,3.13,30.664296999999998,8.402462710591639
LiZrO3,0.9,0.86,1.26,0.98,1.33,3.44,0.61804922,0.433289,1.461112979,0.7204484185674257,0.6825396825396826,4.24,4.24,4.24,76.225024,3.1841954808853723
LiZrS3,0.9,0.86,0.88,0.98,1.33,2.58,0.61804922,0.433289,2.07710426,0.7233621094896866,0.9772727272727273,3.48,3.48,3.48,42.144192,7.658230034902698
LiBiI3,0.9,1.035,1.2733333333333334,0.98,2.02,2.66,0.61804922,0.94236213,3.059046537,0.6657525217814136,0.8128272251308899,4.616666666666667,4.616666666666667,4.616666666666667,98.397837962963,10.068905873265109
LiBiBr3,0.9,1.035,0.8825000000000001,0.98,2.02,2.96,0.61804922,0.94236213,3.3635883,0.6573235136714581,1.1728045325779035,3.835,3.835,3.835,56.402207874999995,13.414629930949033
LiBiCl3,0.9,1.035,0.7799999999999999,0.98,2.02,3.16,0.61804922,0.94236213,3.61272528,0.6545120619247381,1.3269230769230769,3.63,3.63,3.63,47.832147,11.188536106332547
LiBiF3,0.9,1.035,0.705,0.98,2.02,3.98,0.61804922,0.94236213,3.401189824,0.6522450481634533,1.4680851063829787,3.4799999999999995,3.4799999999999995,3.4799999999999995,42.14419199999998,10.75354073195377
LiBiO3,0.9,1.035,1.26,0.98,2.02,3.44,0.61804922,0.94236213,1.461112979,0.6655122646461624,0.8214285714285714,4.59,4.59,4.59,96.70257899999999,4.532030631255989
